"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Iveco Chasis Frontis Daily 70C 14 Paso 4350; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco Chasis Frontis Daily 70C 14 Paso 4350; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco Crossway LE City Gas Paso 6030","","0,0","0,0","0,0","0,0"
"Iveco Crossway LE City Gas Paso 6945","","0,0","0,0","0,0","0,0"
"Iveco Crossway LE Line Gas Paso 6030","","0,0","0,0","0,0","0,0"
"Iveco Crossway LE Line Gas Paso 6945","","0,0","0,0","0,0","0,0"
"Iveco Daily 50C Built up eléctrica Techo alto; Paso 4100","","0,0","0,0","0,0","0,0"
"Iveco Daily 50C Built up eléctrica Techo medio; Paso 4100","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 3105; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 3105; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 3330; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 3330; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 3690; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 3690; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 4185; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 4185; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 4455; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 4455; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 4815; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21 CNG Paso 4815; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 3105; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 3105; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 3330; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 3330; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 3690; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 3690; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 4185; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 4185; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 4455; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 4455; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 4815; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML100E21/P CNG Paso 4815; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 3105; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 3105; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 3330; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 3330; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 3690; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 3690; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 4185; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 4185; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 4455; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 4455; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 4815; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21 CNG Paso 4815; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 3105; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 3105; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 3330; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 3330; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 3690; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 3690; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 4185; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 4185; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 4455; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 4455; Cambio Manual","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 4815; Cambio Automático","","0,0","0,0","0,0","0,0"
"Iveco EUROCARGO ML120EL21/P CNG Paso 4815; Cambio Manual","","0,0","0,0","0,0","0,0"
