"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Ford Tourneo Connect (05.2021) Compact 1.5 EcoBlue 100CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","150,0"
"Ford Tourneo Connect (05.2021) Compact 1.5 EcoBlue 120CV Aut. Trend/Active/Titanium","","5,8","6,1","153,0","160,0"
"Ford Tourneo Connect (05.2021) Compact 1.5 EcoBlue 120CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","149,0"
"Ford Tourneo Connect (05.2021) Grand 1.5 EcoBlue 100CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","150,0"
"Ford Tourneo Connect (05.2021) Grand 1.5 EcoBlue 120CV Aut. Trend/Active/Titanium","","5,8","6,1","153,0","160,0"
"Ford Tourneo Connect (05.2021) Grand 1.5 EcoBlue 120CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","149,0"
"Ford Tourneo Connect (12.2020) Compact 1,5 EcoBlue 100CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","150,0"
"Ford Tourneo Connect (12.2020) Compact 1,5 EcoBlue 120CV Aut. Trend/Active/Titanium","","5,8","6,1","153,0","160,0"
"Ford Tourneo Connect (12.2020) Compact 1,5 EcoBlue 120CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","149,0"
"Ford Tourneo Connect (12.2020) Grand 1,5 EcoBlue 100CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","150,0"
"Ford Tourneo Connect (12.2020) Grand 1,5 EcoBlue 120CV Aut. Trend/Active/Titanium","","5,8","6,1","153,0","160,0"
"Ford Tourneo Connect (12.2020) Grand 1,5 EcoBlue 120CV Man. Trend/Active/Titanium","","5,5","5,7","144,0","149,0"
"Ford Tourneo Courier (05.2021) Compact 1.5 TDCi 100CV Man. Titanium/Sport","","5,1","5,2","134,0","135,0"
"Ford Tourneo Courier (12.2020) Compact 1.5 TDCi 100CV Man. Titanium/Sport","","5,1","5,2","134,0","135,0"
