"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Volvo Trucks FM 62PT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 62PT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 62TR3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 62TR3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 62TT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 62TT3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 64R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 64R3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 64T3HA","","0,0","0,0","0,0","0,0"
"Volvo Trucks FM 64T3HA","","0,0","0,0","0,0","0,0"
"Volvo V60 Cross Country Pro B5 (G), MY21","","7,4","7,9","167,0","179,0"
"Volvo V60 Cross Country Pro D4 AWD, Automática, 8 veloc., 5 plazas, MY20","","5,9","6,6","155,0","173,0"
"Volvo V60 Cross Country Pro T5 AWD, Automática, 8 veloc., 5 plazas, MY20","","7,9","8,8","180,0","200,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription D3 FWD, Automática, 8 veloc., 5 plazas, MY20","","5,5","6,2","143,0","162,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription D3 FWD, Manual, 6 veloc., 5 plazas, MY20","","5,1","5,8","133,0","153,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription D4 FWD, Automática, 8 veloc., 5 plazas, MY20","","5,4","6,1","141,0","160,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription D4 FWD, Manual, 6 veloc., 5 plazas, MY20","","5,1","5,9","134,0","154,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription T4 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,3","8,2","166,0","187,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription T5 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,3","8,3","166,0","187,0"
"Volvo V60 Momentum, Business Plus, R-Design e Inscription T8 Twin FWD, Automática, 8 veloc., 5 plazas, MY20","","1,7","2,4","38,0","55,3"
"Volvo V60 Momentum, Momentum Pro, Inscription, R-Design B4 (G) FWD Automático, 8 vel., MY21","","6,4","7,3","144,0","164,0"
"Volvo V60 Momentum, Momentum Pro, Inscription, R-Design B5 (G) FWD Automático, 8 vel., MY21","","6,5","7,6","146,0","170,0"
"Volvo V60 Momentum, Momentum Pro, Momentum Core, Inscription, R-Design B3 (G) FWD Automático, 8 vel., MY21","","6,4","7,5","144,0","169,0"
"Volvo V60 Recharge (Inscription Expression, Inscription, R-Design Expression, R-Design) T6 Twin AWD MY21","","1,7","2,0","32,1","24,2"
"Volvo V60 Recharge (Inscription Expression, Inscription, R-Design Expression, R-Design) T8 Twin AWD MY21","","1,7","2,0","32,1","24,2"
"Volvo V90 Business Plus, R-Design e Inscription D3 FWD, Automática, 8 veloc., 5 plazas, MY20","","5,6","6,5","147,0","171,0"
"Volvo V90 Business Plus, R-Design e Inscription D3 FWD, Manual, 6 veloc., 5 plazas, MY20","","5,3","6,2","138,0","163,0"
"Volvo V90 Business Plus, R-Design e Inscription D4 FWD, Automática, 8 veloc., 5 plazas, MY20","","5,6","6,5","147,0","171,0"
"Volvo V90 Business Plus, R-Design e Inscription D5 AWD, Automática, 8 veloc., 5 plazas, MY20","","6,5","7,2","169,0","189,0"
"Volvo V90 Business Plus, R-Design e Inscription T4 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,5","8,5","169,0","192,0"
"Volvo V90 Business Plus, R-Design e Inscription T5 FWD, Automática, 8 veloc., 5 plazas, MY20","","7,5","8,5","171,0","193,0"
"Volvo V90 Business Plus, R-Design e Inscription T8 Twin FWD, Automática, 8 veloc., 5 plazas, MY20","","1,8","2,5","39,6","57,1"
"Volvo V90 Cross Country B5 (D) MY21","","6,9","7,4","181,0","195,0"
"Volvo V90 Cross Country B6 8 vel. MY21","","8,0","8,8","179,0","198,0"
"Volvo V90 Cross Country D4 6 vel. MY21","","6,2","6,7","163,0","176,0"
