"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Mercedes-Benz Vito Vito 114 CDI Furgón Extralarga man. 3050","","6,7","7,5","175,0","196,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Extralarga man. 3200","","6,7","7,3","176,0","193,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga aut. 2500","","7,5","7,9","195,0","208,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga aut. 2800","","7,5","8,1","195,0","213,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga aut. 3050","","7,3","8,1","192,0","213,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga aut. 3200","","7,4","8,0","193,0","210,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga man. 2500","","6,8","7,3","177,0","191,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga man. 2800","","6,8","7,4","177,0","195,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga man. 3050","","6,6","7,4","174,0","194,0"
"Mercedes-Benz Vito Vito 114 CDI Furgón Larga man. 3200","","6,7","7,3","175,0","191,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta 2800","","6,9","7,6","180,0","200,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta 3050","","6,8","7,7","177,0","200,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta 3200","","7,5","8,3","198,0","219,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta aut. 2800","","7,5","8,2","197,0","214,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta aut. 3050","","7,4","8,3","194,0","218,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta aut. 3200","","7,4","8,2","194,0","214,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta man. 2800","","6,8","7,6","179,0","198,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta man. 3050","","6,7","7,6","175,0","199,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Compacta man. 3200","","6,7","7,5","176,0","196,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga 2800","","7,0","7,7","182,0","203,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga 3050","","6,8","7,8","179,0","203,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga 3200","","7,6","8,4","200,0","221,0"
"Mercedes-Benz Vito Vito 114 CDI Mixto Extralarga aut. 2800","","7,6","8,2","199,0","216,0"
