"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Mercedes-Benz Actros 5 NGT 2535 L 6X2 (d.e.e.= 4600 mm)","","0,0","0,0","0,0","0,0"
"Mercedes-Benz CITAN 108 CDI Citan 108 CDI Furgón Largo B.E. (1980)","","5,6","5,6","147,0","147,0"
"Mercedes-Benz CITAN 108 CDI Citan 108 CDI Furgón Largo B.E.(2100)","","5,7","5,7","149,0","149,0"
"Mercedes-Benz CITAN 108 CDI TOURER Citan 108 CDI Tourer Select (M1)","","5,5","5,5","144,0","144,0"
"Mercedes-Benz CITAN 109 CDI Citan 109 CDI Furgón Extralargo B.E. (2100)","","5,9","5,9","154,0","154,0"
"Mercedes-Benz CITAN 109 CDI Citan 109 CDI Furgón Extralargo B.E.(2200)","","5,9","5,9","155,0","155,0"
"Mercedes-Benz CITAN 109 CDI Citan 109 CDI Furgón Largo B.E.","","5,7","5,7","149,0","149,0"
"Mercedes-Benz CITAN 109 CDI Citan 109 CDI Furgón Largo B.E.(2100)","","5,7","5,7","151,0","151,0"
"Mercedes-Benz CITAN 109 CDI TOURER Citan 109 CDI Tourer Plus","","5,5","5,5","145,0","145,0"
"Mercedes-Benz CITAN 109 CDI TOURER Citan 109 CDI Tourer Select (M1)","","5,5","5,5","145,0","145,0"
"Mercedes-Benz CITAN 109 CDI TOURER Citan 109 CDI Tourer Sport","","5,6","5,6","147,0","147,0"
"Mercedes-Benz CITAN 111 CDI BE Citan 111 CDI BE Furgón largo B.E. (1980)","","5,6","5,6","148,0","148,0"
"Mercedes-Benz CITAN 111 CDI BE Citan 111 CDI BE Furgón largo B.E. (2100)","","5,7","5,7","150,0","150,0"
"Mercedes-Benz CITAN 111 CDI Citan 111 CDI Furgón extralargo B.E. (2100)","","5,8","5,8","153,0","153,0"
"Mercedes-Benz CITAN 111 CDI Citan 111 CDI Furgón extralargo B.E.(2200)","","5,9","5,9","154,0","154,0"
"Mercedes-Benz CITAN 111 CDI Citan 111 CDI Tourer Plus","","5,5","5,5","144,0","144,0"
"Mercedes-Benz CITAN 111 CDI Citan 111 CDI Tourer Prime","","5,6","5,6","147,0","147,0"
"Mercedes-Benz CITAN 111 CDI Citan 111 CDI Tourer Select (M1)","","5,5","5,5","144,0","144,0"
"Mercedes-Benz CITAN 111 CDI Citan 111 CDI Tourer Sport","","5,6","5,6","146,0","146,0"
"Mercedes-Benz CLA Coupé (C118) 180 aut.","","6,0","6,6","136,0","150,0"
"Mercedes-Benz CLA Coupé (C118) 180 man.","","5,9","6,6","135,0","150,0"
"Mercedes-Benz CLA Coupé (C118) 200 aut.","","6,0","6,6","137,0","150,0"
"Mercedes-Benz CLA Coupé (C118) 200 d 4MATIC aut.","","5,1","5,7","133,0","148,0"
"Mercedes-Benz CLA Coupé (C118) 200 d aut.","","4,9","5,4","129,0","143,0"
"Mercedes-Benz CLA Coupé (C118) 200 man.","","5,9","6,6","135,0","150,0"
