"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Fiat 500 500 Pop 1.2 8v 51KW (69 CV)","","6,1","6,8","137,0","155,0"
"Fiat 500 500 Rockstar 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5,3","5,6","119,0","126,0"
"Fiat 500 500 Rockstar 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5,3","5,6","119,0","126,0"
"Fiat 500 500 S 0.9 63KW (85 CV)","","5,5","5,9","123,0","131,0"
"Fiat 500 500 S 1.2 8v 51KW (69 CV)","","6,1","6,8","137,0","155,0"
"Fiat 500 500 Sport 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5,3","5,4","119,0","122,0"
"Fiat 500 500 Sport 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5,3","5,4","119,0","122,0"
"Fiat 500 500 Star 1.0 Bz 6v BSG 52 KW (70 CV) - MY20","","5,3","5,6","119,0","127,0"
"Fiat 500 500 Star 1.0 Bz 6v Hybrid 52 KW (70 CV) - MY20","","5,3","5,6","119,0","127,0"
"Fiat 500 Cabrio Serie 9 Connect/Sport Híbrido 1.0 Gse 51kw (70CV)","","5,1","5,4","117,0","122,0"
"Fiat 500 Cabrio Serie 9 Cult/DolceVita  Híbrido 1.0 Gse 51kw (70CV)","","5,1","5,2","116,0","119,0"
"Fiat 500 Serie 9 Híbrido 1.0 Gse 51kw (70CV)","","5,0","5,3","115,0","120,0"
"Fiat 500C 500C Collezione 1.2 8v 51KW (69 CV)","","6,1","6,8","139,0","159,0"
"Fiat 500C 500C Collezione Fall 1.2 8v 51KW (69 CV)","","6,1","6,8","139,0","159,0"
"Fiat 500C 500C Launch Edition1.0 6v BSG 52 KW (70 CV) - MY20","","5,4","5,5","121,0","124,0"
"Fiat 500C 500C Launch Edition1.0 6v Hybrid 52 KW (70 CV) - MY20","","5,4","5,5","121,0","124,0"
"Fiat 500C 500C Lounge 0.9 63KW (85 CV)","","5,6","6,0","125,0","134,0"
"Fiat 500C 500C Lounge 1.0 6v BSG 52 KW (70 CV) - MY20","","5,3","5,5","119,0","124,0"
"Fiat 500C 500C Lounge 1.0 6v Hybrid 52 KW (70 CV) - MY20","","5,3","5,5","119,0","124,0"
"Fiat 500C 500C Lounge 1.2 8v 51KW (69 CV)","","6,1","6,8","139,0","159,0"
"Fiat 500C 500C Mirror 1.2 8v 51KW (69 CV)","","6,1","6,8","139,0","159,0"
"Fiat 500C 500C Mirror 1.2 8v 51KW (69 CV) MTA","","6,1","6,8","139,0","159,0"
