"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"SEAT Ateca 1.0 TSI 85KW S/S REFERENCE EDITION ECO MY19","","6,1","7,0","138,0","157,0"
"SEAT Ateca 1.0 TSI 85KW S/S STYLE ECOMOTIVE MY19","","5,8","6,4","138,0","157,0"
"SEAT Ateca 1.0 TSI 85KW S/S STYLE EDITION ECO MY19","","5,3","5,7","138,0","157,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE","","6,4","7,1","146,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE","","6,4","7,1","149,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO","","6,4","7,1","146,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG St&Sp STYLE GO","","6,4","7,1","149,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR","","6,4","7,1","146,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR","","6,4","7,1","153,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR GO","","6,4","7,1","146,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp FR GO","","6,4","7,1","153,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp X-PERIENCE","","6,4","7,1","146,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp X-PERIENCE","","6,4","7,1","154,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp X-PERIENCE GO","","6,4","7,1","146,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) DSG-7 St&Sp X-PERIENCE GO","","6,4","7,1","155,0","162,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp FR","","6,1","7,2","139,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp FR","","6,1","7,2","148,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp FR GO","","6,1","7,2","139,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp FR GO","","6,1","7,2","148,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp STYLE","","6,1","7,2","139,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp STYLE","","6,1","7,2","142,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp STYLE GO","","6,1","7,2","139,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp STYLE GO","","6,1","7,2","142,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp X-PERIENCE","","6,1","7,2","139,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp X-PERIENCE","","6,1","7,2","149,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp X-PERIENCE GO","","6,1","7,2","139,0","163,0"
"SEAT Ateca 1.5 EcoTSI 110kW (150CV) St&Sp X-PERIENCE GO","","6,1","7,2","151,0","163,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG St&Sp STYLE","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG St&Sp STYLE EDITION","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG St&Sp STYLE EDITION s48","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG St&Sp STYLE s48","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp FR","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp FR EDITION","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp FR EDITION s48","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp FR s48","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp XCELLENCE","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp XCELLENCE EDITION","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp XCELLENCE EDITION s48","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV DSG-7 St&Sp XCELLENCE s48","","6,4","7,3","145,0","166,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp FR","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp FR EDITION","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp FR EDITION s48","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp FR s48","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp STYLE","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp STYLE EDITION","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp STYLE EDITION s48","","6,3","7,1","142,0","161,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp STYLE s48","","6,3","7,1","142,0","161,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE EDITION","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE EDITION s48","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 EcoTSI 150CV St&Sp XCELLENCE s48","","6,1","7,0","139,0","159,0"
"SEAT Ateca 1.5 TSI 110KW S/S FR DCT 4WD MY19","","6,9","7,7","183,0","198,0"
"SEAT Ateca 1.5 TSI 110KW S/S FR DCT MY19","","6,5","7,3","155,0","174,0"
"SEAT Ateca 1.5 TSI 110KW S/S FR EDITION DCT 4WD MY19","","5,3","5,7","183,0","198,0"
"SEAT Ateca 1.5 TSI 110KW S/S FR EDITION DCT MY19","","6,5","7,3","155,0","174,0"
"SEAT Ateca 1.5 TSI 110KW S/S FR EDITION MY19","","5,3","6,1","147,0","164,0"
"SEAT Ateca 1.5 TSI 110KW S/S FR MY19","","5,3","6,1","147,0","164,0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE DCT MY19","","5,3","6,1","155,0","174,0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE EDITION DCT MY19","","5,3","6,1","155,0","174,0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE EDITION MY19","","6,9","7,7","147,0","164,0"
"SEAT Ateca 1.5 TSI 110KW S/S STYLE MY19","","6,9","7,7","147,0","164,0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE DCT 4WD MY19","","5,3","5,7","183,0","198,0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE DCT MY19","","5,3","6,1","155,0","174,0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE ED DCT MY19","","5,3","6,1","155,0","174,0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE ED. MY19","","6,9","7,7","147,0","164,0"
"SEAT Ateca 1.5 TSI 110KW S/S XCELLENCE MY19","","6,9","7,7","147,0","164,0"
"SEAT Ateca 1.5 TSI 110KW XCELLENCE ED. DCT 4WD MY19","","8,1","8,7","183,0","198,0"
"SEAT Ateca 1.6 TDI 85KW S/S REFERENCE ECOMOTIVE MY19","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI 85KW S/S REFERENCE EDITION ECO MY19","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE ECOMOTIVE DCT MY19","","6,5","7,3","152,0","168,0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE ECOMOTIVE MY19","","6,1","7,0","138,0","150,0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE EDITION DCT MY19","","6,5","7,3","152,0","168,0"
"SEAT Ateca 1.6 TDI 85KW S/S STYLE EDITION ECO MY19","","5,8","6,4","138,0","150,0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ECOMOTIVE DCT MY19","","6,5","7,3","152,0","168,0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ECOMOTIVE MY19","","5,8","6,4","138,0","150,0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ED. DCT MY19","","6,5","7,3","152,0","168,0"
"SEAT Ateca 1.6 TDI 85KW S/S XCELLENCE ED. MY19","","5,8","6,4","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp STYLE Ecomotive","","5,8","6,4","152,0","168,0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp STYLE EDITION Ecomotive","","5,8","6,4","152,0","168,0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp XCELLENCE Ecomotive","","5,8","6,4","152,0","168,0"
"SEAT Ateca 1.6 TDI CR 115CV DSG St&Sp XCELLENCE EDITION Ecomotive","","5,8","6,4","152,0","168,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE Ecomotive","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE Ecomotive s48","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE EDITION Ecomotive","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp REFERENCE EDITION Ecomotive s48","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE Ecomotive","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE Ecomotive s48","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE EDITION Ecomotive","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp STYLE EDITION Ecomotive s48","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE Ecomotive","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE Ecomotive s48","","5,3","5,7","138,0","150,0"
"SEAT Ateca 1.6 TDI CR 115CV St&Sp XCELLENCE EDITION Ecomotive","","5,3","5,7","138,0","150,0"
