"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 PRESS LIME","","5,1","5,1","133,0","133,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 PRESS ORANGE","","5,1","5,1","133,0","133,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 PRESS RED","","5,1","5,1","133,0","133,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 TECNO 2C LIME","","5,0","5,0","131,0","131,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 TECNO 2C RED","","5,0","5,0","131,0","131,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 TECNO LIME","","5,0","5,0","131,0","131,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV 4X2 TECNO RED","","5,0","5,0","131,0","131,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV TECNO LIME","","5,0","5,0","132,0","132,0"
"Hyundai KONA MY19 KONA CRDI 1.6 115CV TECNO RED","","5,0","5,0","132,0","132,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X2 DT KLASS MY19","","5,4","5,4","134,0","134,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X2 DT PRESS","","5,4","5,4","138,0","138,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X2 DT PRESS LIME","","5,4","5,4","138,0","138,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X2 DT PRESS RED","","5,4","5,4","138,0","138,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT PRESS","","5,8","5,8","151,0","151,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT PRESS LIME","","5,8","5,8","151,0","151,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT PRESS ORANGE","","5,8","5,8","151,0","151,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT PRESS RED","","5,8","5,8","151,0","151,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT STYLE SKY LIME MY19","","5,8","5,8","152,0","152,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT STYLE SKY MY19","","5,8","5,8","152,0","152,0"
"Hyundai KONA MY19 KONA CRDI 1.6 136CV 4X4 DT STYLE SKY RED MY19","","5,8","5,8","152,0","152,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 ESSENCE MY19","","6,2","6,2","142,0","142,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 KLASS MY19","","6,2","6,2","142,0","142,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 STYLE SKY MY19","","6,5","6,5","147,0","147,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 STYLESKYLIM MY19","","6,5","6,5","147,0","147,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 STYLESKYRED MY19","","6,5","6,5","147,0","147,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 TECNO 2CLIM MY19","","6,4","6,4","145,0","145,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 TECNO 2CRED MY19","","6,4","6,4","145,0","145,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 TECNO LIM MY19","","6,4","6,4","145,0","145,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 TECNO RED MY19","","6,4","6,4","145,0","145,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV 4X2 XLE","","6,4","6,4","146,0","146,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV ESSENCE","","6,3","6,3","142,0","142,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV KLASS","","6,3","6,3","143,0","143,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV SLE","","6,3","6,3","143,0","143,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV TECNO LIME","","6,3","6,3","143,0","143,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV TECNO RED","","6,3","6,3","143,0","143,0"
"Hyundai KONA MY19 KONA TGDI 1.0 120CV XLE","","6,4","6,4","146,0","146,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4X2DT TECNO LIME MY19","","7,2","7,2","164,0","164,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4X2DT TECNO RED MY19","","7,2","7,2","164,0","164,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4x4 DT IRON MAN EDITION","","8,3","8,3","189,0","189,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4X4 DT STYLE SKY LIME MY19","","8,3","8,3","189,0","189,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4X4 DT STYLE SKY MY19","","8,3","8,3","189,0","189,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4X4 DT STYLE SKY RED MY19","","8,3","8,3","189,0","189,0"
"Hyundai KONA MY19 KONA TGDI 1.6 176CV 4X4 DT TECNO RED MY19","","8,2","8,2","186,0","186,0"
"Hyundai KONA TGDI 2.0 280CV DCT N PRESS","","8,5","8,5","194,0","194,0"
"Hyundai KONA TGDI 2.0 280CV DCT N SKY","","8,5","8,5","194,0","194,0"
"Hyundai New i20 5P 1.6T 204CV N","","7,0","7,0","158,0","158,0"
"Hyundai New i20 5P MPI 1.2 85CV ESSENCE","","5,2","5,2","118,0","118,0"
"Hyundai New i20 5P MPI 1.2 85CV KLASS","","5,3","5,3","120,0","120,0"
"Hyundai New i20 5P MPI 1.2 85CV SLE","","5,3","5,3","119,0","119,0"
"Hyundai New i20 5P MPI 1.2 85CV SLX","","5,3","5,3","119,0","119,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V DT KLASS","","5,1","5,1","117,0","117,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V DT TECNO2C","","5,2","5,2","117,0","117,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V ESSENCE","","5,0","5,0","114,0","114,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V KLASS","","5,1","5,1","115,0","115,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V N LINE","","5,2","5,2","118,0","118,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V SLX","","5,1","5,1","115,0","115,0"
"Hyundai New i20 5P TGDI 1.0 100CV 48V TECNO 2C","","5,1","5,1","115,0","115,0"
"Hyundai New i20 5P TGDI 1.0 100CV KLASS","","5,3","5,3","119,0","119,0"
"Hyundai New i20 5P TGDI 1.0 100CV SLX","","5,3","5,3","120,0","120,0"
"Hyundai New i20 5P TGDI 1.0 100CV TECNO","","5,3","5,3","120,0","120,0"
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT N LINE X","","5,3","5,3","121,0","121,0"
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT STYLE2C","","5,3","5,3","120,0","120,0"
"Hyundai New i20 5P TGDI 1.0 120CV 48V DT STYLUX","","5,3","5,3","120,0","120,0"
"Hyundai NEXO NEXO 5P FCEV 120KW 4X2 STYLE","","1,0","1,0","0,0","0,0"
"Hyundai NUEVO i10 MPI 1.0 66CV AT KLASS","","5,5","5,5","126,0","126,0"
"Hyundai NUEVO i10 MPI 1.0 66CV ESSENCE","","4,8","4,8","110,0","110,0"
"Hyundai NUEVO i10 MPI 1.0 66CV KLASS","","5,2","5,2","119,0","119,0"
"Hyundai NUEVO i10 MPI 1.2 87CV AT PRESS","","6,0","6,0","136,0","136,0"
"Hyundai NUEVO i10 MPI 1.2 87CV AT STYLE 2C","","5,7","5,7","130,0","130,0"
"Hyundai NUEVO i10 MPI 1.2 87CV AT TECNO 2C","","5,7","5,7","130,0","130,0"
"Hyundai NUEVO i10 MPI 1.2 87CV TECNO 2C","","5,5","5,5","124,0","124,0"
"Hyundai NUEVO i10 TGDI 1.0 100CV NLINE","","5,4","5,4","123,0","123,0"
"Hyundai S.FE TM CRDI 2.2 200CV 4X4 DCT STYLE","","6,9","6,9","180,0","180,0"
"Hyundai S.FE TM CRDI 2.2 200CV DCT KLASS","","6,2","6,2","163,0","163,0"
"Hyundai S.FE TM CRDI 2.2 200CV DCT MAXX","","6,2","6,2","164,0","164,0"
"Hyundai S.FE TM CRDI 2.2 200CV DCT TECNO","","6,3","6,3","165,0","165,0"
"Hyundai S.FE TM HEV TGDI 1.6 230CV 4X4 AT STYLE","","7,4","7,4","168,0","168,0"
"Hyundai S.FE TM HEV TGDI 1.6 230CV 4X4 AT TECNO","","7,4","7,4","168,0","168,0"
"Hyundai S.FE TM HEV TGDI 1.6 230CV AT KLASS","","6,4","6,4","144,0","144,0"
"Hyundai S.FE TM HEV TGDI 1.6 230CV AT MAXX","","6,4","6,4","145,0","145,0"
