"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Kia XCEED 1.6 CRDi Drive 136CV Eco-Dynamics","","5,2","5,2","135,0","135,0"
"Kia XCEED 1.6 CRDi Emotion 115CV Eco-Dynamics","","5,7","5,7","148,0","148,0"
"Kia XCEED 1.6 CRDi Emotion 136CV DCT Eco-Dynamics","","5,4","5,4","141,0","141,0"
"Kia XCEED 1.6 CRDi Emotion 136CV Eco-Dynamics","","5,3","5,3","138,0","138,0"
"Kia XCEED 1.6 CRDi Tech 115CV Eco-Dynamics","","5,6","5,6","147,0","147,0"
"Kia XCEED 1.6 CRDi Tech 136CV DCT Eco-Dynamics","","5,3","5,3","139,0","139,0"
"Kia XCEED 1.6 CRDi Tech 136CV Eco-Dynamics","","5,3","5,3","138,0","138,0"
"Kia XCEED 1.6 MHEV Emotion 136CV DCT Eco-Dynamics","","5,1","5,2","133,0","135,0"
"Kia XCEED 1.6 MHEV iMT Concept 115CV Eco-Dynamics","","4,9","4,9","129,0","129,0"
"Kia XCEED 1.6 MHEV iMT Drive 115CV Eco-Dynamics","","4,9","4,9","129,0","129,0"
"Kia XCEED 1.6 MHEV iMT Drive 136CV Eco-Dynamics","","5,0","5,0","131,0","131,0"
"Kia XCEED 1.6 MHEV iMT Emotion 136CV Eco-Dynamics","","5,2","5,2","135,0","136,0"
"Kia XCEED 1.6 MHEV iMT Tech 115CV Eco-Dynamics","","5,1","5,1","134,0","134,0"
"Kia XCEED 1.6 MHEV iMT Tech 136CV Eco-Dynamics","","5,2","5,2","135,0","136,0"
"Kia XCEED 1.6 MHEV Tech 136CV DCT Eco-Dynamics","","5,1","5,2","133,0","135,0"
"Kia XCEED 1.6 PHEV eDrive","","1,4","1,7","32,0","38,0"
"Kia XCEED 1.6 PHEV eMotion","","1,4","1,7","32,0","38,0"
"Kia XCEED 1.6 PHEV Emotion (Pack Premium)","","1,4","1,7","32,0","38,0"
"Kia XCEED 1.6 PHEV eTech","","1,4","1,7","32,0","38,0"
"Kia XCEED 1.6 T-GDi Emotion 204CV DCT Eco-Dynamics","","7,1","7,1","160,0","160,0"
"Kia XCEED 1.6 T-GDi Emotion 204CV Eco-Dynamics","","7,1","7,1","162,0","162,0"
"Kia XCEED 5p 1.6 CRDI MHEV 136CV Business DCT Eco-Dynamics+","","5,2","5,2","135,0","135,0"
"Kia XCEED 5p 1.6 CRDI MHEV 136CV Business Eco-Dynamics+","","5,0","5,0","131,0","131,0"
"KING LONG E10 Autobus urbano 10.50 m LE","","0,0","0,0","0,0","0,0"
"KING LONG E10 Autobus urbano 10.50 m LF","","0,0","0,0","0,0","0,0"
"KING LONG E12 Autobus urbano 11.98 m LF","","0,0","0,0","0,0","0,0"
"KING LONG E12 Autobus urbano 12.20 m LE","","0,0","0,0","0,0","0,0"
"KING LONG E12 Autobus urbano 12.20 m LE","","0,0","0,0","0,0","0,0"
"KING LONG PE10 Autobus urbano 10.5 m LE","","0,0","0,0","0,0","0,0"
"KING LONG PE12 Autobus urbano 11.98 m LF","","0,0","0,0","0,0","0,0"
"KING LONG PE15 Autobus urbano 14.69 m LE","","0,0","0,0","0,0","0,0"
"KTM KTM FREERIDE E-XC","","0,0","0,0","0,0","0,0"
"Land Rover Discovery 2.0 I4 300CV 4WD Auto - S/SE/HSE/HSE Luxury - 5 asientos","","10,8","11,9","242,4","270,1"
"Land Rover Discovery 2.0 I4 300CV 4WD Auto - S/SE/HSE/HSE Luxury - 7 asientos","","10,8","11,9","242,4","270,1"
"Land Rover Discovery 2.0D SD4 240CV 4WD Auto - S/SE/HSE/HSE Luxury - 5 asientos","","8,3","9,4","217,0","247,0"
"Land Rover Discovery 2.0D SD4 240CV 4WD Auto - S/SE/HSE/HSE Luxury - 7 asientos","","8,3","9,4","217,0","247,0"
"Land Rover Discovery 3.0D SDV6 306CV 4WD Auto - SE/HSE/HSE Luxury - 5 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Discovery 3.0D SDV6 306CV 4WD Auto - SE/HSE/HSE Luxury - 7 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Discovery Sport 1.5 I3 PHEV 300 PS AWD - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","1,4","2,0","32,0","44,0"
"Land Rover Discovery Sport eD4 150CV 2WD - Pure/SE/HSE/HSE Luxury","","6,8","7,3","179,2","191,9"
"Land Rover Discovery Sport SD4 240CV 4WD Auto - SE/HSE/HSE Luxury - 5 asientos","","7,6","8,8","200,2","230,2"
"Land Rover Discovery Sport SD4 240CV 4WD Auto - SE/HSE/HSE Luxury - 7 asientos","","7,6","8,8","200,2","230,2"
"Land Rover Discovery Sport TD4 150CV 4WD Auto - Pure/SE/HSE/HSE Luxury - 5 asientos","","7,2","8,3","187,7","217,7"
"Land Rover Discovery Sport TD4 150CV 4WD Auto - Pure/SE/HSE/HSE Luxury - 7 asientos","","7,2","8,3","187,7","217,7"
"Land Rover Discovery Sport TD4 150CV 4WD Man - Pure/SE/HSE/HSE Luxury - 5 asientos","","7,5","8,1","197,6","213,1"
"Land Rover Discovery Sport TD4 150CV 4WD Man - Pure/SE/HSE/HSE Luxury - 7 asientos","","7,5","8,1","197,6","213,1"
"Land Rover Discovery Sport TD4 180CV 4WD Auto - Pure/SE/Landmark Edition/HSE/HSE Luxury - 5 asientos","","7,2","8,3","187,7","217,7"
"Land Rover Discovery Sport TD4 180CV 4WD Auto - Pure/SE/Landmark Edition/HSE/HSE Luxury - 7 asientos","","7,2","8,3","187,7","217,7"
"Land Rover Discovery Sport TD4 180CV 4WD Man - Pure/SE/Landmark Edition/HSE/HSE Luxury - 5 asientos","","7,7","8,3","201,1","216,5"
"Land Rover Discovery Sport TD4 180CV 4WD Man - Pure/SE/Landmark Edition/HSE/HSE Luxury - 7 asientos","","7,7","8,3","201,1","216,5"
"Land Rover Range Rover 2.0 Si4 PHEV 404CV 4WD LWB Auto - Vogue/Autobiography/SVAutobiography - 4 asientos","","3,2","3,9","73,0","89,0"
"Land Rover Range Rover 2.0 Si4 PHEV 404CV 4WD LWB Auto - Vogue/Autobiography/SVAutobiography - 5 asientos","","3,2","3,9","73,0","89,0"
"Land Rover Range Rover 2.0 Si4 PHEV 404CV 4WD SWB Auto - Vogue/Autobiography - 4 asientos","","3,2","3,9","73,0","89,0"
"Land Rover Range Rover 2.0 Si4 PHEV 404CV 4WD SWB Auto - Vogue/Autobiography - 5 asientos","","3,2","3,9","73,0","89,0"
"Land Rover Range Rover 3.0D SDV6 275CV 4WD LWB Auto - Vogue/Autobiography/SVAutobiography - 4 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Range Rover 3.0D SDV6 275CV 4WD LWB Auto - Vogue/Autobiography/SVAutobiography - 5 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Range Rover 3.0D SDV6 275CV 4WD SWB Auto - HSE/Vogue/Autobiography - 4 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Range Rover 3.0D SDV6 275CV 4WD SWB Auto - HSE/Vogue/Autobiography - 5 asientos","","8,8","10,0","231,8","261,8"
