"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Scania Chasis K IB4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K IB4x2 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Chasis K IB6x2*4 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K IB6x2*4 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Chasis K UA6X2/2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K UB4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K UB4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K UB4x2 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Chasis K UB6x2*4 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K UB6x2*4 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis K UB6x2*4 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Chasis N UA6x2/2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis N UA6x2/2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis N UB4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Chasis N UB4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide LF 4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide LF 4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide Suburban LE 4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide Suburban LE 4x2 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide Suburban LE 4x2 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Citywide Suburban LE 6x2*4 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide Suburban LE 6x2*4 GNC","","0,0","0,0","0,0","0,0"
"Scania Citywide Suburban LE 6x2*4 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Interlink LD Hybrid LD 4x2 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Interlink LD Hybrid LD 6x2*4 Hybrid","","0,0","0,0","0,0","0,0"
"Scania Interlink MD 4x2 GNL","","0,0","0,0","0,0","0,0"
"Scania Interlink MD 6x2*4 GNL","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 280cv GNL/GNC","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 280cv Hybrid","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 280cv PHEV Híbrido enchufable","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 320cv Hybrid","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 320cv PHEV Híbrido enchufable","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 340cv GNL/GNC","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 360cv Hybrid","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 360cv PHEV Híbrido enchufable","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 410cv GNL/GNC","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 BEV Eléctrico 5 baterías","","0,0","0,0","0,0","0,0"
"Scania Rígido B4x2 BEV Eléctrico 9 baterías","","0,0","0,0","0,0","0,0"
"Scania Rígido B6x2 280cv GNL/GNC","","0,0","0,0","0,0","0,0"
"Scania Rígido B6x2 280cv Hybrid","","0,0","0,0","0,0","0,0"
