"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"CAJERO K5","","0,0","0,0","0,0","0,0"
"Car-bus.net Wolta 150","","0,0","0,0","0,0","0,0"
"Car-bus.net Wolta 68","","0,0","0,0","0,0","0,0"
"CENNTRO NEXTEM A","","0,0","0,0","0,0","0,0"
"CENNTRO NEXTEM D","","0,0","0,0","0,0","0,0"
"CENNTRO NEXTEM E","","0,0","0,0","0,0","0,0"
"Citroën AMI Cargo Eléctrico","","0,0","0,0","0,0","0,0"
"Citroën AMI Eléctrico","","0,0","0,0","0,0","0,0"
"Citroën Berlingo BlueHDi 100 S&S 6v Talla M","","4,9","5,9","134,0","136,0"
"Citroën Berlingo BlueHDi 100 S&S 6v Talla XL","","4,9","5,9","137,0","139,0"
"Citroën Berlingo BlueHDi 100 S&S 6v Talla XL 7p","","4,9","5,9","141,0","143,0"
"Citroën Berlingo BlueHDi 130 S&S 6v Talla M","","5,0","5,9","138,0","140,0"
"Citroën Berlingo BlueHDi 130 S&S 6v Talla XL","","5,0","5,9","138,0","140,0"
"Citroën Berlingo BlueHDi 130 S&S 6v Talla XL 7p","","5,0","5,9","142,0","144,0"
"Citroën Berlingo Electric Furgón","","0,0","0,0","0,0","0,0"
"Citroën Berlingo PureTech 110 S&S 6v Talla M","","6,2","7,4","145,0","147,0"
"Citroën Berlingo PureTech 130 S&S EAT8 Talla M","","7,0","7,1","149,0","151,0"
"Citroën Berlingo Van BlueHDi 100 S&S Talla M","","5,1","6,1","133,0","160,0"
"Citroën Berlingo Van BlueHDi 100 S&S Talla XL","","5,1","6,1","133,0","160,0"
"Citroën Berlingo Van BlueHDi 100 S&S Talla XL Doble Cabina","","5,1","6,1","133,0","160,0"
"Citroën Berlingo Van BlueHDi 130 S&S 6v Talla M","","5,4","6,6","140,0","158,0"
"Citroën Berlingo Van BlueHDi 130 S&S EAT8 Talla M","","5,6","6,3","146,0","166,0"
"Citroën C-Elysée BlueHDi 100 S&S 6v","","4,5","5,2","109,0","117,0"
"Citroën C-Zero Eléctrico","","0,0","0,0","0,0","0,0"
"Citroën C1 VTi 72","","4,9","5,3","112,0","120,0"
"Citroën C1 VTi 72 ETG","","5,1","5,5","116,0","124,0"
"Citroën C1 VTi 72 S&S","","4,9","5,3","109,0","117,0"
"Citroën C3 Aircross BlueHDi 100 S&S 6v","","4,5","5,2","123,0","125,0"
"Citroën C3 Aircross BlueHDi 110 S&S 6v","","4,2","5,0","120,0","124,0"
"Citroën C3 Aircross BlueHDi 120 S&S EAT6","","4,8","5,5","134,0","136,0"
"Citroën C3 Aircross PureTech 110 S&S 6v","","5,2","6,7","132,0","137,0"
"Citroën C3 Aircross PureTech 110 S&S EAT6","","6,3","7,2","155,0","157,0"
"Citroën C3 Aircross PureTech 130 S&S 6v","","6,3","6,8","147,0","149,0"
"Citroën C3 Aircross PureTech 130 S&S EAT6","","5,6","6,7","140,0","143,0"
