"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Toyota C-HR 2.0 Llanta 18p (MY20)","","5,3","5,6","120,0","128,0"
"Toyota C-HR 2.0 Lounge Advance/ Lounge Advance Luxury Llanta 18p (MY21)","","5,3","5,6","120,0","128,0"
"Toyota CAMRY 2.5 Advance/ Luxury Llanta 18p (NG19)","","5,3","5,6","119,0","127,0"
"Toyota CAMRY 2.5 Business Llanta 17p (NG19)","","5,3","5,6","119,0","127,0"
"Toyota CAMRY Business plus/Advance plus (MY21)","","5,3","5,6","119,3","126,8"
"Toyota Canarias AYGO 1.0  5D  5MT x play","","4,9","5,3","111,8","119,7"
"Toyota Canarias AYGO 1.0 5D 5MT x-cite JBL","","4,9","5,3","112,0","120,0"
"Toyota Canarias AYGO 1.0 5D 5MT x-clusiv","","4,9","5,3","112,0","120,0"
"Toyota Canarias AYGO 1.0 5D 5MT x-play","","4,9","5,3","112,0","120,0"
"Toyota Canarias AYGO 1.0 5D 5MT x-play +","","4,9","5,3","112,0","120,0"
"Toyota Canarias AYGO 1.0 5D 5MT x-play+ con techo","","4,9","5,3","112,0","120,0"
"Toyota Canarias AYGO 1.0 5D 5MT x-wave","","4,9","5,3","112,0","120,0"
"Toyota Canarias C-HR 1.8 Híbrido 4x2 Alisio","","4,8","5,2","108,4","117,9"
"Toyota Canarias C-HR 1.8 híbrido Agua monotono","","4,8","5,3","109,0","120,0"
"Toyota Canarias C-HR 1.8 Híbrido Aire","","4,8","5,3","109,0","120,0"
"Toyota Canarias C-HR 1.8 híbrido Alisio bitono","","4,8","5,3","109,0","120,0"
"Toyota Canarias C-HR 1.8 Híbrido Alisio monotono","","4,8","5,3","109,0","120,0"
"Toyota Canarias C-HR 2.0 Híbrido","","5,3","5,7","120,0","128,0"
"Toyota Canarias C-HR 2.0 Híbrido Agua bitono","","5,3","5,7","120,0","128,0"
"Toyota Canarias C-HR 2.0 Híbrido Agua monotono","","5,3","5,7","120,0","128,0"
"Toyota Canarias C-HR 2.0 Híbrido Lava","","5,3","5,7","120,0","128,0"
"Toyota Canarias CAMRY Híbrido 2.5 Agua","","5,3","5,6","119,0","127,0"
"Toyota Canarias CAMRY Híbrido 2.5 Agua","","5,3","5,6","119,0","127,0"
"Toyota Canarias CAMRY Híbrido 2.5 Aire","","5,3","5,6","119,0","127,0"
"Toyota Canarias CAMRY Híbrido 2.5 Alisio","","5,3","5,6","119,0","127,0"
"Toyota Canarias COROLLA Híbrido 1.8 Agua","","4,4","5,1","99,0","115,0"
"Toyota Canarias COROLLA Híbrido 1.8 Alisio","","4,3","5,1","97,0","116,0"
"Toyota Canarias COROLLA Híbrido 1.8 Alisio","","4,4","5,1","99,0","115,0"
"Toyota Canarias COROLLA Híbrido 2.0 Agua Plus","","4,7","5,6","106,0","127,0"
"Toyota Canarias COROLLA Híbrido 2.0 Agua Plus bitono","","4,7","5,6","106,0","127,0"
"Toyota Canarias COROLLA SEDAN 1.8 Híbrido Agua","","4,4","5,1","100,0","116,0"
"Toyota Canarias COROLLA SEDAN 1.8 Híbrido Alisio","","4,4","5,1","100,0","116,0"
"Toyota Canarias COROLLA TS Híbrido 1.8 Agua","","4,4","5,1","99,0","115,0"
"Toyota Canarias COROLLA TS Híbrido 1.8 Alisio","","4,3","5,1","98,0","116,0"
"Toyota Canarias COROLLA TS Híbrido 1.8 Alisio","","4,4","5,1","99,0","115,0"
"Toyota Canarias COROLLA TS Híbrido 2.0 agua+ pack plus","","4,7","5,6","106,0","127,0"
"Toyota Canarias GR YARIS GR","","8,2","8,2","186,0","186,0"
"Toyota Canarias GR YARIS GR Circuito","","8,2","8,2","186,0","186,0"
"Toyota Canarias GT86 2.0 6 MT Black touch edition","","8,5","8,5","191,0","191,0"
"Toyota Canarias GT86 2.0 6MT","","8,5","8,5","191,0","191,0"
"Toyota Canarias HIGHLANDER Agua","","6,6","7,2","148,0","163,0"
"Toyota Canarias HIGHLANDER Alisio","","6,6","7,2","148,0","163,0"
"Toyota Canarias HIGHLANDER Alisio + techo","","6,6","7,2","148,0","163,0"
"Toyota Canarias HILUX 2.4D 4X4 CS MT Basalto","","8,6","9,7","227,0","254,0"
"Toyota Canarias HILUX 2.4D 4x4 DC AT Legend","","8,8","9,8","232,0","258,0"
"Toyota Canarias HILUX 2.4D 4x4 DC AT Olivina","","8,8","9,8","232,0","258,0"
"Toyota Canarias HILUX 2.4D 4X4 DC AT Olivina","","8,7","9,8","229,0","256,0"
"Toyota Canarias HILUX 2.4D 4x4 DC AT Opalo","","9,4","10,2","246,0","267,0"
"Toyota Canarias HILUX 2.4D 4x4 DC AT Ópalo","","8,7","9,8","229,0","256,0"
"Toyota Canarias HILUX 2.4D 4X4 DC MT Basalto","","8,3","9,3","218,0","245,0"
"Toyota Canarias HILUX 2.4D 4x4 DC MT Olivina","","9,4","10,2","246,0","267,0"
"Toyota Canarias HILUX 2.4D 4X4 DC MT Olivina","","8,3","9,3","218,0","245,0"
"Toyota Canarias HILUX 2.4D 4x4 DC MT Opalo","","8,6","9,7","227,0","254,0"
"Toyota Canarias HILUX 2.4D 4X4 DC MT Ópalo","","8,3","9,3","218,0","245,0"
"Toyota Canarias HILUX 2.4D 4X4 EC MT Basalto","","8,3","9,3","218,0","245,0"
"Toyota Canarias HILUX 2.8D 4X4 DC AT Invencible","","8,9","9,9","233,0","259,0"
"Toyota Canarias HILUX 2.8D 4X4 DC AT Olivina","","8,9","9,9","233,0","259,0"
"Toyota Canarias LAND CRUISER 2.8D 3D 6AT Olivina","","9,1","10,2","237,0","267,0"
"Toyota Canarias LAND CRUISER 2.8D 3D 6MT Basalto","","9,3","10,4","243,0","273,0"
"Toyota Canarias LAND CRUISER 2.8D 3D 6MT Ópalo","","9,3","10,4","243,0","273,0"
"Toyota Canarias LAND CRUISER 2.8D 5D 6MT Basalto","","9,3","10,4","244,0","274,0"
"Toyota Canarias LAND CRUISER 2.8D 5D 6MT Ópalo","","9,3","10,4","244,0","274,0"
"Toyota Canarias LAND CRUISER 2.8D 5D AT Olivina","","9,1","10,2","237,0","267,0"
"Toyota Canarias PRIUS + Agua","","5,8","6,1","131,0","137,0"
"Toyota Canarias PRIUS + Aire","","5,8","6,1","131,0","137,0"
"Toyota Canarias PRIUS + Pro","","5,8","6,1","131,0","137,0"
"Toyota Canarias PRIUS PLUG-IN Agua","","4,5","5,0","28,1","34,0"
"Toyota Canarias PRIUS PLUG-IN Aire","","4,5","5,0","28,1","34,0"
"Toyota Canarias PRIUS PLUG-IN Alisio","","4,5","5,0","28,1","34,0"
"Toyota Canarias PROACE CITY VAN L1 1.5D 100CV Basalto","","5,1","6,1","133,0","160,0"
"Toyota Canarias PROACE CITY VAN L1 1.5D 100CV Ópalo","","5,1","6,1","133,0","160,0"
"Toyota Canarias PROACE CITY VAN L1 1.5D 130CV Basalto","","5,4","6,0","141,0","158,0"
"Toyota Canarias PROACE CITY VAN L1 1.5D 75CV Basalto","","5,3","5,7","139,0","150,0"
"Toyota Canarias PROACE CITY VAN L2 1.5D 130CV Basalto","","5,4","6,0","141,0","158,0"
"Toyota Canarias PROACE CITY VERSO Combi L1 1.5D 100CV 5MT Basalto","","5,8","6,9","133,0","160,0"
"Toyota Canarias PROACE CITY VERSO Combi L1 1.5D 100CV Basalto","","5,1","6,1","133,0","160,0"
"Toyota Canarias PROACE CITY VERSO Combi L2 1.5D 130CV 6MT Basalto","","5,2","6,1","137,0","160,0"
"Toyota Canarias PROACE CITY VERSO Combi L2 1.5D 130CV Basalto","","5,2","6,1","137,0","160,0"
"Toyota Canarias PROACE CITY VERSO Family L1 1.2P 110CV 6MT Olivina","","6,5","7,7","147,0","175,0"
