"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA 6TH RALU18 con PREM01)","","6,2","6,6","139,0","150,0"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA)","","6,2","6,6","139,0","150,0"
"Renault Nuevo Captur CP1 TCe 113 kW (155CV) EDC GPF (semi: ITAMNHA 6TH, IT2MNHA,6TH RALU18)","","6,2","6,6","139,0","150,0"
"Renault Nuevo Captur CP1 TCe 116 kW (160CV) EDC GPF (semi: RSMN1HA 6US)","","5,8","6,3","131,5","142,5"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) (semi: LIAM6H6 6US, ZEAM6H6 6US, ITAM6H6 6US)","","5,8","6,2","130,0","141,0"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) Dfull (semi: 6H6 6US, S2MM6H6 6US, S3MM6H6 6US, RSMM6H6 6US","","5,8","6,2","130,0","141,0"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) Dfull (semi: LIAM6H6 6US, ZEAM6H6 6US , ITAM6H6 6US, E2MM6H6 6US, E3MM6H6 6US)","","5,8","6,2","130,0","141,0"
"Renault Nuevo Captur CP1 TCe 67kW (90CV) Dfull (semi: LIAM6H6 6US, ZEAM6H6 6US, ITAM6H6 6US)","","5,8","6,2","130,0","141,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: ITAMTH5 6TH RALU 18 con PREM01)","","5,9","6,4","133,0","144,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: ITAMTH5 6TH RALU 18)","","5,9","6,4","133,0","144,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: LIAMTH5 6TH, ZEAMTH5 6TH, ITAMTH5 6TH con PREM01)","","5,9","6,4","133,0","144,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) (semi: LIAMTH5 6TH, ZEAMTH5 6TH, ITAMTH5 6TH)","","5,9","6,4","133,0","144,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) GLP (semi: GP2MTH5 6TH, GP3MTH5 6TH)","","6,0","6,5","122,0","132,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) GLP (semi: GP3MTH5 6TH RALU18)","","6,0","6,5","122,0","132,0"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) GLP Dfull (semi: GP2MTH6 6US, GP3MTH6 6US)","","5,8","6,3","116,8","126,2"
"Renault Nuevo Captur CP1 TCe 74 kW (100CV) GLP Dfull (semi: S2MMTH6 6US, S3MMTH6 6US, RSMMTH6 6US)","","5,8","6,3","116,8","126,2"
"Renault Nuevo Captur CP1 TCe 96 kW (130CV) EDC GPF (semi: ITAMFHA 6TH, IT2MFHA 6TH RALU18)","","6,2","6,6","139,0","150,0"
"Renault Nuevo Captur CP1 TCe 96 kW (130CV) EDC GPF (semi: ITAMFHA 6TH, IT2MFHA)","","6,2","6,6","139,0","150,0"
"Renault Nuevo Captur CP1 TCe 96 kW (130CV) GPF (semi: ITAMFH6 6TH RALU18 con PREM01","","6,2","6,7","141,0","152,0"
"Renault Nuevo Captur CP1 TCe 96 kW (130CV) GPF (semi: ITAMFH6 6TH RALU18)","","6,2","6,7","141,0","152,0"
"Renault Nuevo Captur CP1 TCe 96 kW (130CV) GPF (semi: ZEAMFH6 6TH, ITAMFH6 6TH)","","6,2","6,7","141,0","152,0"
