"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Kia CEED 1.0 T-GDi 120CV Tech Eco-Dynamics","","5,6","6,1","127,0","139,0"
"Kia CEED 1.0 T-GDi Business 120CV - Navegador Eco-Dynamics","","5,6","5,6","127,0","127,0"
"Kia CEED 1.4 T-GDi 140CV Drive Eco-Dynamics","","5,9","6,4","135,0","146,0"
"Kia CEED 1.4 T-GDi 140CV GT Line DCT Eco-Dynamics","","6,0","6,5","137,0","147,0"
"Kia CEED 1.4 T-GDi 140CV GT Line Eco-Dynamics","","5,9","6,4","135,0","146,0"
"Kia CEED 1.4 T-GDi 140CV Tech DCT Eco-Dynamics","","6,0","6,5","137,0","147,0"
"Kia CEED 1.4 T-GDi 140CV Tech Eco-Dynamics","","5,9","6,4","135,0","146,0"
"Kia CEED 1.6 CRDi 115CV Concept Eco-Dynamics","","4,6","4,6","121,0","121,0"
"Kia CEED 1.6 CRDi 115CV Drive Eco-Dynamics","","4,6","4,9","121,0","129,0"
"Kia CEED 1.6 CRDi 115CV Tech Eco-Dynamics","","4,6","4,9","121,0","129,0"
"Kia CEED 1.6 CRDi 136CV Concept Eco-Dynamics","","4,8","4,8","125,0","125,0"
"Kia CEED 1.6 CRDi 136CV Drive Eco-Dynamics","","4,8","5,2","125,0","136,0"
"Kia CEED 1.6 CRDi 136CV GT Line DCT Eco-Dynamics","","5,1","5,3","136,0","138,0"
"Kia CEED 1.6 CRDi 136CV GT Line Eco-Dynamics","","4,8","5,2","133,0","136,0"
"Kia CEED 1.6 CRDi 136CV Tech DCT Eco-Dynamics","","5,1","5,3","135,0","138,0"
"Kia CEED 1.6 CRDi 136CV Tech Eco-Dynamics","","4,8","5,2","133,0","136,0"
"Kia CEED 1.6 CRDi Business 115CV - Navegador Eco-Dynamics","","4,6","4,6","121,0","121,0"
"Kia CEED 1.6 MHEV 136CV Emotion DCT Eco-Dynamics","","5,0","5,0","128,0","131,0"
"Kia CEED 1.6 MHEV 136CV iMT Concept Eco-Dynamics","","4,6","4,6","119,0","119,0"
"Kia CEED 1.6 MHEV 136CV iMT Drive Eco-Dynamics","","4,6","4,6","119,0","119,0"
"Kia CEED 1.6 MHEV 136CV iMT Emotion Eco-Dynamics","","4,7","4,7","121,0","124,0"
"Kia CEED 1.6 MHEV 136CV iMT Tech Eco-Dynamics","","4,7","4,7","121,0","124,0"
"Kia CEED 1.6 MHEV 136CV Tech DCT Eco-Dynamics","","5,0","5,0","128,0","131,0"
"Kia CEED 1.6 T-GDi 204CV GT DCT Eco-Dynamics","","7,2","7,2","163,0","163,0"
"Kia CEED 1.6 T-GDi 204CV GT Eco-Dynamics","","7,4","7,4","169,0","169,0"
"Kia CEED 5p 1.0 100CV Concept Eco-Dynamics+","","5,2","5,3","125,0","126,0"
"Kia CEED 5p 1.0 100CV Drive Eco-Dynamics+","","5,2","5,3","125,0","126,0"
"Kia CEED 5p 1.0 100CV GT-Line Eco-Dynamics+","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.0 100CV Tech Eco-Dynamics+","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.0 120CV Concept Eco-Dynamics+","","5,2","5,3","125,0","126,0"
"Kia CEED 5p 1.0 120CV Drive Eco-Dynamics+","","5,2","5,3","125,0","126,0"
"Kia CEED 5p 1.0 120CV GT-Line Eco-Dynamics+","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.0 120CV Tech Eco-Dynamics+","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.0 MHEV 120CV Concept DCT Eco-Dynamics+","","5,4","5,6","123,0","126,0"
