"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Toyota Canarias PROACE VERSO Family L0 1.5D 120CV 6MT Olivina","","6,1","7,1","157,0","185,0"
"Toyota Canarias PROACE VERSO Family L0 1.5D 120CV 6MT Olivina 8 plazas","","6,1","6,9","159,0","181,0"
"Toyota Canarias PROACE VERSO Family L1 1.5D 120CV 6MT Olivina","","6,0","7,1","157,0","185,0"
"Toyota Canarias PROACE VERSO Family L1 1.5D 120CV 6MT Olivina","","6,1","7,1","157,0","185,0"
"Toyota Canarias PROACE VERSO Family L1 1.5D 120CV 6MT Olivina 8 plazas","","6,1","6,9","159,0","181,0"
"Toyota Canarias PROACE VERSO Family L2 2.0D 140CV 6MT Olivina 8 plazas","","6,7","7,7","174,0","203,0"
"Toyota Canarias PROACE VERSO Family L2 2.0D 150CV 6MT Olivina","","6,0","7,1","177,0","205,0"
"Toyota Canarias PROACE VERSO Family L2 2.0D 150CV 6MT Olivina","","6,8","7,9","177,0","205,0"
"Toyota Canarias PROACE VERSO Shuttle L1 1.5D 120CV 6MT Ópalo","","6,0","7,1","157,0","157,0"
"Toyota Canarias PROACE VERSO Shuttle L1 1.5D 120CV 6MT Ópalo","","6,1","7,1","157,0","185,0"
"Toyota Canarias PROACE VERSO Shuttle L1 1.5D 120CV 6MT Ópalo 9 plazas","","6,1","6,9","159,0","181,0"
"Toyota Canarias PROACE VERSO Shuttle L1 1.5D 120CV 6MT Ópalo Pack Active","","6,0","7,1","157,0","157,0"
"Toyota Canarias PROACE VERSO Shuttle L1 1.5D 120CV 6MT Ópalo Pack Active","","6,1","7,1","157,0","185,0"
"Toyota Canarias PROACE VERSO Shuttle L1 1.5D 120CV 6MT Ópalo Pack Active","","6,1","6,9","159,0","181,0"
"Toyota Canarias PROACE VERSO Shuttle L2 2.0D 140CV 6MT Ópalo Pack Active","","6,7","7,7","174,0","203,0"
"Toyota Canarias PROACE VERSO Shuttle L2 2.0D 150CV 6MT Ópalo Pack Active","","6,8","7,9","177,0","205,0"
"Toyota Canarias PROACE VERSO Shuttle L2 2.0D 150CV 6MT Ópalo Pack Active","","6,8","7,9","177,0","205,0"
"Toyota Canarias RAV4 2.0 4x2 MT Basalto","","6,9","7,4","157,0","167,0"
"Toyota Canarias RAV4 2.0 4x2 MT Ópalo","","6,9","7,4","157,0","167,0"
"Toyota Canarias RAV4 2.0 4x4 6MT Olivina","","7,3","7,7","164,0","175,0"
"Toyota Canarias RAV4 2.0 4x4 6MT Ópalo","","7,3","7,7","164,0","175,0"
"Toyota Canarias RAV4 2.5 4x2 CVT Agua","","5,5","5,9","125,0","134,0"
"Toyota Canarias RAV4 2.5 4x2 CVT Aire","","5,5","5,9","125,0","134,0"
"Toyota Canarias RAV4 2.5 4x2 CVT Aire","","5,5","5,8","125,0","130,0"
"Toyota Canarias RAV4 2.5 4x2 CVT Alisio","","5,5","5,9","125,0","134,0"
"Toyota Canarias RAV4 2.5 4x2 CVT Alisio Plus","","5,5","5,9","125,0","134,0"
"Toyota Canarias RAV4 2.5 4x2 CVT Style","","5,5","5,9","125,0","134,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Agua","","5,6","5,9","127,0","133,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Agua","","5,6","6,0","127,0","136,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Aire","","5,6","5,9","127,0","133,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Aire","","5,6","6,0","127,0","136,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Alisio","","5,6","5,9","127,0","133,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Alisio","","5,6","6,0","127,0","136,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Alisio Plus","","5,6","5,9","127,0","133,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Alisio Plus","","5,6","6,0","127,0","136,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Style","","5,6","5,9","127,0","133,0"
"Toyota Canarias RAV4 2.5 4x4 CVT Style","","5,6","6,0","127,0","136,0"
"Toyota Canarias YARIS 1.0 5 MT Step","","5,5","5,9","126,0","135,0"
"Toyota Canarias YARIS 1.5 5D 6MT Cool","","5,0","5,6","117,0","131,0"
"Toyota Canarias YARIS 1.5 5D 6MT Move","","5,0","5,6","117,0","131,0"
"Toyota Canarias YARIS 1.5 5D 6MT Style bitono","","5,0","5,6","117,0","131,0"
"Toyota Canarias YARIS 1.5 6MT Cool","","5,0","5,4","117,0","127,0"
"Toyota Canarias YARIS 1.5 6MT Move","","5,0","5,4","117,0","127,0"
"Toyota Canarias YARIS 1.5 6MT Step","","5,0","5,4","117,0","127,0"
"Toyota Canarias YARIS 1.5 6MT Style","","5,0","5,6","117,0","128,0"
"Toyota Canarias YARIS Hi-Cool","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Hi-Cool","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Hi-Move","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Hi-Move","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Hi-Premier Edition","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Hi-Style","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Hi-Style bitono","","3,8","4,9","85,0","112,0"
"Toyota Canarias YARIS Premier Edition3","","3,8","4,9","85,0","112,0"
"Toyota COROLLA 1.8 Hatchback Business plus/Active tech/Style (MY21)","","4,4","5,1","99,2","114,6"
"Toyota COROLLA 1.8 Hatchback Llanta 17p (NG19)","","4,3","5,1","97,0","116,0"
"Toyota COROLLA 1.8 Hatchback Llanta15p y 16p (NG19)","","4,3","5,1","97,0","116,0"
"Toyota COROLLA 1.8 Sedán Advance Llanta 18p (MY21)","","4,4","5,1","99,8","115,8"
