"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Goupil G2 plomo CAJA SATELITE DESMONTABLE","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo CAJA VOLQUETE BICOMPARTIMENTADA","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo CHASIS-CABINA","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo FURGON","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo HP DESMONTABLE","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo MIXTO HP+CAJA","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo PF","","0,0","0,0","0,0","0,0"
"Goupil G2 plomo PUNTO LIMPIO MÓVIL DESMONTABLE","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio CAJA SATÉLITE","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio CAJA SATÉLITE","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio FURGÓN","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio FURGÓN","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO FURGON","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO FURGON","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO PB + ASPIR.","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO PB + ASPIR.","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO PB + GRUA","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO PB + GRUA","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO PB + HP 200","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio MIXTO PB + HP 200","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio PB","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio PB","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio PB + HP 500","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio PB + HP 500","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio PF","","0,0","0,0","0,0","0,0"
"Goupil G4 Litio PF","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo CAJA SATÉLITE","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo CAJA SATÉLITE","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo FURGÓN","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo FURGÓN","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo MIXTO FURGON","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo MIXTO FURGON","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo MIXTO PB + ASPIR.","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo MIXTO PB + ASPIR.","","0,0","0,0","0,0","0,0"
"Goupil G4 plomo MIXTO PB + GRUA","","0,0","0,0","0,0","0,0"
