"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Audi A3 Cabrio 40 TFSI 140 kW (190 CV) S tronic MY19","","7,0","7,5","158,0","169,0"
"Audi A3 Cabrio 40 TFSI quattro 140 kW (190 CV) S tronic MY19","","7,4","8,0","167,0","181,0"
"Audi A3 CABRIOLET 35 TFSI 110 kW (150 CV) 6 vel. MY 20","","6,4","6,8","146,0","154,0"
"Audi A3 CABRIOLET 35 TFSI 110 kW (150 CV) S tronic MY 20","","6,5","7,1","147,0","161,0"
"Audi A3 CABRIOLET 40 TFSI quattro 140 kW (190 CV) S tronic MY 20","","7,4","8,1","162,0","182,0"
"Audi A3 LIMOUSINE 30 TDI 85 kW (116 CV) 6 vel. MY 20","","5,1","5,6","133,0","147,0"
"Audi A3 LIMOUSINE 30 TFSI 85 kW (116 CV) 6 vel. MY 20","","5,5","6,1","124,0","139,0"
"Audi A3 LIMOUSINE 35 TDI 110 kW (150 CV) 6 vel. MY 20","","4,9","5,3","128,0","139,0"
"Audi A3 LIMOUSINE 35 TDI 110 kW (150 CV) S tronic MY 20","","5,2","5,8","137,0","152,0"
"Audi A3 LIMOUSINE 35 TFSI 110 kW (150 CV) 6 vel. MY 20","","6,1","6,6","139,0","150,0"
"Audi A3 LIMOUSINE 35 TFSI 110 kW (150 CV) S tronic MY 20","","6,1","6,7","139,0","151,0"
"Audi A3 LIMOUSINE 40 TFSI quattro 140 kW (190 CV) S tronic MY 20","","7,1","7,7","160,0","174,0"
"Audi A3 Sedan 30 TDI 85 kW (116 CV) 6 vel. MY19","","5,1","5,6","134,0","147,0"
"Audi A3 Sedan 30 TDI 85 kW (116 CV) S tronic MY19","","5,1","5,5","133,0","145,0"
"Audi A3 Sedan 30 TFSI 85 kW (116 CV) 6 vel. MY19","","5,6","6,2","128,0","141,0"
"Audi A3 Sedan 30 TFSI 85 kW (116 CV) S tronic MY19","","5,9","6,5","133,0","148,0"
"Audi A3 Sedan 35 TDI 110 kW (150 CV) 6 vel. MY 20","","5,0","5,2","131,0","137,0"
"Audi A3 Sedan 35 TDI 110 kW (150 CV) S tronic Launch edition MY 21","","4,6","4,8","121,0","125,0"
"Audi A3 Sedan 35 TDI 110 kW (150 CV) S tronic MY19","","5,3","5,8","138,0","153,0"
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) 6 vel. Launch edition MY 21","","5,9","5,9","133,0","133,0"
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) 6 vel. MY19","","6,3","6,9","142,0","156,0"
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) S tronic Launch edition MY 21","","6,0","6,0","136,0","136,0"
"Audi A3 Sedan 35 TFSI 110 kW (150 CV) S tronic MY19","","6,3","6,9","143,0","156,0"
"Audi A3 Sedan 40 TFSI 140 kW (190 CV) S tronic MY19","","6,7","7,3","152,0","165,0"
"Audi A3 Sedan 40 TFSI quattro 140 kW (190 CV) S tronic MY19","","7,1","7,7","160,0","175,0"
"Audi A3 Sedan NF 30 TDI 85 kW (116 cv) 6 vel. Advanced MY21","","4,2","4,4","111,0","116,0"
"Audi A3 Sedan NF 30 TDI 85 kW (116 cv) 6 vel. Genuine/S line /Black Line MY21","","4,4","4,6","115,0","120,0"
