"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Honda CIVIC 5 Puertas CIVIC 5DR Elegance 1.0 VTEC Turbo CVT","","6,5","6,5","147,0","147,0"
"Honda CIVIC 5 Puertas CIVIC 5DR Sport Plus 1.5 VTEC Turbo 6MT","","6,1","6,1","139,0","139,0"
"Honda CIVIC 5 Puertas CIVIC 5DR Type R Limited Edition 2.0 VTEC Turbo 6MT","","8,4","8,4","191,0","191,0"
"Honda CR-V CR-V Hybrid Comfort i-MMD eCVT 4x2","","6,6","6,6","151,0","151,0"
"Honda CR-V CR-V Hybrid Elegance i-MMD eCVT 4x2","","6,6","6,6","151,0","151,0"
"Honda CR-V CR-V Hybrid Executive i-MMD eCVT 4x4","","7,2","7,2","163,0","163,0"
"Honda CR-V CR-V Hybrid Lifestyle i-MMD eCVT 4x2","","6,7","6,7","151,0","151,0"
"Honda CR-V CR-V Hybrid Lifestyle i-MMD eCVT 4x4","","7,1","7,1","161,0","161,0"
"Honda CR-V CR-V Hybrid Sport Line i-MMD eCVT 4x2","","6,6","6,6","151,0","151,0"
"Honda Honda e Honda e Advance BEV","","0,0","0,0","0,0","0,0"
"Honda Honda e Honda e BEV","","0,0","0,0","0,0","0,0"
"Honda HR-V HR-V Elegance 1.5 i-VTEC CVT","","6,6","6,6","150,0","150,0"
"Honda HR-V HR-V Elegance 1.5 i-VTEC Manual","","6,7","6,7","150,0","150,0"
"Honda HR-V HR-V Executive 1.5 i-VTEC CVT","","6,9","6,9","156,0","156,0"
"Honda HR-V HR-V Executive 1.5 i-VTEC Manual","","6,8","6,8","152,0","152,0"
"Honda JAZZ JAZZ Hybrid Comfort i-MMD","","4,5","4,5","102,0","102,0"
"Honda JAZZ JAZZ Hybrid Crosstar Executive 2-Tones i-MMD","","4,8","4,8","110,0","110,0"
"Honda JAZZ JAZZ Hybrid Crosstar Executive i-MMD","","4,8","4,8","110,0","110,0"
"Honda JAZZ JAZZ Hybrid Elegance i-MMD","","4,5","4,5","102,0","102,0"
"Honda JAZZ JAZZ Hybrid Executive i-MMD","","4,6","4,6","104,0","104,0"
"HORWIN CR6 CR6 /00/01","","0,0","0,0","0,0","0,0"
"HORWIN EK3 EK3 / 00/ 01","","0,0","0,0","0,0","0,0"
"Hyundai BAYON MPI 1.2 85CV ESSENCE","","5,6","5,6","126,0","126,0"
"Hyundai BAYON MPI 1.2 85CV MAXX","","5,6","5,6","127,0","127,0"
"Hyundai BAYON TGDI 1.0 100CV 48V DT MAXX","","5,3","5,3","119,0","119,0"
"Hyundai BAYON TGDI 1.0 100CV 48V DT TECNO","","5,3","5,3","121,0","121,0"
"Hyundai BAYON TGDI 1.0 100CV 48V MAXX","","5,3","5,3","120,0","120,0"
"Hyundai BAYON TGDI 1.0 100CV 48V TECNO","","5,3","5,3","121,0","121,0"
"Hyundai BAYON TGDI 1.0 100CV MAXX","","5,5","5,5","124,0","124,0"
"Hyundai BAYON TGDI 1.0 100CV TECNO","","5,5","5,5","125,0","125,0"
"Hyundai BAYON TGDI 1.0 120CV 48V DT STYLE 2C","","5,3","5,3","120,0","120,0"
"Hyundai Canarias H1 FL 2018 2.5 CRDi 100 kW (136 CV) 8p MT6 - Premium","","8,9","8,9","234,0","234,0"
"Hyundai Canarias H1 FL 2018 2.5 CRDi 100 kW (136 CV) 8p MT6 - Style","","8,9","8,9","234,0","234,0"
"Hyundai Canarias H1 FL 2018 2.5 CRDi 100 kW (136 CV) 8p MT6 - Trend","","8,9","8,9","234,0","234,0"
"Hyundai Canarias i10 2020 1.0 MPi 49,3 kW (67 CV) AMT - Go Big","","5,4","5,4","123,0","123,0"
"Hyundai Canarias i10 2020 1.0 MPi 49,3 kW (67 CV) MT5 - Go","","5,2","5,2","118,0","118,0"
"Hyundai Canarias i10 2020 1.0 MPi 49,3 kW (67 CV) MT5 - Go +","","5,2","5,2","118,0","118,0"
"Hyundai Canarias i10 2020 1.0 MPi 49,3 kW (67 CV) MT5 - Go Big","","5,4","5,4","123,0","123,0"
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) AMT - Go +","","5,5","5,5","125,0","125,0"
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) AMT - Go Big","","5,8","5,8","132,0","132,0"
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) AMT - Go Bigger","","5,8","5,8","132,0","132,0"
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) MT5 - Go +","","5,3","5,3","121,0","121,0"
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) MT5 - Go Big","","5,6","5,6","128,0","128,0"
"Hyundai Canarias i10 2020 1.2 MPi 61,7 kW (84 CV) MT5 - Go Bigger","","5,6","5,6","128,0","128,0"
"Hyundai Canarias i20 FL 2018 1.0 T-GDi 73,6 kW (100 CV) DCT7 - Style","","5,8","5,8","133,0","133,0"
