"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Kia NUEVO SORENTO 1.6 HEV Emotion 4X4(7pl) (Pack Luxury)","","7,4","7,4","167,0","168,0"
"Kia NUEVO SORENTO 1.6 T-GDI PHEV Drive","","1,6","1,6","38,0","38,0"
"Kia NUEVO SORENTO 1.6 T-GDI PHEV Emotion","","1,6","1,6","38,0","38,0"
"Kia NUEVO SORENTO 1.6 T-GDI PHEV Emotion (Pack Luxury)","","1,6","1,6","38,0","38,0"
"Kia NUEVO SORENTO 2.2 CRDi Drive Aut 4X2(7pl)","","6,2","6,2","163,0","163,0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X2(7pl)","","6,4","6,4","168,0","169,0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X2(7pl) (Pack Luxury)","","6,4","6,4","168,0","169,0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X4(7pl)","","6,8","6,8","168,0","169,0"
"Kia NUEVO SORENTO 2.2 CRDi Emotion Aut 4X4(7pl) (Pack Luxury)","","6,8","6,8","168,0","169,0"
"Kia OPTIMA PHEV 2.0 GDi PHEV","","1,5","1,5","35,0","35,0"
"Kia PICANTO 1.0 CVVT Concept (4p) Eco-Dynamics","","5,1","5,2","117,0","119,0"
"Kia PICANTO 1.0 CVVT Concept (Pack Confort) (4p) Eco-Dynamics","","5,1","5,2","117,0","119,0"
"Kia PICANTO 1.0 CVVT GT Line (4p) Eco-Dynamics","","5,1","5,2","117,0","119,0"
"Kia PICANTO 1.0 DPI AMT GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5,3","5,3","121,0","121,0"
"Kia PICANTO 1.0 DPI CONCEPT (MY22)","","5,1","5,2","114,0","118,0"
"Kia PICANTO 1.0 DPI GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5,2","5,2","118,0","118,0"
"Kia PICANTO 1.0 DPI GT LINE AMT (MY22)","","5,3","5,3","121,0","121,0"
"Kia PICANTO 1.0 DPI GT LINE MY22 (MY22)","","5,1","5,2","114,0","118,0"
"Kia PICANTO 1.0 T-GDi GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5,7","5,7","129,0","129,0"
"Kia PICANTO 1.0 T-GDI GT LINE (MY22)","","5,2","5,3","118,0","121,0"
"Kia PICANTO 1.0 T-GDI X LINE (MY22)","","5,2","5,3","118,0","121,0"
"Kia PICANTO 1.0 T-GDi X-Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5,7","5,7","129,0","129,0"
"Kia PICANTO 1.2 DPI AMT GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5,5","5,5","125,0","125,0"
"Kia PICANTO 1.2 DPI GT Line (Advanced Driving Assistance Pack) Eco-Dynamics","","5,3","5,3","121,0","121,0"
"Kia PICANTO 1.2 DPI GT-LINE (MY22)","","5,3","5,3","121,0","121,0"
