"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Toyota YARIS HYBRID 100H Active Llanta 15p (RC19)","","4,7","5,1","106,0","114,0"
"Toyota YARIS HYBRID 100H Advance Llanta 16p (MY20)","","4,7","5,1","106,0","114,0"
"Toyota YARIS HYBRID 100H Advance Llanta 16p (RC19)","","4,7","5,1","106,0","114,0"
"Toyota YARIS HYBRID 100H Feel! Llanta 16p (MY20)","","4,7","5,1","106,0","114,0"
"Toyota YARIS HYBRID 100H Feel! Llanta 16p (RC19)","","4,7","5,1","106,0","114,0"
"Toyota YARIS HYBRID 100H GR-Sport Llanta 17p (MY20)","","4,7","5,0","106,0","114,0"
"Toyota YARIS HYBRID 100H GR-Sport Llanta 17p (RC19)","","4,7","5,1","106,0","114,0"
"Toyota YARIS S-Edition (MY21)","","5,0","5,4","116,9","127,4"
"URBAPLUS TR 11,5 plomo Cofre","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 11,5 plomo HP Desmontable","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 11,5 plomo HP Fijo","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 11,5 plomo PB","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 11,5 plomo PF","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 14 litio Cofre","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 14 litio HP Desmontable","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 14 litio HP Fijo","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 14 litio PB","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 14 litio PF","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 15,4 plomo Cofre","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 15,4 plomo HP Desmontable","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 15,4 plomo HP Fijo","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 15,4 plomo PB","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 15,4 plomo PF","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 9 litio Cofre","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 9 litio HP Desmontable","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 9 litio HP Fijo","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 9 litio PB","","0,0","0,0","0,0","0,0"
"URBAPLUS TR 9 litio PF","","0,0","0,0","0,0","0,0"
"URBET Gadiro 35aH","","0,0","0,0","0,0","0,0"
"URBET Gadiro 70aH","","0,0","0,0","0,0","0,0"
"URBET GYD2000 35aH","","0,0","0,0","0,0","0,0"
"URBET GYD2000 70aH","","0,0","0,0","0,0","0,0"
"URBET Hispano","","0,0","0,0","0,0","0,0"
"URBET Nura 100aH","","0,0","0,0","0,0","0,0"
"Vectia VERIS Eléctrico","","0,0","0,0","0,0","0,0"
"Vectia VERIS Eléctrico de autonomía extendida","","0,0","0,0","0,0","0,0"
"Vectia VERIS Eléctrico de autonomía extendida 24","","0,0","0,0","0,0","0,0"
"Vectia VERIS Hibrido serie parcialmente eléctrico","","0,0","0,0","0,0","0,0"
"Vectia VERIS Hibrido serie parcialmente eléctrico 24","","0,0","0,0","0,0","0,0"
"VECTRIX Vx1 Li+","","0,0","0,0","0,0","0,0"
"VELCA CALIMA JS2A","","0,0","0,0","0,0","0,0"
"VELCA TRAMONTANA S","","0,0","0,0","0,0","0,0"
"VOGE ER-10","","0,0","0,0","0,0","0,0"
"Volkswagen Canarias Arteon Connect 2.0 TDI 110 kW (150CV) DSG7","","5,1","5,1","133,9","133,9"
"Volkswagen Canarias Arteon Connect 2.0 TDI 110 kW (150CV) SG6","","4,9","4,9","127,4","127,4"
"Volkswagen Canarias Arteon Connect 2.0 TSI 140kW (190CV) DSG7","","7,5","7,5","169,0","169,0"
"Volkswagen Canarias Arteon Hybrid 115 kW/85kW (218 CV)","","1,1","1,1","26,0","26,0"
"Volkswagen Canarias Arteon R-Line 2.0 TDI 110 kW (150CV) DSG7","","5,1","5,1","133,0","133,0"
"Volkswagen Canarias Arteon R-Line 2.0 TDI 110 kW (150CV) SG6","","4,8","4,8","126,4","126,4"
"Volkswagen Canarias Arteon R-Line 2.0 TDI 176 kW (240CV) DSG7 4M","","7,1","7,1","187,2","187,2"
"Volkswagen Canarias Arteon R-Line 2.0 TSI 140 kW (190CV) DSG7","","7,4","7,4","167,7","167,7"
"Volkswagen Canarias Arteon R-Line 2.0 TSI 200 kW (272CV) DSG7 4M","","7,9","7,9","179,6","179,6"
"Volkswagen Canarias Arteon SB Hybrid 115 kW/85kW (218 CV)","","1,1","1,1","27,0","27,0"
"Volkswagen Canarias e-Golf e-Golf 100 kW (136 CV) DSG6","","0,0","0,0","0,0","0,0"
"Volkswagen Canarias e-up! e-up! 83 CV (61kW)","","0,0","0,0","0,0","0,0"
"Volkswagen Canarias Golf A8 1st Edition 1.5 TSI 110 kW (150 CV) DSG7","","6,0","6,0","135,3","135,3"
"Volkswagen Canarias Golf A8 1st Edition 1.5 TSI 110 kW (150 CV) SG6","","5,7","5,7","129,7","129,7"
"Volkswagen Canarias Golf A8 1st Edition 1.5 TSI 95 kW (130 CV) SG6","","5,5","5,5","124,9","124,9"
"Volkswagen Canarias Golf A8 Connect 1.0 TSI 86 kW (110 CV) SG6","","5,3","5,3","121,3","121,3"
"Volkswagen Canarias Golf A8 Connect 1.5 TSI 110 kW (150 CV) DSG7","","5,7","5,7","130,4","130,4"
