"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"SsangYong KORANDO G15T 4x4 AUT MY21","","8,6","8,6","197,0","197,0"
"SsangYong TIVOLI D16T 4X2 AUT MY19","","6,0","6,0","158,0","158,0"
"SsangYong TIVOLI D16T 4X2 MY19","","5,5","5,6","145,0","146,0"
"SsangYong TIVOLI G12 4X2","","7,0","7,0","158,0","158,0"
"SsangYong TIVOLI G15T 4x2 AUT MY19","","7,7","7,7","175,0","175,0"
"SsangYong TIVOLI G15T 4x2 AUT MY21","","7,6","7,6","175,0","175,0"
"SsangYong TIVOLI G15T 4x2 MY19","","7,0","7,2","160,0","164,0"
"SsangYong TIVOLI G15T 4x2 MY21","","7,0","7,0","161,0","161,0"
"Subaru BRZ BRZ 2.0R HIGH MT","","8,5","8,5","191,0","191,0"
"Subaru FORESTER 2.0I-L EcoHibrid","","8,1","8,1","185,0","185,0"
"Subaru IMPREZA 1.6I LINEARTRONIC EXECUTIVE","","7,9","7,9","177,0","177,0"
"Subaru IMPREZA 1.6I LINEARTRONIC SPORT","","7,6","7,6","172,0","172,0"
"Subaru LEVORG 2.0I LINEARTRONIC","","8,7","8,7","196,0","196,0"
"Subaru OUTBACK 2.5I LINEARTRONIC","","8,6","8,6","193,0","193,0"
"Subaru XV 1.6I LINEARTRONIC","","8,0","8,0","180,0","180,0"
"Subaru XV 2.0I EcoHibrid","","7,9","7,9","180,0","180,0"
"SUKOY EV-02 ELECTRIC","","0,0","0,0","0,0","0,0"
"SUKOY EV-03 ELECTRIC","","0,0","0,0","0,0","0,0"
"SUNRA ANGER S","","0,0","0,0","0,0","0,0"
"SUNRA MIKU SUPER S","","0,0","0,0","0,0","0,0"
"SUNRA ROBO S","","0,0","0,0","0,0","0,0"
"Super Soco CPX","","0,0","0,0","0,0","0,0"
"Super Soco TC MAX","","0,0","0,0","0,0","0,0"
"Super Soco TC PRO","","0,0","0,0","0,0","0,0"
"Suzuki ACROSS 2.5L GLX 4WD PHEV","","1,0","1,0","22,0","22,0"
"Suzuki IGNIS MC 1.2L GLE 4WD MILD HYBRID / GLX 4WD MILD HYBRID","","5,4","5,4","123,0","123,0"
"Suzuki IGNIS MC 1.2L GLE 4WD MILD HYBRID MY 21","","5,4","5,4","121,0","121,0"
"Suzuki IGNIS MC 1.2L GLE MILD HYBRID / GLX MILD HYBRID","","5,1","5,1","114,0","114,0"
"Suzuki IGNIS MC 1.2L GLE MILD HYBRID MY21","","5,0","5,0","112,0","112,0"
"Suzuki IGNIS MC 1.2L GLX 4WD MILD HYBRID MY21","","5,4","5,4","121,0","121,0"
"Suzuki IGNIS MC 1.2L GLX AUT. MILD HYBRID","","5,5","5,5","124,0","124,0"
"Suzuki IGNIS MC 1.2L GLX AUT. MILD HYBRID MY21","","5,4","5,4","122,0","122,0"
"Suzuki IGNIS MC 1.2L GLX MILD HYBRID MY21","","5,0","5,0","112,0","112,0"
"Suzuki Jimny 1.5L PRO","","7,7","7,7","173,0","173,0"
"Suzuki SWACE 1.8L GLE HYBRID / GLX HYBRID","","4,5","4,5","103,0","103,0"
"Suzuki SWIFT 1.2L GLE MILD HYBRID","","5,0","5,0","113,0","113,0"
"Suzuki SWIFT MC 1.2L GLE 4WD MILD HYBRID","","5,5","5,5","123,0","123,0"
"Suzuki SWIFT MC 1.2L GLE 4WD MILD HYBRID MY21","","5,4","5,4","121,0","121,0"
"Suzuki SWIFT MC 1.2L GLE AUT. MILD HYBRID / GLX AUT. MILD HYBRID","","5,4","5,4","121,0","121,0"
"Suzuki SWIFT MC 1.2L GLE AUT. MILD HYBRID MY21","","5,1","5,1","115,0","115,0"
"Suzuki SWIFT MC 1.2L GLE MILD HYBRID / GLX MILD HYBRID","","4,9","4,9","111,0","111,0"
"Suzuki SWIFT MC 1.2L GLE MILD HYBRID MY21","","4,7","4,7","106,0","106,0"
"Suzuki SWIFT MC 1.2L GLX AUT. MILD HYBRID MY21","","5,1","5,1","115,0","115,0"
"Suzuki SWIFT MC 1.2L GLX MILD HYBRID MY21","","4,7","4,7","106,0","106,0"
"Suzuki SWIFT SPORT 1.4T SPORT MILD HYBRID","","5,6","5,6","127,0","127,0"
"Suzuki SWIFT SPORT 1.4T SPORT MILD HYBRID MY21","","5,6","5,6","125,0","125,0"
"Suzuki SX4 S-CROSS 1.4T GLE MILD HYBRID","","5,6","5,6","128,0","128,0"
"Suzuki SX4 S-CROSS 1.4T GLE MILD HYBRID MY21","","5,4","5,4","122,0","122,0"
"Suzuki SX4 S-CROSS 1.4T GLX 4WD AUT. MILD HYBRID MY21","","6,3","6,3","142,0","142,0"
"Suzuki SX4 S-CROSS 1.4T GLX 4WD MILD HYBRID","","6,2","6,2","140,0","140,0"
"Suzuki SX4 S-CROSS 1.4T GLX 4WD MILD HYBRID MY21","","5,9","5,9","133,0","133,0"
"Suzuki SX4 S-CROSS 1.4T GLX AUT. MILD HYBRID MY21","","5,7","5,7","130,0","130,0"
"Suzuki SX4 S-CROSS 1.4T GLX MILD HYBRID","","5,7","5,7","128,0","128,0"
"Suzuki SX4 S-CROSS 1.4T GLX MILD HYBRID MY21","","5,4","5,4","123,0","123,0"
"Suzuki VITARA 1.4T GLE 4WD MILD HYBRID / GLX 4WD MILD HYBRID","","6,2","6,2","141,0","141,0"
"Suzuki VITARA 1.4T GLE 4WD MILD HYBRID MY21/ GLX 4WD MILD HYBRID MY21","","5,9","5,9","132,0","132,0"
"Suzuki VITARA 1.4T GLE MILD HYBRID / GLX MILD HYBRID","","5,7","5,7","129,0","129,0"
"Suzuki VITARA 1.4T GLE MILD HYBRID MY21 / GLX MILD HYBRID MY21","","5,4","5,4","121,0","121,0"
"Suzuki VITARA 1.4T GLX 4WD AUT. MILD HYBRID MY21","","6,3","6,3","142,0","142,0"
"Suzuki VITARA 1.4T GLX MILD HYBRID AUT. MY21","","5,7","5,7","129,0","129,0"
"TESLA Model 3 Autonomía estándar plus","","0,0","0,0","0,0","0,0"
"TESLA Model 3 Gran autonomía","","0,0","0,0","0,0","0,0"
"TESLA Model 3 Performance","","0,0","0,0","0,0","0,0"
"TESLA Model S Gran autonomía","","0,0","0,0","0,0","0,0"
"TESLA Model S Performance","","0,0","0,0","0,0","0,0"
"TESLA Model X Gran autonomía","","0,0","0,0","0,0","0,0"
"TESLA Model X Gran autonomía","","0,0","0,0","0,0","0,0"
"TESLA Model X Gran autonomía","","0,0","0,0","0,0","0,0"
"TESLA Model X Performance","","0,0","0,0","0,0","0,0"
"TESLA Model X Performance","","0,0","0,0","0,0","0,0"
"TESLA Model X Performance","","0,0","0,0","0,0","0,0"
"TilGreen TilFire TilFire","","0,0","0,0","0,0","0,0"
"TilGreen Tilmax Tilmax","","0,0","0,0","0,0","0,0"
"TilGreen Tilmax Tilmax R","","0,0","0,0","0,0","0,0"
