"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Peugeot Nuevo Partner Nuevo Partner Asphalt Standard 1000kg BlueHDi 130 S&S EAT8","","5,8","6,6","152,0","173,0"
"Peugeot Nuevo Partner Nuevo Partner Asphalt Standard 600kg BlueHDi 100 S&S 5 Vel. MAN","","5,6","5,6","148,0","148,0"
"Peugeot Nuevo Partner Nuevo Partner Asphalt Standard 600kg BlueHDi 130 S&S 6 Vel. MAN","","5,6","6,4","146,0","168,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Long 1000kg BlueHDi 100 S&S 6 Vel. MAN","","6,0","6,0","157,0","157,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Long 1000kg BlueHDi 130 S&S 6 Vel. MAN","","5,6","6,4","146,0","168,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Long 1000kg BlueHDi 130 S&S EAT8","","5,8","6,6","152,0","173,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Standard 1000kg BlueHDi 100 S&S 5 Vel. MAN.","","5,9","5,9","155,0","155,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Standard 1000kg BlueHDi 130 S&S 6 Vel. MAN.","","5,6","6,4","146,0","168,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Standard 1000kg BlueHDi 130 S&S EAT8","","5,8","6,6","152,0","173,0"
"Peugeot Nuevo Partner Nuevo Partner Grip Standard 1000kg BlueHDi 75 5 Vel. MAN.","","6,0","6,0","158,0","158,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Long 1000kg BlueHDi 100 S&S 5 Vel.","","5,7","5,7","150,0","150,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Long 1000kg BlueHDi 130 6 Vel. MAN.","","5,6","6,4","146,0","168,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Long 1000kg BlueHDi 130 EAT8","","5,8","6,6","152,0","173,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 1000kg BlueHDi 100 5 Vel. MAN.","","5,7","5,7","150,0","150,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 1000kg BlueHDi 130 S&S 6 Vel. MAN.","","5,6","6,4","146,0","168,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 1000kg BlueHDi 130 S&S EAT8","","5,8","6,6","152,0","173,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 1000kg BlueHDi 75 5 Vel. MAN.","","5,8","5,8","152,0","152,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 600kg BlueHDi 100 S&S 5 Vel. MAN","","5,7","5,7","150,0","150,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 600kg BlueHDi 100 S&S 5 Vel. MAN","","5,6","5,6","148,0","148,0"
"Peugeot Nuevo Partner Nuevo Partner Premium Standard 600kg BlueHDi 130 S&S 6 Vel. MAN","","5,6","6,4","146,0","168,0"
"Peugeot Nuevo Partner Nuevo Partner Pro Long 1000kg BlueHDi 100 S&S 5 Vel. MAN.","","5,7","5,7","150,0","150,0"
"Peugeot Nuevo Partner Nuevo Partner Pro Standard 1000kg BlueHDi 100 S&S 5 Vel. MAN.","","5,7","5,7","148,0","148,0"
"Peugeot Nuevo Partner Nuevo Partner Pro Standard 1000kg BlueHDi 75 5 Vel. MAN.","","5,7","5,7","151,0","151,0"
"Peugeot Nuevo Partner Nuevo Partner Pro Standard 600kg BlueHDi 100 S&S 5 Vel. MAN","","5,6","5,6","147,0","147,0"
"Peugeot Nuevo Partner Nuevo Partner Pro Standard 600kg BlueHDi 75 5 Vel. MAN","","5,7","5,7","149,0","149,0"
"Peugeot Partner Furgón Confort L1 Eléctrico","","0,0","0,0","0,0","0,0"
"Peugeot Partner Tepee Active Eléctrico","","0,0","0,0","0,0","0,0"
"Peugeot Rifter e-Rifter Active Pack Standard 100 Kw","","0,0","0,0","0,0","0,0"
"Peugeot Rifter e-Rifter Allure Pack Long 100 Kw","","0,0","0,0","0,0","0,0"
"Peugeot Rifter e-Rifter Allure Pack Standard 100 Kw","","0,0","0,0","0,0","0,0"
"Peugeot Rifter e-Rifter GT Standard 100 Kw","","0,0","0,0","0,0","0,0"
"Peugeot Rifter Nuevo Rifter Access BlueHDi 100 5 Vel. MAN Long","","5,5","6,1","144,0","161,0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 100 5 Vel. MAN Standard","","5,5","6,1","144,0","161,0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 100 S&S 5 Vel. MAN Long","","5,1","6,1","133,0","160,0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 100 S&S 5 Vel. MAN Standard","","5,1","6,1","133,0","160,0"
"Peugeot Rifter Nuevo Rifter Access BlueHDI 75 5 Vel. MAN Standard","","5,5","6,0","143,0","157,0"
"Peugeot Rifter Nuevo Rifter Access PureTech 110 S&S 6 Vel. MAN Long","","6,7","7,5","150,0","170,0"
"Peugeot Rifter Nuevo Rifter Access PureTech 110 S&S 6 Vel. MAN Standard","","6,7","7,5","150,0","170,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 5 Vel. MAN Long","","5,5","6,1","144,0","161,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 5 Vel. MAN Standard","","5,5","6,1","144,0","161,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 S&S 5 Vel. MAN Long","","5,1","6,1","133,0","160,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 100 S&S 5 Vel. MAN Standard","","5,1","6,1","133,0","160,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S 6 Vel. MAN Long","","5,6","6,3","148,0","164,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S 6 Vel. MAN Long","","5,2","6,1","137,0","161,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S 6 Vel. MAN Standard","","5,6","6,3","148,0","164,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S 6 Vel. MAN Standard","","5,2","6,1","137,0","161,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S EAT8 Long","","5,6","6,3","147,0","164,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S EAT8 Long","","5,4","6,2","141,0","163,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S EAT8 Standard","","5,6","6,3","147,0","164,0"
"Peugeot Rifter Nuevo Rifter Active BlueHDi 130 S&S EAT8 Standard","","5,4","6,2","141,0","163,0"
"Peugeot Rifter Nuevo Rifter Active PureTech 110 S&S 6 Vel. MAN Long","","6,7","7,5","150,0","170,0"
"Peugeot Rifter Nuevo Rifter Active PureTech 110 S&S 6 Vel. MAN Long","","6,5","7,7","147,0","174,0"
"Peugeot Rifter Nuevo Rifter Active PureTech 110 S&S 6 Vel. MAN Standard","","6,7","7,5","150,0","170,0"
"Peugeot Rifter Nuevo Rifter Active PureTech 110 S&S 6 Vel. MAN Standard","","6,5","7,7","147,0","174,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 100 5 Vel. MAN Long","","5,5","6,1","144,0","161,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 100 5 Vel. MAN Standard","","5,5","6,1","144,0","161,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 100 S&S 5 Vel. MAN Long","","5,1","6,1","133,0","160,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 100 S&S 5 Vel. MAN Standard","","5,1","6,1","133,0","160,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 100 S&S 5 Vel. MAN.","","5,6","6,7","146,0","176,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S 6 Vel. MAN Long","","5,6","6,3","148,0","164,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S 6 Vel. MAN Long","","5,2","6,1","137,0","161,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S 6 Vel. MAN Standard","","5,6","6,3","148,0","164,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S 6 Vel. MAN Standard","","5,2","6,1","137,0","161,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S EAT8 Long","","5,6","6,3","147,0","164,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S EAT8 Long","","5,4","6,2","141,0","163,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S EAT8 Standard","","5,6","6,3","147,0","164,0"
"Peugeot Rifter Nuevo Rifter Allure BlueHDi 130 S&S EAT8 Standard","","5,4","6,2","141,0","163,0"
"Peugeot Rifter Nuevo Rifter Allure PureTech 110 S&S 6 Vel MAN Long","","6,5","7,7","147,0","174,0"
"Peugeot Rifter Nuevo Rifter Allure PureTech 110 S&S 6 Vel. MAN Long","","6,7","7,5","150,0","170,0"
