"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Nissan NV400 Furgón L2H2 3,5T 2.3dCi 99 kW (135 CV) FWD COMFORT PIzq","","9,7","9,7","256,0","256,0"
"Nissan NV400 Furgón L2H2 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA","","9,7","9,7","254,0","254,0"
"Nissan NV400 Furgón L2H2 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA PIzq","","9,7","9,7","255,0","255,0"
"Nissan NV400 Furgón L2H3 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA","","9,7","9,7","255,0","255,0"
"Nissan NV400 Furgón L2H3 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA PIzq","","9,7","9,7","256,0","256,0"
"Nissan NV400 Furgón L2H3 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA","","9,9","9,9","261,0","261,0"
"Nissan NV400 Furgón L2H3 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA PIzq","","10,0","10,0","262,0","262,0"
"Nissan NV400 Furgón L2H3 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA","","10,0","10,0","262,0","262,0"
"Nissan NV400 Furgón L2H3 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA PIzq","","10,0","10,0","263,0","263,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT","","9,5","9,5","250,0","250,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT PIzq","","9,6","9,6","251,0","251,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA","","9,5","9,5","249,0","249,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA PIzq","","9,5","9,5","250,0","250,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 132 kW (180 CV) FWD COMFORT","","9,7","9,7","256,0","256,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 132 kW (180 CV) FWD COMFORT PIzq","","9,8","9,8","257,0","257,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA","","9,7","9,7","255,0","255,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA PIzq","","9,8","9,8","256,0","256,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 99 kW (135 CV) FWD COMFORT","","9,8","9,8","257,0","257,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 99 kW (135 CV) FWD COMFORT PIzq","","9,8","9,8","258,0","258,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA","","9,7","9,7","256,0","256,0"
"Nissan NV400 Furgón L3H2 3,5T 2.3dCi 99 kW (135 CV) FWD OPTIMA PIzq","","9,8","9,8","257,0","257,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT","","9,8","9,8","257,0","257,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 110 kW (150 CV) FWD COMFORT PIzq","","9,8","9,8","258,0","258,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA","","9,8","9,8","257,0","257,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 110 kW (150 CV) FWD OPTIMA PIzq","","9,8","9,8","258,0","258,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 132 kW (180 CV) FWD COMFORT","","10,0","10,0","264,0","264,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 132 kW (180 CV) FWD COMFORT PIzq","","10,1","10,1","265,0","265,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA","","10,0","10,0","263,0","263,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 132 kW (180 CV) FWD OPTIMA PIzq","","10,0","10,0","264,0","264,0"
"Nissan NV400 Furgón L3H3 3,5T 2.3dCi 99 kW (135 CV) FWD COMFORT","","10,1","10,1","265,0","265,0"
