"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177 CV KLASS","","8,1","8,1","183,0","183,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177 CV TECNO","","8,1","8,1","184,0","184,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177 CV TECNO SKY SAFE","","8,1","8,1","184,0","184,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X2 KLASS SKY","","8,1","8,1","184,0","184,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT NLINE","","8,6","8,6","196,0","196,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT NLINE X","","8,7","8,7","198,0","198,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT STYLE","","8,7","8,7","198,0","198,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT STYLE GREY","","8,7","8,7","198,0","198,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT STYLE RED","","8,7","8,7","198,0","198,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT TECNO","","8,6","8,6","196,0","196,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV 4X4 DT TECNO SKY SAFE","","8,7","8,7","198,0","198,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV DT NLINE","","7,8","7,8","177,0","177,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV DT NLINE X","","7,8","7,8","178,0","178,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV DT TECNO SKY S","","7,9","7,9","179,0","179,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV KLASS SKY","","8,1","8,1","184,0","184,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV N-LINE","","8,1","8,1","184,0","184,0"
"Hyundai TUCSON FL TUCSON FL TGDI 1.6 177CV NLINE X","","8,1","8,1","185,0","185,0"
"Irizar iebus 12m","","0,0","0,0","0,0","0,0"
"Irizar iebus 18m","","0,0","0,0","0,0","0,0"
"Irizar ietram 12 m","","0,0","0,0","0,0","0,0"
"Irizar ietram 18 m","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/FP D Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/FP D Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/FP D Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/FP D Paso 6300;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/P Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/P Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/P Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD190S40/P Paso 6300;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FP D Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FP D Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FP D Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FP D Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FS D Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FS D Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FS D Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/FS D Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/P Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/P Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/P Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/P Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/PS Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/PS Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/PS Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AD260S40Y/PS Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS190S46/FP CM NG Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM NG Paso 4200;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM NG Paso 4500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM NG Paso 4800;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM NG Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM NG Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM NG Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM Paso 4800;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/FS CM Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS NG Paso 4200;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS NG Paso 4500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS NG Paso 4800;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS NG Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS NG Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS NG Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS Paso 4800;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AS260S46Y/PS Paso 6050;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AT190S40/FP D Paso 5100;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AT190S40/FP D Paso 5500;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AT190S40/FP D Paso 5700;Cambio Automatizado","","0,0","0,0","0,0","0,0"
"Iveco AT190S40/FP D Paso 6300;Cambio Automatizado","","0,0","0,0","0,0","0,0"
