"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Porsche Panamera Turbo S Executive","","12,5","13,3","284,0","302,0"
"Porsche Panamera Turbo S Sport Turismo","","12,5","13,3","284,0","302,0"
"QUADRO VEHICLES OXYGEN MU/0/0","","0,0","0,0","0,0","0,0"
"QUAZZAR E-DIVINE PLUS","","0,0","0,0","0,0","0,0"
"QUAZZAR QT-2 City","","0,0","0,0","0,0","0,0"
"QUAZZAR QT-2 Delivery","","0,0","0,0","0,0","0,0"
"RAMPINI CARLO SPA 12550 (E60) AUTOBUS URBANO","","0,0","0,0","0,0","0,0"
"RAMPINI CARLO SPA ALE-EL (E80) AUTOBUS URBANO","","0,0","0,0","0,0","0,0"
"Ray Electric Motors RAY 7.7 1","","0,0","0,0","0,0","0,0"
"REGAL RAPTOR K5M-S","","0,0","0,0","0,0","0,0"
"REGARD FM-50 0","","0,0","0,0","0,0","0,0"
"REGARD RUE725 00","","0,0","0,0","0,0","0,0"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) - 18 (Semi: 2E1A N4 M  con llanta 16)","","5,3","5,5","138,0","145,0"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) - 18 (Semi: 2E2B N4 M y Semi: 2E3A1 N4 M)","","5,3","5,5","138,0","145,0"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) -18 (Semi: 2E1A N4 M RTOL16 y Semi: 2LTD NF M)","","5,3","5,5","138,0","145,0"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) -18 (Semi: 2E2B N4 M y Semi: 2E2B N4 M)","","5,3","5,5","138,0","145,0"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) -18 (Semi: 2E3A1 N4 A)","","5,3","5,6","139,0","146,0"
"Renault Captur J87 fase 2 Energy dCI 66kW (90CV) EDC - 18 (Semi: 2E3A1 N4 A)","","5,3","5,6","139,0","146,0"
"Renault Captur J87 fase 2 Energy TCe 66kW (90CV) - 18 (Semi: 2E1A NF M con llanta 16)","","6,2","6,4","139,0","144,0"
"Renault Captur J87 fase 2 Energy TCe 66kW (90CV) - 18 (Semi: 2E2B NF M y Semi: 2E3A1 NF M)","","6,2","6,4","139,0","144,0"
"Renault Captur J87 fase 2 TCe GPF 110kW (150CV) -18 (Semi: 2E3A1 JS M6 y Semi: 2BA4 JS M6)","","6,4","6,7","144,0","152,0"
"Renault Captur J87 fase 2 TCe GPF 110kW (150CV) EDC -18 (Semi: 2E3A1 JS A y Semi:2BA4 JS A)","","6,4","6,8","145,0","153,0"
"Renault Captur J87 fase 2 TCe GPF 96kW (130CV)-18 (Semi: 2E3A1 NE M6)","","6,4","6,8","144,0","153,0"
"Renault Captur J87 fase 2 TCe GPF 96kW (130CV)-18 (Semi: 2LTD NE M6 PNRR07)","","6,4","6,8","144,0","153,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 55kW (75CV) - 18 (Semi: E1G 15B 6S, Semi: E1H 15B 6S y Semi: LT2 15B 6S con llanta 15)","","4,8","5,2","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 55kW (75CV) - 18 (Semi: LT2 15B 6S)","","4,8","5,2","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 55kW (75CV) -18 (Semi: E1G 15B 6S)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 55kW (75CV) -18 (Semi: E1H 15B 6S)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 55kW (75CV) -18 (Semi: LT2 15B 6S RTOL15)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 55kW (75CV) -18 (Semi: LT2 15B 6S)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) - 18 (Semi: E1H 15C 6S, Semi: LT2 15C 6S llanta 15 y E3G 15C 6S llanta 17)","","4,8","5,1","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) - 18 (Semi: LT2 15C 6S y Semi: E3G 15C 6S)","","4,8","5,1","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) -18 (Semi: E1H 15C 6S)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) -18 (Semi: E3G 15C 6S RALU17)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) -18 (Semi: E3G 15C 6S)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) -18 (Semi: LT2 15C 6S RTOL15)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) -18 (Semi: LT2 15C 6S)","","5,0","5,0","125,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) EDC - 18 (Semi: E3G 15CA6S y Semi: E3G 15CA6S con llanta 17)","","4,8","5,2","126,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) EDC-18 (Semi: E3G 15CA6S RALU17)","","5,0","5,0","126,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy dCi 66kW (90CV) EDC-18 (Semi: E3G 15CA6S)","","5,0","5,0","126,0","135,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy TCe 56kW (75CV) - 18 (Semi: E1G 09H 6S, Semi: E1H 09H 6S y Semi: LT2 09H 6S con llanta 15)","","5,8","6,3","131,0","143,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy TCe 56kW (75CV) - 18 (Semi: LT2 09H 6S)","","5,8","6,3","131,0","143,0"
"Renault Clio IV - 5 puertas CL4 fase 2 Energy TCe 56kW (75CV)-18 (Semi: E1G 09H 6S)","","6,0","6,0","131,0","143,0"
