"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Skoda Canarias KODIAQ Drive 1.5 TSI 110kW (150CV) DSG MY20","","7,6","7,6","171,6","171,6"
"Skoda Canarias KODIAQ Drive 1.5 TSI 110kW (150CV) Manual-6G MY20","","7,5","7,5","170,5","170,5"
"Skoda Canarias KODIAQ Sportline 1.5 TSI 110kW (150CV) DSG MY20","","7,6","7,6","172,5","172,5"
"Skoda Canarias KODIAQ Sportline 1.5 TSI 110kW (150CV) Manual-6G MY20","","7,6","7,6","172,5","172,5"
"Skoda Canarias OCTAVIA COMBI Ambition 1.6 TDI 85kW (115CV) Manual-6G MY20","","5,1","5,1","134,1","134,1"
"Skoda Canarias OCTAVIA COMBI Ambition Plus 1.6 TDI 85kW (115CV) Manual-6G MY20","","5,1","5,1","134,1","134,1"
"Skoda Canarias OCTAVIA COMBI Ambition Plus 2.0 TDI 110kW (150CV) Manual-6G MY20","","5,1","5,1","134,1","134,1"
"Skoda Canarias OCTAVIA RS 2.0 TSI 180kW (245CV) DSG MY20","","7,4","7,4","168,5","168,5"
"Skoda Canarias SCALA Ambition Plus 1.0 TSI 85kW (115CV) Manual-6G MY20","","5,7","5,7","128,7","128,7"
"Skoda Canarias SCALA Ambition Plus 1.5 TSI 110kW (150CV) Manual-6G MY20","","5,9","5,9","133,2","133,2"
"Skoda Canarias SCALA Ambition Plus 1.6 TDI 85kW (115CV) Manual-6G MY20","","4,8","4,8","126,0","126,0"
"Skoda Canarias SCALA Style 1.0 TSI 85kW (115CV) Manual-6G MY20","","5,7","5,7","129,3","129,3"
"Skoda Canarias SCALA Style 1.5 TSI 110kW (150CV) Manual-6G MY20","","5,9","5,9","133,4","133,4"
"Skoda Canarias SCALA Style Plus 1.0 TSI 85kW (115CV) Manual-6G MY20","","5,7","5,7","128,9","128,9"
"Skoda Canarias SCALA Style Plus 1.5 TSI 110kW (150CV) DSG MY20","","6,3","6,3","142,7","142,7"
"Skoda Canarias SUPERB Ambition 2.0 TDI 110 kW (150CV) Manual-6G MY20","","4,9","4,9","128,5","128,5"
"Skoda Canarias SUPERB COMBI Ambition 2.0 TDI 110 kW (150 CV) Manual-6G MY20","","5,5","5,5","142,9","142,9"
"SKODA CITIGO IV MY20 Bateria 36,8 kWh 61kW (83CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA CITIGO IV MY21 Bateria 36,8 kWh 61kW (83CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA CITIGO MY19 1,0 MPI 44 kW (60 CV) Manual 5 vel. 3p","","5,1","5,5","114,0","124,0"
"SKODA CITIGO MY19 1,0 MPI 44 kW (60 CV) Manual 5 vel. 5p","","5,1","5,5","116,0","125,0"
"SKODA CITIGO MY19 1,0 MPI 55 kW (75 CV) Manual 5 vel. 3p","","5,2","5,7","117,0","127,0"
"SKODA CITIGO MY19 1,0 MPI 55 kW (75 CV) Manual 5 vel. 5p","","5,2","5,4","118,0","128,0"
"SKODA ENYAQ iV MY21 60 Bateria 58,3 kWh Electromotor 132 KW (180 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA ENYAQ iV MY21 80 Bateria 77,1 kWh Electromotor 150 KW (204 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA ENYAQ MY22 60 Bateria 58,3 kWh Electromotor 132 KW (180 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA ENYAQ MY22 80 Bateria 77,1 kWh Electromotor 150 KW (204 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA ENYAQ MY22 80x Bateria 77,1 kWh Electromotor 195 KW (265 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA ENYAQ MY22 Sportline 80 Bateria 77,1 kWh Electromotor 150 KW (204 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA ENYAQ MY22 Sportline 80x Bateria 77,1 kWh Electromotor 195 KW (265 CV) Automatico 1 vel.","","0,0","0,0","0,0","0,0"
"SKODA FABIA COMBI MY19 1,0 MPI 55 kW (75 CV) Manual 5 vel.","","5,6","5,9","236,0","134,0"
"SKODA FABIA COMBI MY19 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","5,3","5,7","120,0","129,0"
"SKODA FABIA COMBI MY19 1,0 TSI 81 kW (110 CV) DSG 7 vel.","","5,6","6,2","128,0","141,0"
"SKODA FABIA COMBI MY19 1.0 TSI 81kW (110 CV) Manual 6 vel.","","5,4","5,8","123,0","132,0"
"SKODA FABIA COMBI MY20 1.0 TSI 70 kW (95 CV) Manual 5 vel.","","5,3","5,7","120,0","129,0"
"SKODA FABIA COMBI MY20 1.0 TSI 81kW (110 CV) Manual 6 vel.","","5,4","5,8","123,0","132,0"
"SKODA FABIA COMBI MY21 1,0 TSI 70 kW (95 CV) DSG 7 vel.","","5,6","6,0","127,0","137,0"
"SKODA FABIA COMBI MY21 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","5,3","5,7","120,0","129,0"
"SKODA FABIA COMBI MY21 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","5,4","5,8","123,0","132,0"
"SKODA FABIA MY19 1,0 MPI 44 kW (60 CV) Manual 5 vel.","","5,3","6,1","119,0","138,0"
"SKODA FABIA MY19 1,0 MPI 55 kW (75 CV) Manual 5 vel.","","5,6","5,9","125,0","133,0"
"SKODA FABIA MY19 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","5,3","5,8","121,0","131,0"
"SKODA FABIA MY19 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","5,6","6,2","128,0","141,0"
"SKODA FABIA MY19 1.0 TSI 81kW (110 CV) Manual 6 vel.","","5,4","6,0","123,0","135,0"
"SKODA FABIA MY20 1.0 MPI 44 kW (60 CV) Manual 5 vel.","","5,3","6,1","119,0","138,0"
"SKODA FABIA MY20 1.0 TSI 70 kW (95 CV) Manual 5 vel.","","5,3","5,8","121,0","131,0"
"SKODA FABIA MY20 1.0 TSI 81kW (110 CV) Manual 6 vel.","","5,4","6,0","123,0","135,0"
"SKODA FABIA MY21 1,0 TSI 70 kW (95 CV) DSG 7 vel.","","5,6","6,2","127,0","137,0"
"SKODA FABIA MY21 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","5,3","5,8","121,0","131,0"
"SKODA FABIA MY21 1,0 TSI 81 kW (110 CV) Manual 6 vel.","","5,4","6,0","123,0","135,0"
"SKODA KAMIQ MY20 1.0 TGI 66 kW (90 CV)","","5,5","5,7","99,0","103,0"
"SKODA KAMIQ MY20 1.0 TSI 70 KW (95 CV)","","5,6","5,9","126,0","134,0"
"SKODA KAMIQ MY20 1.0 TSI 85 KW (115 CV)","","5,6","6,2","128,0","140,0"
"SKODA KAMIQ MY20 1.0 TSI 85 KW (115 CV) DSG","","5,9","6,4","134,0","145,0"
"SKODA KAMIQ MY20 1.5 TSI 110 KW (150 CV)","","5,8","6,3","131,0","142,0"
"SKODA KAMIQ MY20 1.5 TSI 110 KW (150 CV) DSG","","6,2","6,6","140,0","150,0"
"SKODA KAMIQ MY20 1.6 TDI 85 KW (115 CV)","","4,9","5,2","129,0","137,0"
"SKODA KAMIQ MY20 1.6 TDI 85 KW (115 CV) DSG","","4,9","5,2","129,0","137,0"
"SKODA KAMIQ MY21 1,0 TGI 66 kW Manual 6 vel. G-TEC","","5,6","5,7","100,0","102,0"
"SKODA KAMIQ MY21 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","5,6","5,8","127,0","132,0"
"SKODA KAMIQ MY21 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","5,9","6,3","135,0","143,0"
"SKODA KAMIQ MY21 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5,6","6,1","128,0","138,0"
"SKODA KAMIQ MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6,2","6,5","140,0","148,0"
"SKODA KAMIQ MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5,8","6,2","131,0","140,0"
"SKODA KAMIQ MY21 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","5,1","5,5","134,0","144,0"
"SKODA KAMIQ MY21 1,6 TDI 85 kW (115 CV) Manual 6 vel.","","4,9","5,2","129,0","135,0"
"SKODA KAMIQ MY22 ACTIVE 1.0 TGI 66 kW (90 CV) Manual","","5,6","5,8","101,0","104,0"
"SKODA KAMIQ MY22 ACTIVE 1.0 TSI 70 kW (95 CV) Manual","","5,7","5,8","128,0","132,0"
"SKODA KAMIQ MY22 ACTIVE 1.0 TSI 81 kW (110 CV) Manual","","5,4","5,7","124,0","129,0"
"SKODA KAMIQ MY22 AMBITION 1.0 TGI 66 kW (90 CV) Manual","","5,6","5,9","101,0","105,0"
"SKODA KAMIQ MY22 AMBITION 1.0 TSI 70 kW (95 CV) Manual","","5,7","6,0","128,0","135,0"
"SKODA KAMIQ MY22 AMBITION 1.0 TSI 81 kW (110 CV) DSG","","5,9","6,2","133,0","140,0"
"SKODA KAMIQ MY22 AMBITION 1.0 TSI 81 kW (110 CV) Manual","","5,5","5,8","124,0","132,0"
