"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Abarth 595 ABARTH 595 1.4 16v T-JET 107 KW (145 CV) E6D","","7,2","7,4","162,0","165,0"
"Abarth 595 ABARTH 595 COMPETIZIONE 1.4 16v T-JET 132 KW (180 CV) E6D","","7,7","7,8","171,0","172,0"
"Abarth 595 ABARTH 595 ESSEESSE 1.4 16v T-JET 132 KW (180 CV) E6D","","7,7","7,8","171,0","172,0"
"Abarth 595 ABARTH 595 MONSTER ENERGY YAMAHA 1.4 16v T-JET 121 kW (165 CV) E6D","","7,4","7,5","165,0","168,0"
"Abarth 595 ABARTH 595 PISTA 1.4 16v T-JET 121 kW (165 CV) E6D","","7,4","7,5","165,0","168,0"
"Abarth 595 ABARTH 595 SCORPIONEORO 1.4 16v T-JET 121 kW (165 CV) E6D","","7,1","7,5","161,0","167,0"
"Abarth 595 ABARTH 595 TURISMO 1.4 16v T-JET 121 kW (165 CV) E6D","","7,1","7,5","161,0","167,0"
"Abarth 595 ABARTH 595C 1.4 16v T-JET 107 KW (145 CV) E6D","","7,3","7,5","164,0","167,0"
"Abarth 595 ABARTH 595C COMPETIZIONE 1.4 16v T-JET 132 KW (180 CV) E6D","","7,7","7,8","171,0","172,0"
"Abarth 595 ABARTH 595C ESSEESSE 1.4 16v T-JET 132 KW (180 CV) E6D","","7,7","7,8","171,0","172,0"
"Abarth 595 ABARTH 595C MONSTER ENERGY YAMAHA 1.4 16v T-JET 121 kW (165 CV) E6D","","7,6","7,8","169,0","173,0"
"Abarth 595 ABARTH 595C PISTA 1.4 16v T-JET 121 kW (165 CV) E6D","","7,4","7,7","169,0","173,0"
"Abarth 595 ABARTH 595C SCORPIONEORO 1.4 16v T-JET 121 KW (165 CV) E6D","","7,4","7,7","166,0","171,0"
"Abarth 595 ABARTH 595C TURISMO 1.4 16v T-JET 121 KW (165 CV) E6D","","7,6","7,8","166,0","171,0"
"Abarth 595 ABARTH 695 70º ANIVERSARIO 1.4 16v T-JET 132 KW (180 CV) E6D","","7,7","7,8","171,0","172,0"
"AIWAYS U5 MAS861-WVTA/2WB/FL4","","0,0","0,0","0,0","0,0"
"Alfa Romeo GIULIETTA 1.4 TB 120cv  SUPER","","7,8","7,8","176,0","176,0"
"Alfa Romeo GIULIETTA 1.4 TB 120cv B-TECH","","7,8","7,8","176,0","176,0"
"Alfa Romeo GIULIETTA 1.4 TB 120cv GIULIETTA","","7,8","7,8","175,0","175,0"
"Alfa Romeo GIULIETTA 1.4 TB 120cv SPORT","","7,9","7,9","176,0","176,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv B-TECH","","5,7","5,7","147,0","147,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv GIULIETTA","","5,7","5,7","147,0","147,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv SPORT","","5,7","5,7","148,0","148,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv SUPER","","5,7","5,7","147,0","147,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv TCT GIULIETTA","","5,7","5,7","151,0","151,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv TCT SPORT","","5,8","5,8","151,0","151,0"
"Alfa Romeo GIULIETTA 1.6 JTD 120cv TCT SUPER","","5,7","5,7","151,0","151,0"
"ALKE ATX 310 E plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 320 E plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 330 E plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 330 ED plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 330 EH plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 330 EHD plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 E Litio 10 kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 E Litio 20kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 E plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 ED Litio 10 kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 ED Litio 20kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 ED plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 EDH Litio 10 kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 EDH Litio 20kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 EDH plomo acido","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 EH Litio 10 kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 EH Litio 20kwh","","0,0","0,0","0,0","0,0"
"ALKE ATX 340 EH plomo acido","","0,0","0,0","0,0","0,0"
"ALSTOM APTIS 2 Puertas dobles 350 kWh","","0,0","0,0","0,0","0,0"
