"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Kia CEED 5p 1.0 MHEV 120CV Drive DCT Eco-Dynamics","","5,4","5,6","126,0","126,0"
"Kia CEED 5p 1.0 MHEV 120CV Drive DCT Eco-Dynamics+","","5,4","5,6","123,0","126,0"
"Kia CEED 5p 1.0 MHEV 120CV GT Line DCT Eco-Dynamics+","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.0 MHEV 120CV Tech DCT Eco-Dynamics","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.0 MHEV 120CV Tech DCT Eco-Dynamics+","","5,6","5,6","126,0","126,0"
"Kia CEED 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics","","5,7","5,8","129,0","130,0"
"Kia CEED 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics (Pack Premium)","","5,7","5,8","129,0","130,0"
"Kia CEED 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics+","","5,7","5,8","129,0","130,0"
"Kia CEED 5p 1.5 MHEV 160CV GT Line DCT Eco-Dynamics+ (Pack Premium)","","5,7","5,8","129,0","130,0"
"Kia CEED 5p 1.5 MHEV 160CV Tech DCT Eco-Dynamics","","5,7","5,8","129,0","130,0"
"Kia CEED 5p 1.5 MHEV 160CV Tech DCT Eco-Dynamics+","","5,7","5,8","129,0","130,0"
"Kia CEED 5p 1.6 204CV GT","","6,8","6,8","153,0","153,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV Business Eco-Dynamics+","","4,5","4,5","118,0","120,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV Concept Eco-Dynamics+","","4,5","4,5","118,0","120,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV DCT GT-Line Eco-Dynamics+","","4,7","4,8","124,0","126,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV DCT Tech Eco-Dynamics+","","4,7","4,8","124,0","126,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV Drive Eco-Dynamics+","","4,5","4,5","118,0","120,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV GT-Line Eco-Dynamics+","","4,5","4,5","120,0","122,0"
"Kia CEED 5p 1.6 CRDI MHEV 136CV Tech Eco-Dynamics+","","4,5","4,5","120,0","122,0"
"Kia CEED 5p 1.6 MHEV 136CV GT Line DCT Eco-Dynamics","","4,7","4,8","124,0","126,0"
