"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4X4 AT PRESS SR","","7,3","7,3","193,0","193,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4X4 AT STYLE","","7,3","7,3","191,0","191,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4X4 AT STYLE LIMITED","","7,5","7,5","195,0","195,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4x4 AT TECNO DK","","7,1","7,1","187,0","187,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4x4 AT TECNO SR","","7,1","7,1","187,0","187,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4X4AT STYLE DK 7S","","7,1","7,1","187,0","187,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV 4X4AT STYLE SR 7S","","7,1","7,1","187,0","187,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV AT KLASS DK","","6,7","6,7","176,0","176,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV AT KLASS SR","","6,7","6,7","176,0","176,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV AT TECNO DK","","6,8","6,8","178,0","178,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV AT TECNO SR","","6,8","6,8","178,0","178,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV KLASS DK","","6,5","6,5","169,0","169,0"
"Hyundai Santa Fe TM S.FE TM CRDI 2.2 200CV KLASS SR","","6,5","6,5","169,0","169,0"
"Hyundai TUCSON                  1.6 CRDI 115CV KLASS","","5,3","5,3","138,0","138,0"
"Hyundai TUCSON                  1.6 CRDI 115CV MAXX","","5,3","5,3","138,0","138,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT MAXX","","5,8","5,8","151,0","151,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT MAXX SKY","","5,8","5,8","152,0","152,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT NLINE SKY","","6,0","6,0","157,0","157,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT STYLE","","5,9","5,9","154,0","154,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT STYLE TEAL","","5,9","5,9","154,0","154,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT TECNO 2C","","5,8","5,8","153,0","153,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V 4X4 DT TECNO SKY","","5,9","5,9","154,0","154,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT MAXX","","5,3","5,3","139,0","139,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT MAXX SKY","","5,3","5,3","140,0","140,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT NLINE SKY","","5,5","5,5","145,0","145,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT TECNO 2C","","5,4","5,4","141,0","141,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V DT TECNO SKY","","5,4","5,4","142,0","142,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V MAXX","","5,0","5,0","132,0","132,0"
"Hyundai TUCSON                  1.6 CRDI 136CV 48V TECNO 2C","","5,1","5,1","135,0","135,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V DT NLINE SKY","","6,6","6,6","149,0","149,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V DT TECNO 2C","","6,5","6,5","146,0","146,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V DT TECNO SKY","","6,5","6,5","147,0","147,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V MAXX","","6,5","6,5","148,0","148,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V MAXX SKY","","6,6","6,6","149,0","149,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V NLINE","","6,7","6,7","153,0","153,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V TECNO 2C","","6,6","6,6","150,0","150,0"
"Hyundai TUCSON                  1.6 TGDI 150CV 48V TECNO SKY","","6,7","6,7","151,0","151,0"
"Hyundai TUCSON                  1.6 TGDI 150CV KLASS","","6,7","6,7","151,0","151,0"
"Hyundai TUCSON                  1.6 TGDI 150CV MAXX","","6,7","6,7","152,0","152,0"
"Hyundai TUCSON                  1.6 TGDI 180CV 48V 4X4 DT STYLE","","7,1","7,1","160,0","160,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV 4X4 AT STYLE","","6,4","6,4","145,0","145,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT MAXX","","5,6","5,6","127,0","127,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT MAXX SKY","","5,6","5,6","127,0","127,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT NLINE SKY","","5,8","5,8","131,0","131,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT STYLE","","5,7","5,7","131,0","131,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT STYLE TEAL","","5,7","5,7","131,0","131,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT TECNO 2C","","5,7","5,7","130,0","130,0"
"Hyundai TUCSON                  1.6 TGDI 230CV HEV AT TECNO SKY","","5,7","5,7","130,0","130,0"
"Hyundai TUCSON                  1.6 TGDI 230CVHEV4X4AT STYLE TEAL","","6,4","6,4","145,0","145,0"
"Hyundai TUCSON                  PHEV TGDI 1.6 265CV 4X4 AT STYLE","","1,4","1,4","31,0","31,0"
"Hyundai TUCSON                  PHEV TGDI 1.6 265CV 4X4 AT TECNO SKY","","1,4","1,4","31,0","31,0"
"Hyundai TUCSON                  PHEV TGDI 1.6 265CV 4X4AT MAXX","","1,4","1,4","31,0","31,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116 CV 4X2 KLASS","","5,8","5,8","151,0","151,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V KLASS","","5,5","5,5","143,0","143,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V KLASS SKY","","5,5","5,5","144,0","144,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V NLINE LITE","","5,2","5,2","136,0","136,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V SLE","","5,5","5,5","143,0","143,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V SLE SKY","","5,5","5,5","144,0","144,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V TECNO","","5,5","5,5","145,0","145,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 48V TECNO SS","","5,6","5,6","146,0","146,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 4X2 ESSENCE","","5,7","5,7","150,0","150,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 4X2 KLASS SKY","","5,8","5,8","152,0","152,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 4X2 TECNO","","5,8","5,8","152,0","152,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV 4X2 TECNO SKY SAFE","","5,9","5,9","154,0","154,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV ESSENCE","","5,6","5,6","146,0","146,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV SE 2019","","5,6","5,6","146,0","146,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 116CV SLE","","5,6","5,6","146,0","146,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X2 STYLE","","6,2","6,2","161,0","161,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X2 STYLE GREY","","6,2","6,2","161,0","161,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X2 STYLE RED","","6,2","6,2","161,0","161,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X4 DT STYLE","","6,5","6,5","170,0","170,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X4 DT STYLE GREY","","6,5","6,5","170,0","170,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X4 DT STYLE RED","","6,5","6,5","170,0","170,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 133CV 4X4 TRAIN","","6,5","6,5","169,0","169,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV 48V NLINE","","5,8","5,8","151,0","151,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV 48V NLINE X","","5,8","5,8","152,0","152,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV 4X2 DT STYLE","","6,1","6,1","159,0","159,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV 4X2 DT TECNO","","6,0","6,0","158,0","158,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV 4X2 DT TECNO SKY SAFE","","6,1","6,1","159,0","159,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV 4X4 TRAIN CC","","6,4","6,4","167,0","167,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV DT 48V NLINE","","5,6","5,6","146,0","146,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV DT 48V NLINE X","","5,6","5,6","147,0","147,0"
"Hyundai TUCSON FL TUCSON FL CRDI 1.6 136CV DT 48V STYLE","","5,6","5,6","148,0","148,0"
