"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"BMW X6 X6 xDrive30d Auto.11/2019","","7,5","8,4","196,0","219,0"
"BMW X6 X6 xDrive40d (TC61) Auto.07/2020","","7,1","8,3","187,0","217,0"
"BMW X6 X6 xDrive40d (TC61)Auto.01/2021","","7,1","8,3","187,0","217,0"
"BMW X6 X6 xDrive40i (CY61) Auto.07/2020","","9,9","11,2","225,0","255,0"
"BMW X6 X6 xDrive40i (CY61)Auto.01/2021","","8,8","10,3","202,0","236,0"
"BMW X6 X6 xDrive40i Auto.11/2019","","9,9","11,3","225,0","256,0"
"BMW X7 X7 M50d Auto.11/2019","","11,0","11,0","234,0","248,0"
"BMW X7 X7 M50i (CX61)Auto.01/2021","","12,1","12,9","280,0","293,0"
"BMW X7 X7 M50i Auto.11/2019","","12,5","13,4","285,0","304,0"
"BMW X7 X7 xDrive30d Auto.11/2019","","8,2","9,0","216,0","237,0"
"BMW X7 X7 xDrive40d (TB41) Auto.07/2020","","7,7","8,4","202,0","220,0"
"BMW X7 X7 xDrive40d (TB41)Auto.01/2021","","7,7","8,4","202,0","220,0"
"BMW X7 X7 xDrive40i (CW21)Auto.01/2021","","10,1","10,9","231,0","248,0"
"BMW X7 X7 xDrive40i Auto.11/2019","","10,0","11,0","247,0","266,0"
"BMW Z4 Z4 M40i (HF51) Auto.07/2020","","7,9","8,0","181,0","182,0"
"BMW Z4 Z4 M40i (HF51)Auto.01/2021","","7,8","7,8","181,0","182,0"
"BMW Z4 Z4 M40i Auto.11/2019","","8,4","8,5","191,0","193,0"
"BMW Z4 Z4 sDrive20i (HF11) Auto.07/2020","","7,0","7,2","161,0","167,0"
"BMW Z4 Z4 sDrive20i (HF11) Man.07/2020","","7,0","7,2","160,0","165,0"
"BMW Z4 Z4 sDrive20i (HF11)Auto.01/2021","","7,0","7,2","160,0","165,0"
"BMW Z4 Z4 sDrive20i (HF11)Man.01/2021","","7,0","7,2","160,0","165,0"
"BMW Z4 Z4 sDrive20i Auto.11/2019","","7,1","7,3","161,0","166,0"
"BMW Z4 Z4 sDrive20i Man.11/2019","","7,2","7,4","163,0","167,0"
"BMW Z4 Z4 sDrive30i (HF31) Auto.07/2020","","7,1","7,3","161,0","166,0"
"BMW Z4 Z4 sDrive30i (HF31)Auto.01/2021","","7,0","7,2","161,0","166,0"
"BMW Z4 Z4 sDrive30i Auto.11/2019","","7,3","7,6","166,0","172,0"
"BUXO eURBA II 3500ee","","0,0","0,0","0,0","0,0"
"BUXO eURBA II 3750ee","","0,0","0,0","0,0","0,0"
"BUXO eURBA II 4500ee","","0,0","0,0","0,0","0,0"
"BUXO eURBA III 3500ee","","0,0","0,0","0,0","0,0"
"BUXO eURBA III 3750ee","","0,0","0,0","0,0","0,0"
"BUXO eURBA III 4500ee","","0,0","0,0","0,0","0,0"
"BYD K11U DC Low Floor 4 Puertas","","0,0","0,0","0,0","0,0"
"BYD K7UA DC Low Entry 2 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UB AC Low Floor 2 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UB AC Low Floor 3 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UB DC Low Entry 2 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UB DC Low Floor 2 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UB DC Low Floor 3 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UD DC Low Floor 2 Puertas","","0,0","0,0","0,0","0,0"
"BYD K9UD DC Low Floor 3 Puertas","","0,0","0,0","0,0","0,0"
