"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Audi A6 BERLINA 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. Sport MY21","","7,0","7,0","183,0","183,0"
"Audi A6 BERLINA 50 TFSI e quattro-ultra 220 kW (299 CV) S tronic 7 vel. Design MY21","","1,5","1,6","34,0","37,0"
"Audi A6 BERLINA 50 TFSI e quattro-ultra 220 kW (299 CV) S tronic 7 vel. MY21","","1,5","1,5","34,0","34,0"
"Audi A6 BERLINA 50 TFSI e quattro-ultra 220 kW (299 CV) S tronic 7 vel. Sport MY21","","1,5","1,9","34,0","44,0"
"Audi A6 BERLINA 55 TFSI e quattro-ultra 270 kW (367 CV) S tronic 7 vel. Competition MY21","","1,6","1,9","36,0","44,0"
"Audi A6 BERLINA S6 TDI quattro 257 kW (349 CV) tiptronic 8 vel. MY21","","7,8","7,8","203,0","203,0"
"Audi A6 LIMOUSINE 35 TDI 120 kW (163 CV) S tronic MY 20","","5,0","5,7","131,0","150,0"
"Audi A6 LIMOUSINE 40 TDI 150 kW (204 CV) S tronic MY 20","","5,2","6,2","138,0","162,0"
"Audi A6 LIMOUSINE 40 TDI quattro 150 kW (204 CV) S tronic MY 20","","5,6","6,4","147,0","167,0"
"Audi A6 LIMOUSINE 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","6,8","7,4","179,0","195,0"
"Audi A6 LIMOUSINE 45 TFSI 180 kW (245 CV) S tronic MY 20","","7,0","8,2","159,0","185,0"
"Audi A6 LIMOUSINE 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7,8","8,6","177,0","195,0"
"Audi A6 LIMOUSINE 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","6,8","7,4","179,0","195,0"
"Audi A6 LIMOUSINE 55 TFSI quattro 250 kW (340 CV) S tronic MY 20","","8,8","9,6","200,0","217,0"
"Audi A7 50 TFSI e quattro 220 kW (299 CV) S tronic MY 20","","1,7","1,7","39,0","39,0"
"Audi A7 55 TFSI e 55 TFSI e quattro 270 kW (367 CV) S tronic MY 20","","1,7","1,9","39,0","49,0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic 7 vel. MY21","","5,3","5,9","139,0","154,0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic MY 20","","5,4","6,2","141,0","163,0"
"Audi A7 SPORTBACK 40 TDI 150 kW (204 CV) S tronic MY19","","5,4","6,2","141,0","163,0"
"Audi A7 SPORTBACK 40 TDI quattro 150 kW (204 CV) S tronic MY 20","","5,8","6,4","151,0","168,0"
"Audi A7 SPORTBACK 40 TDI quattro 150 kW (204 CV) S tronic MY19","","5,8","6,4","151,0","169,0"
"Audi A7 SPORTBACK 40 TDI quattro-ultra150 kW (204 CV) S tronic 7 vel. MY21","","6,0","6,2","157,0","162,0"
"Audi A7 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","6,9","7,5","181,0","196,0"
"Audi A7 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","6,9","7,5","181,0","196,0"
"Audi A7 SPORTBACK 45 TFSI 180 kW (245 CV) S tronic MY 20","","7,2","8,2","163,0","186,0"
"Audi A7 SPORTBACK 45 TFSI 180 kW (245 CV) S tronic MY19","","7,2","8,2","163,0","186,0"
"Audi A7 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7,9","8,6","179,0","196,0"
"Audi A7 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","7,9","8,6","179,0","196,0"
"Audi A7 SPORTBACK 45 TFSI quattro-ultra 195 kW (265 CV) S tronic 7 vel. MY21","","8,0","8,1","182,0","184,0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","7,2","7,3","187,0","191,0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. MY21","","7,1","7,2","187,0","188,0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","6,9","7,5","181,0","196,0"
"Audi A7 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","6,9","7,5","181,0","197,0"
"Audi A7 SPORTBACK 50 TFSI e quattro-ultra 220 kW (299 CV) S tronic 7 vel. Black Line MY21","","1,7","2,1","38,0","48,0"
"Audi A7 SPORTBACK 55 TFSI e quattro-ultra 270 kW (367 CV) S tronic 7 vel. Black Line MY21","","1,8","2,1","40,0","48,0"
"Audi A7 SPORTBACK 55 TFSI quattro 250 kW (340 CV) S tronic MY 20","","8,9","9,6","202,0","218,0"
"Audi A7 SPORTBACK 55 TFSI quattro 250 kW (340 CV) S tronic MY19","","8,8","9,5","200,0","216,0"
