"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"BMW i i3 8P21","","0,0","0,0","0,0","0,0"
"BMW i i3 BEV i3 Grupo 1 Automatico (I01) (7Z21)","","0,0","0,0","0,0","0,0"
"BMW i i3 BEV i3 Grupo 2 Automatico (I01) (7Z21)","","0,0","0,0","0,0","0,0"
"BMW i i3 REEV i3 Grupo 1 Automatico (I01) (CO2 13) (7Z41)","","0,0","0,0","0,0","0,0"
"BMW i i3 REEV i3 Grupo 2 Automatico (I01) (CO2 14) (7Z41)","","0,0","0,0","0,0","0,0"
"BMW i i3S 8P61","","0,0","0,0","0,0","0,0"
"BMW i i3s BEV i3s Automatico (I01) (7Z61)","","0,0","0,0","0,0","0,0"
"BMW i i3s REEV i3s Automatico (I01) (CO2 15) (7Z81)","","0,0","0,0","0,0","0,0"
"BMW i3 BMW i3 (120 Ah) 11/2019","","0,0","0,0","0,0","0,0"
"BMW i3s BMW i3s (120 Ah) 11/2019","","0,0","0,0","0,0","0,0"
"BMW i8 i8 11/2019","","2,1","2,2","48,0","49,0"
"BMW i8 i8 Roadster 11/2019","","2,2","2,2","50,0","51,0"
"BMW iX3 iX3 (7X41) Auto.03/2021","","0,0","0,0","0,0","0,0"
"BMW M2 M2 Competition (2U71) Auto.07/2020","","9,6","9,8","218,0","223,0"
"BMW M2 M2 Competition (2U71) Man.07/2020","","9,9","10,0","220,0","228,0"
"BMW M2 M2 Competition Man.11/2019","","9,2","10,0","211,0","228,0"
"BMW M2 M2 CS (1J31) Auto.07/2020","","9,7","9,9","221,0","224,0"
"BMW M2 M2 CS (1J31) Man.07/2020","","9,9","10,1","226,0","229,0"
"BMW M3 Comp. M xDrive (41AY) Auto. 08/2021","","10,0","10,1","228,0","231,0"
"BMW M3 M3 (51AY)Man.01/2021","","9,7","9,9","236,0","241,0"
"BMW M3 M3 Competiti (31AY)Auto.01/2021","","9,6","9,7","231,0","234,0"
"BMW M4 Cabrio Comp. Cabrio M xDrive (31BA) Auto. 08/2021","","10,2","10,2","231,0","233,0"
"BMW M4 Comp. M xDrive (41AZ) Auto. 08/2021","","10,0","10,1","227,0","230,0"
"BMW M4 M4 (51AZ)Man.01/2021","","9,7","9,9","235,0","240,0"
"BMW M4 M4 Cabrio Man.11/2019","","9,7","10,5","221,0","239,0"
"BMW M4 M4 Competiti (31AZ)Auto.01/2021","","9,6","9,7","230,0","234,0"
"BMW M4 M4 Coupé Man.11/2019","","9,5","10,0","217,0","235,0"
"BMW M5 M5 Berlina (81CH) Auto.07/2020","","11,0","11,3","251,0","256,0"
"BMW M5 M5 Berlina (81CH)Auto.01/2021","","10,5","10,8","253,0","259,0"
