"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Fiat 500X Urban 1.6 E-Torq 81KW (110 CV) 4x2 S&S","","4,6","4,9","185,0","190,0"
"Fiat 500X Urban 1.6 MultiJet 88KW (120 CV) 4x2 S&S","","5,8","6,2","145,0","151,0"
"Fiat Doblo Combi N1 Maxi SX 1.3 Mjet 70 kW (95 CV)","","6,0","6,1","159,0","159,0"
"Fiat Doblo Combi N1 SX 1.3 Mjet 70 kW (95 CV)","","6,0","6,2","158,0","162,0"
"Fiat Doblo Doblò Cargo Base Plus 1.3 Mjet 59 kW (80 CV)","","5,7","6,1","151,0","160,0"
"Fiat Doblo Doblò Cargo Base Plus 1.3 Mjet 70 kW (95 CV)","","5,7","6,0","151,0","158,0"
"Fiat Doblo Doblò Cargo Base Plus 1.4 Tjet 89 kW (120 CV) GNC","","9,4","10,0","167,0","178,0"
"Fiat Doblo Doblò Cargo Base Plus 1.6 Mjet 77 kW (105 CV)","","6,0","6,6","159,0","172,0"
"Fiat Doblo Doblò Cargo Maxi Base Plus 1.3 Mjet 70 kW (95 CV)","","5,8","6,1","153,0","161,0"
"Fiat Doblo Doblò Cargo Maxi Base Plus 1.3 Mjet 70 kW (95 CV) 750 kg","","6,0","6,1","158,0","160,0"
"Fiat Doblo Doblò Cargo Maxi Base Plus 1.4 Tjet 89 kW (120 CV) GNC","","9,5","9,8","170,0","175,0"
"Fiat Doblo Doblò Cargo Maxi Base Plus 1.6 Mjet 78 kW (105 CV)","","6,1","6,5","161,0","172,0"
"Fiat Doblo Doblò Cargo Maxi SX 1.3 Mjet 70 kW (95 CV)","","5,8","6,1","153,0","160,0"
"Fiat Doblo Doblò Cargo Maxi SX 1.3 Mjet 70 kW (95 CV) 750 kg","","6,0","6,1","158,0","159,0"
"Fiat Doblo Doblò Cargo Maxi SX 1.4 Tjet 89 kW (120 CV) GNC","","9,5","9,8","170,0","175,0"
"Fiat Doblo Doblò Cargo Maxi SX 1.6 Mjet 78 kW (105 CV)","","6,1","6,5","161,0","172,0"
"Fiat Doblo Doblò Cargo SX 1.3 Mjet 59 kW (80 CV)","","5,7","6,1","151,0","160,0"
"Fiat Doblo Doblò Cargo SX 1.3 Mjet 70 kW (95 CV)","","5,8","6,2","151,0","163,0"
"Fiat Doblo Doblò Cargo SX 1.4 Tjet 89 kW (120 CV) GNC","","9,4","9,9","167,0","178,0"
"Fiat Doblo Doblò Cargo XL Base Plus 1.6 Mjet 78 kW (105 CV)","","6,3","6,6","166,0","174,0"
"Fiat Doblo Doblò Cargo XL Base Plus 1.6 Mjet 89 kW (120 CV)","","6,3","6,6","166,0","174,0"
"Fiat Doblo Doblò Cargo XL SX 1.6 Mjet 78 kW (105 CV)","","6,3","6,6","166,0","174,0"
"Fiat Doblo Doblò Cargo XL SX 1.6 Mjet 89 kW (120 CV)","","6,3","6,6","166,0","174,0"
"Fiat Doblo Doblò Chasis Plancher Maxi Base 1.6 Mjet 78 kW (105 CV)","","8,7","9,1","227,0","240,0"
"Fiat Doblo Dobló EASY 1.4 T-Jet 89 kW (120 CV)","","9,2","9,8","165,0","222,0"
"Fiat Doblo Dobló EASY 1.6 MULTIJET 70 kW (95 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Dobló EASY 1.6 MULTIJET 89 kW (120 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Dobló LOUNGE 1.4 T-Jet 89 kW (120 CV)","","9,2","9,8","165,0","222,0"
"Fiat Doblo Dobló LOUNGE 1.6 MULTIJET 70 kW (95 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Dobló LOUNGE 1.6 MULTIJET 89 kW (120 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Dobló LOUNGE 1.6 MULTIJET 89 kW (120 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Dobló POP M1 1.6 MULTIJET 70 kW (95 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Dobló TREKKING 1.6 MULTIJET 89 kW (120 CV)","","6,5","7,3","167,0","188,0"
"Fiat Doblo Work Up Maxi Base 1.6 Mjet 78 kW (105 CV)","","8,0","8,6","209,0","226,0"
"Fiat Ducato Furgón 35 L2 H1 3.0 1FC GNC Natural Power 101 kW (136 CV)","","0,0","0,0","0,0","0,0"
"Fiat Ducato Furgón 35 L3 H2 3.0 1FC GNC Natural Power 101 kW (136 CV)","","0,0","0,0","0,0","0,0"
"Fiat Ducato Furgón 35 L3 H3 3.0 1FC GNC Natural Power 101 kW (136 CV)","","0,0","0,0","0,0","0,0"
"Fiat Ducato Maxi Furgón Maxi 35 L4 H2 3.0 GNC Natual Power 101 kW (136 CV)","","0,0","0,0","0,0","0,0"
"Fiat Ducato Maxi Furgón Maxi 35 L4 H3 3.0 GNC Natual Power 101 kW (136 CV)","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L2-L3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L2-L3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L4 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 35 L4 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L2-L3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L4 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Chasis 40 L4 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Combi 35 L2H2","","0,0","0,0","0,0","0,0"
"Fiat eDucato Combi 35 L2H2","","0,0","0,0","0,0","0,0"
"Fiat eDucato Combi 35 L2H2","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L2H1 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L2H1 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L2H2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L2H2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L3H2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L3H2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L3H3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L3H3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L4H2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L4H2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L4H3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 35 L4H3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L2H1 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L2H1 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L2H2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L2H2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L3H2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L3H2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L3H3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L3H3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L4H2 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L4H2 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L4H3 47kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Furgón 40 L4H3 79kWh","","0,0","0,0","0,0","0,0"
"Fiat eDucato Panorama 35 L2H2","","0,0","0,0","0,0","0,0"
"Fiat eDucato Panorama 35 L2H2","","0,0","0,0","0,0","0,0"
"Fiat Fiorino Cargo Base 1.3 Mjet 80 CV","","5,2","5,3","138,0","138,0"
"Fiat Fiorino Cargo Base 1.3 Mjet 95 CV","","5,2","5,2","137,0","137,0"
"Fiat Fiorino Cargo Base N1 1.4 Natural Power 52 kW (70 CV)","","0,0","0,0","0,0","0,0"
"Fiat Fiorino Cargo SX 1.3 Mjet 80 CV","","5,2","5,3","137,0","138,0"
"Fiat Fiorino Cargo SX 1.3 Mjet 95 CV","","5,2","5,2","137,0","138,0"
"Fiat Fiorino Cargo SX N1 1.4 1.4 Natural Power 52 kW (70 CV)","","0,0","0,0","0,0","0,0"
"Fiat Fiorino Combi SX 1.3 Mjet 95 CV","","5,2","5,3","137,0","138,0"
"Fiat Panda Panda 0,9 Lounge 63 kW (70 CV) TwinAir Gasol./Met","","6,2","6,7","109,0","150,0"
"Fiat Panda Panda 1,2 Lounge 51 kW (69 CV) Gasol./GLP","","6,6","8,6","136,0","148,0"
"Fiat Panda Panda 1.2 Easy 51 kW (69 CV)","","6,2","6,7","109,0","150,0"
"Fiat Panda Panda 1.2 Easy 51 kW (69 CV)","","5,7","5,8","132,0","136,0"
"Fiat Panda Panda 1.2 Easy 51 kW (70 CV) TwinAir Gasol./Met","","6,6","8,6","136,0","148,0"
"Fiat Panda Panda 1.2 Lounge 51 kW (69 CV)","","6,2","6,7","109,0","150,0"
"Fiat Panda Panda 1.2 Lounge 51 kW (69 CV)","","5,7","5,8","132,0","134,0"
"Fiat Panda Panda 1.2 Lounge 51 kW (69 CV) Gasol./GLP","","6,6","8,6","136,0","148,0"
"Fiat Panda Panda 1.2 Pop 51 kW (69 CV)","","6,2","6,7","109,0","150,0"
"Fiat Panda Panda 1.2 Pop 51 kW (69 CV)","","5,7","5,7","132,0","133,0"
