"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Audi A5 SPORTBACK 40 TDI 140 kW (190 CV) S tronic MY 20","","5,2","6,0","136,0","157,0"
"Audi A5 SPORTBACK 40 TDI 140 kW (190 CV) S tronic MY19","","5,3","6,0","139,0","157,0"
"Audi A5 SPORTBACK 40 TDI 150 kW (205CV) S tronic 7 vel. Advanced MY21","","5,2","5,3","138,0","138,0"
"Audi A5 SPORTBACK 40 TDI 150 kW (205CV) S tronic 7 vel. Advanced MY21","","5,2","5,2","136,0","136,0"
"Audi A5 SPORTBACK 40 TDI 150 kW (205CV) S tronic 7 vel. S line/Black Line MY21","","5,3","5,6","138,0","148,0"
"Audi A5 SPORTBACK 40 TDI 150 kW (205CV) S tronic 7 vel. S line/Black Line MY21","","5,2","5,6","136,0","146,0"
"Audi A5 SPORTBACK 40 TDI quattro 140 kW (190 CV) S tronic 7 vel. S line/Black Line MY21","","6,3","6,3","164,0","164,0"
"Audi A5 SPORTBACK 40 TDI quattro 140 kW (190 CV) S tronic MY 20","","5,8","6,5","152,0","169,0"
"Audi A5 SPORTBACK 40 TDI quattro 140 kW (190 CV) S tronic MY19","","5,9","6,4","156,0","168,0"
"Audi A5 SPORTBACK 40 TDI quattro 150 kW (205 CV) S tronic 7 vel. MY21","","5,1","5,1","134,0","134,0"
"Audi A5 SPORTBACK 40 TDI quattro 150 kW (205 CV) S tronic 7 vel. S line/Black Line MY21","","5,3","5,7","138,0","150,0"
"Audi A5 SPORTBACK 40 TFSI 140 kW (190 CV) 6 vel. MY19","","6,8","7,4","155,0","168,0"
"Audi A5 SPORTBACK 40 TFSI 140 kW (190 CV) S tronic 7 vel. S line/Black Line MY21","","6,7","6,7","152,0","152,0"
"Audi A5 SPORTBACK 40 TFSI 140 kW (190 CV) S tronic MY 20","","6,7","7,5","153,0","170,0"
"Audi A5 SPORTBACK 40 TFSI 140 kW (190 CV) S tronic MY 20","","6,8","6,8","153,0","153,0"
"Audi A5 SPORTBACK 40 TFSI 140 kW (190 CV) S tronic MY19","","6,8","7,4","155,0","168,0"
"Audi A5 SPORTBACK 40 TFSI 150 kW (205 CV) S tronic 7 vel. Advanced MY21","","6,6","6,7","151,0","152,0"
"Audi A5 SPORTBACK 40 TFSI 150 kW (205 CV) S tronic 7 vel. MY21","","6,4","6,4","144,0","144,0"
"Audi A5 SPORTBACK 40 TFSI 150 kW (205 CV) S tronic 7 vel. S line/Black Line MY21","","6,7","6,9","152,0","157,0"
"Audi A5 SPORTBACK 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","6,8","7,4","177,0","192,0"
"Audi A5 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic 7 vel. S line/Black Line MY21","","7,9","7,9","181,0","181,0"
"Audi A5 SPORTBACK 45 TFSI quattro 180 kW (245 CV) S tronic MY 20","","7,3","7,8","166,0","177,0"
"Audi A5 SPORTBACK 45 TFSI quattro 180 kW (245CV) S tronic MY19","","7,4","8,0","168,0","182,0"
"Audi A5 SPORTBACK 45 TFSI quattro 190 kW (265 CV) S tronic 7 vel. Advanced MY21","","7,9","7,9","180,0","180,0"
"Audi A5 SPORTBACK 45 TFSI quattro 190 kW (265 CV) S tronic 7 vel. MY21","","7,9","7,9","180,0","180,0"
"Audi A5 SPORTBACK 45 TFSI quattro 190 kW (265 CV) S tronic 7 vel. S line/Black Line MY21","","8,0","8,2","182,0","187,0"
"Audi A5 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. Advanced MY21","","7,2","7,2","189,0","189,0"
"Audi A5 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. S line/Black Line MY21","","7,3","7,4","190,0","193,0"
"Audi A5 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. S line/Black Line MY21","","7,1","7,1","185,0","187,0"
"Audi A5 SPORTBACK 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","7,0","7,5","182,0","197,0"
"Audi A5 SPORTBACK RS 5 Sportback TFSI quattro 331 kW (450 CV) tiptronic 8 vel. RS MY21","","9,7","9,8","220,0","223,0"
"Audi A5 SPORTBACK S5 Sportback TDI quattro 255 kW (347 CV) tiptronic 8 vel. S MY21","","7,1","7,2","185,0","188,0"
"Audi A6 40 TDI 150 kW (204 CV) S tronic MY19","","5,3","6,1","139,0","160,0"
"Audi A6 40 TDI quattro 150 kW (204 CV) S tronic MY19","","5,7","6,3","149,0","166,0"
"Audi A6 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","6,9","7,4","180,0","194,0"
"Audi A6 45 TFSI 180 kW (245 CV) S tronic MY19","","7,1","8,1","161,0","183,0"
"Audi A6 45 TFSI quattro 180 kW (245 CV) S tronic MY19","","7,8","8,5","178,0","194,0"
"Audi A6 50 TDI quattro 210 kW (286 CV) tiptronic MY19","","6,9","7,4","180,0","195,0"
"Audi A6 50 TFSI e design quattro 220 kW (299 CV) S tronic MY 20","","1,6","1,6","36,0","37,0"
"Audi A6 50 TFSI e quattro 220 kW (299 CV) S tronic MY 20","","1,5","1,5","34,0","35,0"
"Audi A6 50 TFSI e sport quattro 220 kW (299 CV) S tronic MY 20","","1,5","1,6","35,0","35,0"
"Audi A6 55 TFSI e quattro 270 kW (367 CV) S tronic MY 20","","1,6","2,0","37,0","45,0"
"Audi A6 55 TFSI quattro 250 kW (340 CV) S tronic MY19","","8,8","9,5","199,0","215,0"
"Audi A6 ALLROAD 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. Allroad MY21","","7,3","7,7","192,0","201,0"
"Audi A6 ALLROAD 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. Allroad MY21","","7,4","7,6","192,0","199,0"
"Audi A6 ALLROAD 50 TDI quattro 210 kW (286 CV) tiptronic 8 vel. Sport MY21","","7,1","7,3","186,0","191,0"
"Audi A6 ALLROAD 55 TDI quattro 257 kW (349 CV) tiptronic 8 vel. Allroad MY21","","7,6","7,8","200,0","205,0"
"Audi A6 ALLROAD 55 TFSI quattro 250 kW (340 CV) S tronic 7 vel. Allroad MY21","","8,6","8,9","195,0","202,0"
"Audi A6 ALLROAD QUATTRO 45 TDI 170 kW (231 CV) tiptronic MY 20","","7,4","7,8","193,0","204,0"
"Audi A6 ALLROAD QUATTRO 50 TDI quattro 210 kW (286 CV) tiptronic MY 20","","7,4","7,8","193,0","205,0"
"Audi A6 ALLROAD QUATTRO 55 TDI 257 kW (349 CV) tiptronic MY 20","","7,6","8,1","197,0","211,0"
"Audi A6 ALLROAD QUATTRO 55 TFSI 250 kW (340 CV) S tronic MY 20","","8,9","9,1","202,0","207,0"
"Audi A6 AVANT 35 TDI 120 kW (163 CV) S tronic 7 vel. Design MY21","","5,6","5,6","147,0","147,0"
"Audi A6 AVANT 35 TDI 120 kW (163 CV) S tronic 7 vel. MY21","","5,6","5,6","147,0","147,0"
"Audi A6 AVANT 35 TDI 120 kW (163 CV) S tronic 7 vel. Sport MY21","","5,4","5,9","143,0","155,0"
"Audi A6 AVANT 35 TDI 120 kW (163 CV) S tronic MY 20","","5,2","5,8","136,0","152,0"
"Audi A6 AVANT 40 TDI 150 kW (204 CV) S tronic 7 vel. Design MY21","","5,4","5,7","142,0","149,0"
"Audi A6 AVANT 40 TDI 150 kW (204 CV) S tronic 7 vel. MY21","","5,4","5,6","141,0","147,0"
"Audi A6 AVANT 40 TDI 150 kW (204 CV) S tronic 7 vel. Sport MY21","","5,5","5,9","143,0","156,0"
"Audi A6 AVANT 40 TDI 150 kW (204 CV) S tronic MY 20","","5,5","6,4","144,0","168,0"
"Audi A6 AVANT 40 TDI 150 kW (204 CV) S tronic MY19","","5,6","6,4","147,0","168,0"
"Audi A6 AVANT 40 TDI quattro 150 kW (204 CV) S tronic MY 20","","5,9","6,5","153,0","171,0"
"Audi A6 AVANT 40 TDI quattro 150 kW (204 CV) S tronic MY19","","6,0","6,6","156,0","172,0"
"Audi A6 AVANT 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. Design MY21","","5,8","5,8","152,0","152,0"
"Audi A6 AVANT 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. MY21","","5,8","6,1","151,0","161,0"
"Audi A6 AVANT 40 TDI quattro-ultra 150 kW (204 CV) S tronic 7 vel. Sport MY21","","5,8","6,1","152,0","161,0"
"Audi A6 AVANT 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. Design MY21","","7,2","7,2","187,0","187,0"
"Audi A6 AVANT 45 TDI quattro 170 kW (231 CV) tiptronic 8 vel. Sport MY21","","7,2","7,4","188,0","193,0"
"Audi A6 AVANT 45 TDI quattro 170 kW (231 CV) tiptronic MY 20","","7,0","7,6","183,0","198,0"
"Audi A6 AVANT 45 TDI quattro 170 kW (231 CV) tiptronic MY19","","7,1","7,6","185,0","199,0"
"Audi A6 AVANT 45 TFSI 180 kW (245 CV) S tronic MY 20","","7,3","8,5","166,0","192,0"
