"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Land Rover Range Rover 4.4D SDV8 339CV 4WD LWB Auto - Vogue/Autobiography/SVAutobiography - 4 asientos","","10,6","11,6","277,6","295,8"
"Land Rover Range Rover 4.4D SDV8 339CV 4WD LWB Auto - Vogue/Autobiography/SVAutobiography - 5 asientos","","10,6","11,6","277,6","295,8"
"Land Rover Range Rover 4.4D SDV8 339CV 4WD SWB Auto - Vogue/Autobiography - 4 asientos","","10,6","11,3","277,6","295,8"
"Land Rover Range Rover 4.4D SDV8 339CV 4WD SWB Auto - Vogue/Autobiography - 5 asientos","","10,6","11,3","277,6","295,8"
"Land Rover Range Rover 5.0 V8 S/C 525CV 4WD LWB Auto - Vogue/Autobiography - 4 asientos","","14,1","15,1","318,1","340,6"
"Land Rover Range Rover 5.0 V8 S/C 525CV 4WD LWB Auto - Vogue/Autobiography - 5 asientos","","14,1","15,1","318,1","340,6"
"Land Rover Range Rover 5.0 V8 S/C 525CV 4WD SWB Auto - Vogue/Autobiography - 4 asientos","","14,1","15,1","318,1","340,6"
"Land Rover Range Rover 5.0 V8 S/C 525CV 4WD SWB Auto - Vogue/Autobiography - 5 asientos","","14,1","15,1","318,1","340,6"
"Land Rover Range Rover 5.0 V8 S/C 565CV 4WD LWB Auto - SVAutobiography - 4 asientos","","14,9","14,9","338,2","338,2"
"Land Rover Range Rover 5.0 V8 S/C 565CV 4WD LWB Auto - SVAutobiography - 5 asientos","","14,9","14,9","338,2","338,2"
"Land Rover Range Rover 5.0 V8 S/C 565CV 4WD SWB Auto - SVAutobiography Dynamic - 4 asientos","","14,9","14,9","338,2","338,2"
"Land Rover Range Rover 5.0 V8 S/C 565CV 4WD SWB Auto - SVAutobiography Dynamic - 5 asientos","","14,9","14,9","338,2","338,2"
"Land Rover Range Rover Evoque 1.5 I3 PHEV 300 PS AWD - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","1,4","2,0","32,0","44,0"
"Land Rover Range Rover Evoque D150 AWD Auto - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","6,7","7,1","176,7","185,6"
"Land Rover Range Rover Evoque D150 FWD Manual - Standard/S/R-Dynamic/R-Dynamic S","","6,3","6,7","165,0","176,0"
"Land Rover Range Rover Evoque D180 AWD Auto - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE/First Edition","","6,8","7,4","179,4","192,7"
"Land Rover Range Rover Evoque D240 AWD Auto - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","7,0","7,5","183,2","195,5"
"Land Rover Range Rover Evoque P200 AWD Auto - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","9,2","9,9","209,0","223,9"
"Land Rover Range Rover Evoque P250 AWD Auto - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE/First Edition","","9,3","9,9","210,4","224,2"
"Land Rover Range Rover Evoque P300 AWD Auto - Standard/S/SE/HSE/R-Dynamic/R-Dynamic S/R-Dynamic SE/R-Dynamic HSE","","9,3","9,8","211,2","223,2"
"Land Rover Range Rover Sport 2.0 Si4 300CV 4WD Auto - S/SE/HSE - 5 asientos","","10,7","11,9","242,4","270,1"
"Land Rover Range Rover Sport 2.0 Si4 300CV 4WD Auto - S/SE/HSE - 7 asientos","","10,7","11,9","242,4","270,1"
"Land Rover Range Rover Sport 2.0 Si4 PHEV 404CV 4WD Auto - SE/HSE/HSE Dynamic/Autobiography Dynamic","","3,2","3,9","73,0","89,0"
"Land Rover Range Rover Sport 3.0 I6 400CV 4WD Auto","","10,3","11,5","234,1","260,7"
"Land Rover Range Rover Sport 3.0D SDV6 249CV 4WD Auto - S/SE/HSE/HSE Dynamic - 5 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Range Rover Sport 3.0D SDV6 249CV 4WD Auto - S/SE/HSE/HSE Dynamic - 7 asientos","","8,8","10,0","231,8","261,8"
"Land Rover Range Rover Sport 3.0D SDV6 306CV 4WD Auto - SE/HSE/HSE Dynamic/Autobiography Dynamic - 5 asientos","","8,8","10,0","231,8","261,8"
