"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Dacia Duster JD1 1.6 84kW (114CV) 4X4-18 (semi: H1 4 M1M 6SS,M1 4 M1M 6SS,H2 4 M1M 6SS)","","8,3","8,5","187,0","192,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X4-18 (semi: M2 4 M1M 6SS,H3 4 M1M 6SS,M3 4 M1M 6SS)","","8,3","8,5","187,0","192,0"
"Dacia Duster JD1 Blue dCi 85kW (115CV) 4X2 (semi: M1 2 ADM 6US, M2 2 ADM 6US)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 Blue dCi 85kW (115CV) 4X2 (semi: M3 2 ADM 6US,Y5 2 ADM 6US)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 Blue dCi 85kW (115CV) 4X2 (semi: M3 2 ADMP6US, Y5 2 ADMP6US)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 Blue dCi 85kW (115CV) 4X4 (semi: M1 4 ADM 6US, M2 4 ADM 6US, M3 4 ADM 6US, Y5 4 ADM 6US)","","5,4","5,6","141,8","146,8"
"Dacia Duster JD1 dCi 70kW (95CV) 4X2 (Semi: M1 2 AFMV6TS)","","4,9","5,1","128,0","134,0"
"Dacia Duster JD1 dCi 70kW (95CV) 4X2 - 18","","5,2","5,4","137,0","142,0"
"Dacia Duster JD1 dCi 70kW (95CV) 4X2 - 18 (Semi: M1 2 AFM 6TS)","","5,2","5,4","137,0","142,0"
"Dacia Duster JD1 dCi 85kW (115CV) 4X2 (semi: M1 2 ADM 6US, M2 2 ADM 6US)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 dCi 85kW (115CV) 4X2 (semi: M1 2 ADMV6TS)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 dCi 85kW (115CV) 4X2 (Semi: M1 2 ADMV6TS)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 dCi 85kW (115CV) 4X2 (semi: M2 2 ADMV6TS,M3 2 ADMV6TS)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 dCi 85kW (115CV) 4X2 (semi: M3 2 ADM 6US, Y5 2 ADM 6US)","","5,1","4,9","128,0","134,0"
"Dacia Duster JD1 dCi 85kW (115CV) 4X2 (semi: M3F2 ADMV6TS Y5F2 ADM 6TS)","","5,1","4,9","128,0","134,0"
