"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Fiat TIPO Tipo SW 1.3 16v 70 kW (95 CV) diesel Multijet II - MY20.S1","","4,6","4,8","120,0","125,0"
"Fiat TIPO Tipo SW 1.3 16v Mirror 70 kW (95 CV) diesel Multijet II","","4,6","4,9","119,0","127,0"
"Fiat TIPO Tipo SW 1.3 16v Pop Business 70 kW (95 CV) diesel Multijet II","","4,6","4,9","119,0","127,0"
"Fiat TIPO Tipo SW 1.3 16v S Design 70 kW (95 CV) diesel Multijet II","","4,6","4,9","119,0","127,0"
"Fiat TIPO Tipo SW 1.4 16v 70 kW (95 CV) - MY20.S1","","6,9","7,1","159,0","164,0"
"Fiat TIPO Tipo SW 1.4 16v Lounge 70 kW (95 CV) gasolina","","7,5","7,8","170,0","177,0"
"Fiat TIPO Tipo SW 1.4 16v Mirror 70 kW (95 CV) gasolina","","7,5","7,8","170,0","177,0"
"Fiat TIPO Tipo SW 1.4 16v Pop 70 kW (95 CV) gasolina","","7,5","7,8","170,0","177,0"
"Fiat TIPO Tipo SW 1.4 16v S Design 70 kW (95 CV) gasolina","","7,5","7,8","170,0","177,0"
"Fiat TIPO Tipo SW 1.4 16v Street 70 kW (95 CV) gasolina","","7,5","7,8","170,0","177,0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v 88 kW (120 CV) - MY20.S1","","6,7","6,8","161,0","167,0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v Lounge 88 kW (120 CV) gasolina","","7,1","8,2","161,0","182,0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v Lounge Plus 88 kW (120 CV) gasolina","","7,1","8,2","161,0","182,0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v Mirror 88 kW (120 CV) gasolina","","7,1","8,2","161,0","182,0"
"Fiat TIPO Tipo SW 1.4 T-Jet 16v S Design 88 kW (120 CV) gasolina","","7,1","8,2","161,0","182,0"
"Fiat TIPO Tipo SW 1.6 16v 88 kW (120 CV) diesel Multijet II - MY20.S1","","5,1","5,4","133,0","141,0"
"Fiat TIPO Tipo SW 1.6 16v 88 kW (120 CV) diesel Multijet II DDCT - MY20.S1","","5,3","5,5","139,0","144,0"
"Fiat TIPO Tipo SW 1.6 16v Lounge 88 kW (120 CV) diesel Multijet II","","5,3","5,8","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v Lounge 88 kW (120 CV) diesel Multijet II DDCT","","5,7","5,9","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v Lounge Plus 88 kW (120 CV) diesel Multijet II","","5,3","5,8","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v Lounge Plus 88 kW (120 CV) diesel Multijet II DDCT","","5,7","5,9","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v Mirror 88 kW (120 CV) diesel Multijet II","","5,3","5,8","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v Mirror 88 kW (120 CV) diesel Multijet II DDCT","","5,7","5,9","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v Pop Business 88 kW (120 CV) diesel Multijet II","","5,3","5,8","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v S Design 88 kW (120 CV) diesel Multijet II","","5,3","5,8","146,0","153,0"
"Fiat TIPO Tipo SW 1.6 16v S Design 88 kW (120 CV) diesel Multijet II DDCT","","5,7","5,9","146,0","153,0"
"Fiat TIPO Tipo Tipo1,0 100cv Bz Cm E6d Final","","5,5","5,7","125,0","132,0"
"Ford Ecosport (05.2021) SUV 1.0 EcoBoost 100CV Man. Trend","","5,9","5,9","134,0","134,0"
"Ford Ecosport (05.2021) SUV 1.0 EcoBoost 125CV Man. Titanium/ST-Line/Active","","5,9","6,0","135,0","137,0"
"Ford Ecosport (05.2021) SUV 1.0 EcoBoost 140CV Man. ST-Line","","6,0","6,0","136,0","136,0"
"Ford Ecosport (12.2020) SUV 1.0 EcoBoost 100CV Man. Trend","","5,9","5,9","134,0","134,0"
"Ford Ecosport (12.2020) SUV 1.0 EcoBoost 125CV Man. Titanium/ST -Line/Active","","5,9","6,0","135,0","137,0"
"Ford Ecosport (12.2020) SUV 1.0 EcoBoost 140CV Man. ST-Line","","6,0","6,0","136,0","136,0"
"Ford Explorer (05.2021) SUV 3.0 PHEV 457CV Aut. ST-Line","","3,1","3,1","71,0","71,0"
"Ford Explorer (12.2020) SUV 3.0 PHEV 457CV Aut. ST-Line","","3,1","3,1","71,0","71,0"
"Ford Fiesta (05.2021) Berlina 1.0 EcoBoost Hybrid 125CV Man. Trend/ST-Line/ST-Line X/Active/Active X/Vignale","","4,9","5,2","112,0","119,0"
"Ford Fiesta (05.2021) Berlina 1.0 EcoBoost Hybrid 155CV Aut. Trend/ST-Line/ST-Line X/Active/Active X/Vignale","","5,2","5,5","119,0","125,0"
"Ford Fiesta (05.2021) Berlina 1.0 EcoBoost Hybrid 155CV Man. ST-Line/ST-Line X","","5,1","5,1","115,0","115,0"
"Ford Fiesta (05.2021) Coupé/Berlina 1.0 EcoBoost S/S 100CV Man. Trend/ST-Line/Active","","5,3","5,6","119,0","126,0"
"Ford Fiesta (05.2021) Coupé/Berlina 1.1 PFI GLP 75CV Man. Limited Edition/Trend/ST-Line","","7,0","7,2","110,0","113,0"
"Ford Fiesta (05.2021) Coupé/Berlina 1.1 Ti-VCT 75CV Man. Limited Edition/Trend","","5,3","5,3","121,0","121,0"
"Ford Fiesta (05.2021) Coupé/Berlina 1.5 EcoBoost 200CV Man. ST/ST Edition","","6,6","6,6","149,0","150,0"
"Ford Fiesta (12.2020) Berlina 1.0 EcoBoost Hybrid 125CV Man. Trend/ST-Line/Active/Vignale","","5,0","5,2","114,0","119,0"
"Ford Fiesta (12.2020) Berlina 1.0 EcoBoost Hybrid 155CV Man. ST-Line","","5,1","5,1","115,0","115,0"
"Ford Fiesta (12.2020) Berlina 1.0 EcoBoost S/S 125CV Aut. ST-Line/Active/Vignale","","5,7","5,8","128,0","131,0"
"Ford Fiesta (12.2020) Berlina 1.1 PFI GLP 75CV Man. Limited Edition","","7,0","7,2","111,0","113,0"
"Ford Fiesta (12.2020) Coupé/Berlina 1.0 EcoBoost S/S 95CV Man. Trend/ST-Line/Active","","5,0","5,3","115,0","120,0"
"Ford Fiesta (12.2020) Coupé/Berlina 1.1 Ti-VCT 75CV Man. Limited Edition/Trend","","5,3","5,3","120,0","121,0"
"Ford Fiesta (12.2020) Coupé/Berlina 1.5 EcoBoost 200CV Man. ST","","6,6","6,6","150,0","150,0"
"Ford Focus (05.2021) Berlina 1.0 EcoBoost 100CV Man. Trend","","5,4","5,4","123,0","123,0"
"Ford Focus (05.2021) Berlina 1.0 EcoBoost 125CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","6,4","6,3","136,0","143,0"
"Ford Focus (05.2021) Berlina 1.0 EcoBoost 125CV Man. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","5,5","5,7","123,0","130,0"
"Ford Focus (05.2021) Berlina 1.0 EcoBoost Hybrid 125CV Man. Nuevo Trend+/Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","5,1","5,3","116,0","121,0"
"Ford Focus (05.2021) Berlina 1.0 EcoBoost Hybrid 155CV Man. Active/Active X/Titanium/ST-Line/ST-Line X/Vignale","","5,2","5,4","117,0","122,0"
"Ford Focus (05.2021) Berlina 1.5 EcoBlue 120CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","4,6","4,8","120,0","125,0"
"Ford Focus (05.2021) Berlina 1.5 EcoBlue 120CV Man. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","4,2","4,4","110,0","115,0"
"Ford Focus (05.2021) Berlina 1.5 EcoBlue 95CV Man. Trend/Nuevo Trend+","","4,2","4,2","109,0","110,0"
"Ford Focus (05.2021) Berlina 1.5 EcoBoost 150CV Aut. ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","6,2","6,4","140,0","144,0"
"Ford Focus (05.2021) Berlina 1.5 EcoBoost 182CV Aut. ST-Line X","","6,4","6,5","145,0","147,0"
"Ford Focus (05.2021) Berlina 2.0 EcoBlue 150CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","4,5","5,0","126,0","131,0"
"Ford Focus (05.2021) Berlina 2.0 EcoBlue 150CV Man. ST-Line/ST-Line X/Vignale","","4,6","4,8","121,0","126,0"
"Ford Focus (05.2021) Berlina 2.3 EcoBoost 280CV Man. ST","","8,0","8,0","182,0","183,0"
"Ford Focus (05.2021) Sportbreak 1.0 EcoBoost 125CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","6,4","6,3","136,0","143,0"
"Ford Focus (05.2021) Sportbreak 1.0 EcoBoost 125CV Man. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","5,5","5,7","123,0","130,0"
"Ford Focus (05.2021) Sportbreak 1.0 EcoBoost Hyb. 125CV Man.Nuevo Trend+/Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","5,1","5,3","116,0","121,0"
"Ford Focus (05.2021) Sportbreak 1.0 EcoBoost Hybrid 155CV Man. Active/Active X/Titanium/ST-Line/ST-Line X/Vignale","","5,2","5,4","117,0","122,0"
"Ford Focus (05.2021) Sportbreak 1.5 EcoBlue 120CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","4,6","4,8","120,0","125,0"
"Ford Focus (05.2021) Sportbreak 1.5 EcoBlue 120CV Man. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","4,2","4,4","110,0","115,0"
"Ford Focus (05.2021) Sportbreak 1.5 EcoBoost 150CV Aut. ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","6,2","6,4","140,0","144,0"
"Ford Focus (05.2021) Sportbreak 1.5 EcoBoost 182CV Aut. ST-Line X","","6,4","6,5","145,0","147,0"
"Ford Focus (05.2021) Sportbreak 2.0 EcoBlue 150CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","4,5","5,0","126,0","131,0"
"Ford Focus (05.2021) Sportbreak 2.0 EcoBlue 150CV Man. ST-Line/ST-Line X/Vignale","","4,6","4,8","121,0","126,0"
"Ford Focus (05.2021) Sportbreak 2.3 EcoBoost 280CV Man. ST","","8,0","8,0","182,0","183,0"
"Ford Focus (12.2020) Berlina 1.0 EcoBoost 100CV Man. Trend","","5,3","5,3","119,0","119,0"
"Ford Focus (12.2020) Berlina 1.0 EcoBoost 125CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","5,9","6,2","134,0","141,0"
"Ford Focus (12.2020) Berlina 1.0 EcoBoost 125CV Man. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","5,5","5,8","125,0","131,0"
"Ford Focus (12.2020) Berlina 1.0 EcoBoost Hibryd 155CV Man. Active/Active X/Titanium/ST-Line/ST-Line X/Vignale","","5,1","5,4","115,0","121,0"
"Ford Focus (12.2020) Berlina 1.0 EcoBoost Hybrid 125CV Man. Nuevo Trend+/Active/ActiveX/Titanium/ST-Line/ST-LineX/Vignale","","5,0","5,3","114,0","120,0"
"Ford Focus (12.2020) Berlina 1.5 EcoBlue 120CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","4,6","4,8","120,0","125,0"
"Ford Focus (12.2020) Berlina 1.5 EcoBlue 120CV Man. Nuevo Trend+/ST-Line/ST-Line X/Active/Active X/Titanium","","4,2","4,4","110,0","116,0"
"Ford Focus (12.2020) Berlina 1.5 EcoBlue 95CV Man. Trend/Nuevo Trend+","","4,2","4,2","110,0","110,0"
"Ford Focus (12.2020) Berlina 1.5 EcoBoost 150CV Aut. ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","6,3","6,5","142,0","146,0"
"Ford Focus (12.2020) Berlina 1.5 EcoBoost 182CV Aut. ST-Line X","","6,4","6,5","145,0","146,0"
"Ford Focus (12.2020) Berlina 2.0 EcoBlue 150CV Aut. Nuevo Trend+/ST-Line/ST-Line X/Vignale/Active/Active X/Titanium","","4,5","4,9","126,0","131,0"
"Ford Focus (12.2020) Berlina 2.0 EcoBlue 150CV Man. ST-Line/ST-Line X/Vignale","","4,6","4,8","121,0","126,0"
