"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Mercedes-Benz Vito Vito 116 CDI Furgón Larga man. 2800","","6,6","7,4","174,0","195,0"
"Mercedes-Benz Vito Vito 116 CDI Furgón Larga man. 3050","","6,6","7,4","174,0","194,0"
"Mercedes-Benz Vito Vito 116 CDI Furgón Larga man. 3200","","6,7","7,3","175,0","191,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta 2800","","6,8","7,6","177,0","200,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta 3050","","6,8","7,7","177,0","200,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta 3200","","7,5","8,3","198,0","219,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta aut. 2800","","7,9","8,5","208,0","224,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta aut. 3050","","7,9","8,7","208,0","227,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta aut. 3200","","7,9","8,7","208,0","227,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta man. 2800","","6,7","7,6","175,0","198,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta man. 3050","","6,7","7,6","175,0","199,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Compacta man. 3200","","6,7","7,5","176,0","196,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga 2800","","6,8","7,7","179,0","203,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga 3050","","7,6","8,4","200,0","221,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga 3200","","7,6","8,4","200,0","221,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga aut. 2800","","8,0","8,6","210,0","225,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga aut. 3050","","8,0","8,7","210,0","229,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga aut. 3200","","8,0","8,7","210,0","228,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga man. 2800","","6,8","7,7","177,0","201,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga man. 3050","","6,8","7,7","177,0","202,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Extralarga man. 3200","","6,8","7,6","178,0","198,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 2800","","6,8","7,7","178,0","202,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 2800 aut.","","7,4","8,2","195,0","215,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 2800 man.","","6,7","7,6","176,0","200,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 3050","","6,8","7,7","178,0","202,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 3050 aut.","","7,4","8,4","195,0","220,0"
"Mercedes-Benz Vito Vito 116 CDI Mixto Larga 3050 man.","","6,7","7,7","176,0","201,0"
