"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue 130CV Man. Trend/Trail","","7,3","7,5","192,0","197,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue 170CV Aut. Trend","","7,9","8,1","207,0","212,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue 170CV Man. Trend","","7,3","7,5","192,0","197,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue 185CV Aut. Sport","","8,1","8,1","211,0","211,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue 185CV Man. Sport","","7,5","7,5","196,0","196,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue Hybrid 105CV Man. Ambiente/Trend","","7,0","7,2","185,0","188,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue Hybrid 130CV Man. Trend/Trail","","7,1","7,3","185,0","191,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue Hybrid 170CV Man. Trend","","7,1","7,3","185,0","190,0"
"Ford Transit Custom (05.2021) Kombi batalla corta 2.0 EcoBlue Hybrid 185CV Man. Sport","","7,2","7,2","190,0","190,0"
"Ford Transit Custom (05.2021) Kombi batalla larga 2.0 EcoBlue 105CV Man. Ambiente/Trend","","7,3","7,4","191,0","194,0"
"Ford Transit Custom (05.2021) Kombi batalla larga 2.0 EcoBlue 130CV Aut. Trend","","7,9","8,0","207,0","210,0"
"Ford Transit Custom (05.2021) Kombi batalla larga 2.0 EcoBlue 130CV Man. Trend/Trail","","7,3","7,5","192,0","197,0"
"Ford Transit Custom (05.2021) Kombi batalla larga 2.0 EcoBlue 170CV Aut. Trend","","7,9","8,1","207,0","212,0"
"Ford Transit Custom (05.2021) Kombi batalla larga 2.0 EcoBlue 170CV Man. Trend","","7,3","7,5","192,0","197,0"
