"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"BMW Serie 4 418d Gran Coupé (4K11) Auto.07/2020","","5,5","6,0","143,0","158,0"
"BMW Serie 4 418d Gran Coupé Auto.11/2019","","5,5","6,0","143,0","158,0"
"BMW Serie 4 418d Gran Coupé Man.11/2019","","5,5","6,1","145,0","161,0"
"BMW Serie 4 420d Cabrio (11AU)Auto.01/2021","","4,9","5,5","127,0","143,0"
"BMW Serie 4 420d Cabrio (8S11) Auto.07/2020","","5,9","6,3","154,0","164,0"
"BMW Serie 4 420d Cabrio Auto.11/2019","","5,9","6,3","154,0","164,0"
"BMW Serie 4 420d Cabrio Man.11/2019","","6,0","6,5","156,0","169,0"
"BMW Serie 4 420d Coupé (11AS) Auto.07/2020","","4,5","5,2","118,0","137,0"
"BMW Serie 4 420d Coupé Auto.11/2019","","5,6","6,0","146,0","158,0"
"BMW Serie 4 420d Coupé Man.11/2019","","5,6","6,1","147,0","159,0"
"BMW Serie 4 420d Coup© (11AS)Auto.01/2021","","4,5","5,2","118,0","137,0"
"BMW Serie 4 420d Gran Coupé (21AX) Auto. 07/2021","","4,8","5,4","126,0","141,0"
"BMW Serie 4 420d Gran Coupé (4K31) Auto.07/2020","","5,6","6,1","148,0","159,0"
"BMW Serie 4 420d Gran Coupé Auto.11/2019","","5,6","6,1","148,0","159,0"
"BMW Serie 4 420d Gran Coupé Man.11/2019","","5,7","6,1","149,0","159,0"
"BMW Serie 4 420d xDrive Coupé Auto.11/2019","","5,9","6,4","154,0","167,0"
"BMW Serie 4 420d xDrive Gran Coupé Auto.11/2019","","5,9","6,4","156,0","168,0"
"BMW Serie 4 420i Cabrio (11AT)Auto.01/2021","","6,8","7,5","152,0","169,0"
"BMW Serie 4 420i Cabrio Auto.11/2019","","7,8","8,5","178,0","193,0"
"BMW Serie 4 420i Coupé (11AP) Auto.07/2020","","6,3","7,1","143,0","161,0"
"BMW Serie 4 420I coupe (11AP)Auto.01/2021","","6,4","7,3","143,0","161,0"
"BMW Serie 4 420i Coupé Auto.11/2019","","7,3","8,0","166,0","183,0"
"BMW Serie 4 420i Coupé Man.11/2019","","7,3","7,8","166,0","178,0"
"BMW Serie 4 420i Gran Coupé (11AV) Auto. 07/2021","","6,6","7,3","150,0","166,0"
"BMW Serie 4 420i Gran Coupé (4H31) Auto.07/2020","","7,4","8,1","169,0","185,0"
"BMW Serie 4 420i Gran Coupé Auto.11/2019","","7,4","8,1","169,0","185,0"
"BMW Serie 4 420i Gran Coupé Man.11/2019","","7,4","7,9","168,0","180,0"
"BMW Serie 4 430d Cabrio Auto.11/2019","","6,8","7,3","178,0","191,0"
"BMW Serie 4 430d Coupé Auto.11/2019","","6,5","7,0","170,0","184,0"
"BMW Serie 4 430d Gran Coupé Auto.11/2019","","6,5","7,0","171,0","184,0"
"BMW Serie 4 430d xDrive (41AS) Auto. 03/2021","","5,2","5,9","137,0","155,0"
"BMW Serie 4 430d xDrive Coupé Auto.11/2019","","6,9","7,3","181,0","192,0"
"BMW Serie 4 430d xDrive Gran Coupé Auto.11/2019","","7,0","7,3","182,0","192,0"
"BMW Serie 4 430i Cabrio (21AT)Auto.01/2021","","7,0","7,8","158,0","176,0"
"BMW Serie 4 430i Cabrio Auto.11/2019","","7,9","8,5","180,0","193,0"
"BMW Serie 4 430i Coupé (51AP) Auto.07/2020","","6,6","7,4","150,0","168,0"
"BMW Serie 4 430i Coupé Auto.11/2019","","7,4","8,0","168,0","183,0"
"BMW Serie 4 430i Coup© (51AP)Auto.01/2021","","6,8","7,6","150,0","168,0"
"BMW Serie 4 430i Gran Coupé (61AV) Auto. 07/2021","","6,8","7,6","156,0","173,0"
"BMW Serie 4 430i Gran Coupé Auto.11/2019","","7,5","8,1","170,0","184,0"
"BMW Serie 4 430i xDrive Cabrio Auto.11/2019","","8,3","8,8","188,0","201,0"
"BMW Serie 4 430i xDrive Coupé (71AP) Auto. 07/2021","","6,9","7,7","157,0","167,0"
"BMW Serie 4 430i xDrive Coupé Auto.11/2019","","7,8","8,4","177,0","192,0"
"BMW Serie 4 430i xDrive Gran Coupé Auto.11/2019","","7,9","8,5","180,0","194,0"
"BMW Serie 4 435d xDrive Cabrio Auto.11/2019","","7,1","7,5","187,0","196,0"
"BMW Serie 4 435d xDrive Coupé Auto.11/2019","","6,9","7,3","181,0","191,0"
"BMW Serie 4 435d xDrive Gran Coupé Auto.11/2019","","6,9","7,3","181,0","191,0"
"BMW Serie 4 440i Cabrio Auto.11/2019","","8,4","9,0","192,0","205,0"
"BMW Serie 4 440i Coupé Auto.11/2019","","8,0","8,6","182,0","196,0"
"BMW Serie 4 440i Gran Coupé Auto.11/2019","","8,2","8,7","186,0","199,0"
"BMW Serie 4 440i xDrive Cabrio Auto.11/2019","","8,8","9,3","199,0","211,0"
"BMW Serie 4 440i xDrive Coupé Auto.11/2019","","8,3","8,9","189,0","202,0"
"BMW Serie 4 440i xDrive Gran Coupé Auto.11/2019","","8,5","9,0","193,0","205,0"
"BMW Serie 4 Gran Coupe 420i Gran Coupé (4H31)Auto.01/2021","","7,4","8,1","166,0","178,0"
"BMW Serie 4 Gran Coupe 420i Gran Coupé (4H31)Man.01/2021","","7,4","8,1","166,0","178,0"
"BMW Serie 4 Gran Coupe 430i Gran Coupé (4H71)Auto.01/2021","","7,6","8,0","168,0","179,0"
"BMW Serie 4 Gran Coupe 430i xDrive Gran Coupé (4H91)Auto.01/2021","","8,1","8,4","178,0","188,0"
"BMW Serie 4 Gran Coupe 440i Gran Coupé (4J51)Auto.01/2021","","8,2","8,7","183,0","193,0"
"BMW Serie 4 Gran Coupe 440i xDrive Gran Coupé (4J71)Auto.01/2021","","8,8","9,2","191,0","201,0"
"BMW Serie 4 M440d xDrive (51AS) Auto. 03/2021","","5,7","6,3","150,0","164,0"
"BMW Serie 4 M440I Coupé (81AP) Auto.07/2021","","7,4","8,1","167,0","184,0"
"BMW Serie 4 M440i xDrive (11AR)Auto.01/2021","","7,4","8,1","170,0","186,0"
"BMW Serie 4 M440i xDrive (61AT)Auto.01/2021","","7,8","8,4","177,0","192,0"
"BMW Serie 4 M440i xDrive Coupé (11AR) Auto.07/2020","","7,4","8,1","170,0","186,0"
"BMW Serie 4 M440i xDrive Gran Coupé (11AW) Auto. 07/2021","","8,0","8,5","181,0","194,0"
"BMW Serie 5 520d Berlina (31BL) Auto.07/2020","","4,7","5,6","124,0","146,0"
"BMW Serie 5 520d Berlina (31BL)Auto.01/2021","","4,7","5,6","124,0","146,0"
"BMW Serie 5 520d Berlina Auto.11/2019","","4,9","5,7","129,0","149,0"
"BMW Serie 5 520d Touring (31BN) Auto.07/2020","","5,0","5,7","132,0","149,0"
"BMW Serie 5 520d Touring (31BN)Auto.01/2021","","5,0","5,8","131,0","153,0"
"BMW Serie 5 520d Touring Auto.11/2019","","5,2","5,9","137,0","155,0"
"BMW Serie 5 520d xDrive (51BN)Auto.01/2021","","5,1","5,9","133,0","153,0"
"BMW Serie 5 520d xDrive Berlina (51BL) Auto.07/2020","","5,0","5,8","131,0","153,0"
"BMW Serie 5 520d xDrive Berlina (51BL)Auto.01/2021","","5,0","5,8","131,0","153,0"
"BMW Serie 5 520d xDrive Berlina Auto.11/2019","","5,3","6,0","139,0","158,0"
"BMW Serie 5 520d xDrive Touring (51BN) Auto.07/2020","","5,3","5,9","139,0","145,0"
"BMW Serie 5 520d xDrive Touring Auto.11/2019","","5,5","6,3","145,0","164,0"
