"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Citroën SpaceTourer (Business Lounge) BlueHDi 180 S&S EAT8 Talla M","","6,7","7,8","187,0","190,0"
"Citroën SpaceTourer (Business Lounge) BlueHDi 180 S&S EAT8 Talla XL","","6,7","7,8","188,0","191,0"
"Citroën SpaceTourer (Feel) BlueHDi 120 S&S 6v Talla M","","6,0","7,0","167,0","171,0"
"Citroën SpaceTourer (Feel) BlueHDi 140 S&S 6v Talla M","","6,7","7,8","183,0","187,0"
"Citroën SpaceTourer (Feel) BlueHDi 140 S&S 6v Talla XL","","6,7","7,8","185,0","189,0"
"Citroën SpaceTourer (Feel) BlueHDi 140 S&S 6v Talla XS","","6,7","7,8","181,0","185,0"
"Citroën SpaceTourer (Feel) BlueHDi 180 S&S EAT8 Talla M","","6,7","7,8","184,0","188,0"
"Citroën SpaceTourer (Shine) BlueHDi 140 S&S 6v Talla M","","6,7","7,8","184,0","188,0"
"Citroën SpaceTourer (Shine) BlueHDi 180 S&S EAT8 Talla M","","6,7","7,8","186,0","190,0"
"Citroën SpaceTourer (Shine) BlueHDi 180 S&S EAT8 Talla XL","","6,7","7,8","187,0","191,0"
"Citroën SpaceTourer Business BlueHDi 120 S&S 6v Talla M","","6,0","7,0","167,0","169,0"
"Citroën SpaceTourer Business BlueHDi 120 S&S 6v Talla XL","","6,0","7,0","167,0","169,0"
"Citroën SpaceTourer Business BlueHDi 120 S&S 6v Talla XS","","6,0","7,0","166,0","168,0"
"Citroën SpaceTourer Business BlueHDi 140 S&S 6v Talla M","","6,7","7,8","183,0","186,0"
"Citroën SpaceTourer Business BlueHDi 140 S&S 6v Talla XL","","6,7","7,8","185,0","188,0"
"Citroën SpaceTourer Business BlueHDi 180 S&S EAT8 Talla M","","6,7","7,8","184,0","187,0"
"Citroën SUV C5 Aircross BlueHDi 130 S&S 6v","","5,1","5,9","130,0","132,0"
"Citroën SUV C5 Aircross BlueHDi 130 S&S EAT8","","5,0","5,9","138,0","141,0"
"Citroën SUV C5 Aircross BlueHDi 180 S&S EAT8","","6,0","6,7","158,0","161,0"
"Citroën SUV C5 Aircross Hybrid Hybrid 225 ë-EAT8","","1,4","1,4","32,0","32,0"
"Citroën SUV C5 Aircross PureTech 130 S&S 6v","","6,4","7,3","139,0","142,0"
"Citroën SUV C5 Aircross PureTech 130 S&S EAT8","","6,4","7,3","147,0","149,0"
"Citroën SUV C5 Aircross PureTech 180 S&S EAT8","","7,1","8,0","156,0","158,0"
"CRRC TEG6820BEV05 M3","","0,0","0,0","0,0","0,0"
"CUPRA Ateca 2.0 TSI 221 KW (300 CV) DSG 4Drive","","8,9","9,5","201,0","215,0"
"CUPRA Formentor VZ 1.4 e-HYBRID 150 KW (205 CV) DSG 6 vel","","1,2","1,4","26,0","32,0"
"CUPRA Formentor VZ 1.4 e-HYBRID 180 KW (245 CV) DSG 6 vel","","1,4","1,6","31,0","35,0"
"CUPRA Leon 1.4 TSI e-HYBRID 150 Kw (204 CV) DSG","","1,1","1,3","26,0","29,0"
"CUPRA Leon 1.4 TSI e-HYBRID 180kW (245CV) DSG","","1,3","1,4","28,9","32,4"
"CUPRA Leon Sportstourer 1.4 TSI e-HYBRID 150 Kw (204 CV) DSG","","1,2","1,3","26,0","30,0"
"CUPRA Leon Sportstourer 1.4 TSI e-HYBRID 180kW (245CV) DSG","","1,3","1,5","29,7","33,5"
"Dacia Dokker 67P 1.6 75kW (100CV) - 18","","7,3","7,8","165,0","177,0"
"Dacia Dokker 67P 1.6 75kW (100CV) - 18 Stepway","","7,3","7,8","165,0","177,0"
"Dacia Dokker 67P 1.6 75kW (100CV) GLP - 18","","7,7","8,0","155,0","161,0"
"Dacia Dokker 67P 1.6 75kW (100CV) GLP - 18 Stepway","","7,7","8,0","155,0","161,0"
"Dacia Dokker 67P dci 55kW (75CV) - 18","","5,1","5,6","134,0","146,0"
"Dacia Dokker 67P dci 70kW (95CV) (semi : PKAMBI JL EM )","","5,2","5,6","136,0","146,0"
"Dacia Dokker 67P dci 70kW (95CV) (semi: N1 PKAMBI2 JL EM)","","5,1","5,4","133,0","143,0"
"Dacia Dokker 67P dci 70kW (95CV) (semi: PKAMBI JL EM QPKAMBI JL E )","","5,2","5,6","136,0","146,0"
"Dacia Dokker 67P dci 70kW (95CV) (semi: PKAMBI JL EM QPKAMBI JL E )","","5,0","5,3","130,0","138,0"
"Dacia Dokker 67P dci 70kW (95CV) - 18","","5,2","5,6","136,0","146,0"
"Dacia Dokker 67P dci 70kW (95CV) - 18 (semi: YKAMBI JL EM,KSTZ JL EM,PKAMBI JL EM)","","5,2","5,6","136,0","146,0"
"Dacia Dokker 67P dCi 70kW (95CV) -SS Stepway (Semi: PSTPW1 JL EM)","","5,2","5,6","136,0","146,0"
"Dacia Dokker 67P dci 70W (95CV) - 18 Stepway","","5,2","5,6","136,0","146,0"
"Dacia Dokker 67P dci 70W (95CV) - 18 Stepway (semi: YSTPW1 JL EM KLE19 JL EM,QPSTPW1 JL E,QPSTPW2 JL E)","","5,0","5,3","130,0","138,0"
"Dacia Dokker 67P SCe 80kW (110CV) GLP N1 (semi: PKAMBI2MNGEM)","","0,0","0,0","0,0","0,0"
"Dacia Dokker 67P TCE 75kW (100CV) semi: PKAMBY NU EM, PKAMBI NU EM)","","6,8","7,3","153,0","164,0"
"Dacia Dokker 67P TCE 75kW (100CV) Stepway (Semi:PSTPW1 NU EM)","","6,8","7,3","153,0","164,0"
"Dacia Dokker 67P TCE 96kW (130CV) (semi: PKAMBI NE EM QPKAMBI NE E )","","6,8","7,2","150,0","157,0"
"Dacia Dokker 67P TCE 96kW (130CV) (semi: PKAMBI NE EM QPKAMBI NE E)","","6,8","7,2","155,0","164,0"
"Dacia Dokker 67P TCE 96kW (130CV) (semi:PKAMBI NE EM)","","6,8","7,2","155,0","164,0"
"Dacia Dokker 67P TCE 96kW (130CV) GPF -SS Stepway (semi: PSTPW1 NE EM)","","6,8","7,2","155,0","164,0"
"Dacia Dokker 67P TCE 96kW (130CV) GPF Stepway (semi: KLE19 NE EM)","","6,8","7,2","155,0","164,0"
"Dacia Dokker 67P TCE 96kW (130CV) GPF Stepway (semi:PSTPW1 NE EM ,QPSTPW1 NE E)","","6,8","7,2","150,0","157,0"
"Dacia Dokker 67P TCE 96kW (130CV) GPF-18 (semi: KLE19 NE EM)","","6,9","7,2","155,0","164,0"
"Dacia Dokker Van 67F dCi 70kW (95CV) (semi: FFAMBI2JL EM)","","5,0","5,4","132,0","143,0"
"Dacia Dokker Van 67F Sce 80kW (110CV) GLP (semi: FFAMBI2MNGEM)","","0,0","0,0","0,0","0,0"
"Dacia Duster 79H (Fase 2) 1.6 84kW (114cv) 4X2","","8,1","7,7","173,0","183,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2 - 18","","7,7","8,1","173,0","183,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2 - 18 (Semi: M0 2 M1M6SSA, M1 2 M1M 6SS)","","7,7","8,1","173,0","183,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2 - 18 (Semi: M2 2 M1M 6SS, M3 2 M1M 6SS)","","7,7","8,1","173,0","183,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2 GLP (Semi: M1 2 M1G 6SS,M3 2 M1G 6SS)","","8,1","8,1","163,0","163,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2 GLP - 18","","8,1","8,1","163,0","163,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2 GLP -SS (M1 2 M1G 6TS) (M3 2 M1G 6TS)","","8,1","8,1","163,0","163,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2-18 (Semi: H0 2 M1M6SSA,M0 2 M1M6SSA,H1 2 M1M 6SS)","","7,7","8,1","173,0","183,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X2-18 (Semi: M1 2 M1M 6SS,H2 2 M1M 6SS,M2 2 M1M 6SS,H3 2 M1M 6SS,M3 2 M1M 6SS)","","7,7","8,1","173,0","183,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X4 - 18","","8,3","8,5","187,0","192,0"
"Dacia Duster JD1 1.6 84kW (114CV) 4X4 - 18 (Semi: M1 4 M1M 6SS, M2 4 M1M 6SS)","","8,3","8,5","187,0","192,0"
