"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"SKODA OCTAVIA LIMO MY22 AMBITION 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel.","","1,0","1,0","22,0","23,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 1.0 TSI 81 kW (110 CV) DSG - mHEV","","5,1","5,5","115,0","125,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 1.0 TSI 81 kW (110 CV) Manual","","5,2","5,6","117,0","126,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 1.5 TSI 110 kW (150 CV) DSG m-HEV","","5,3","5,7","120,0","130,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 1.5 TSI 110 kW (150 CV) Manual","","5,4","5,8","123,0","133,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 1.5 TSI 96 kW (130 CV) DSG - G-TEC","","5,8","6,1","104,0","108,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 1.5 TSI 96 kW (130 CV) Manual - G-TEC","","5,6","5,8","99,0","104,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 2.0 TDI 110 kW (150 CV) DSG","","4,4","4,7","115,0","123,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 2.0 TDI 110 kW (150 CV) Manual","","4,2","4,5","110,0","118,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 2.0 TDI 85 kW (115 CV) DSG","","4,4","4,7","115,0","123,0"
"SKODA OCTAVIA LIMO MY22 AMBITION 2.0 TDI 85 kW (115 CV) Manual","","4,1","4,5","109,0","117,0"
"SKODA OCTAVIA LIMO MY22 RS 1.4 TSI 110kW (150 CV) / 180kW (245 CV) DSG - PHEV","","1,1","1,2","25,0","27,0"
"SKODA OCTAVIA LIMO MY22 RS 2.0 TDI 147kW (200 CV) DSG","","4,9","5,1","129,0","133,0"
"SKODA OCTAVIA LIMO MY22 RS 2.0 TSI 180 kW (245 CV) DSG","","6,8","7,0","154,0","160,0"
"SKODA OCTAVIA LIMO MY22 SPORT 1,4 TSI iV P-HEV 150 kW (200 CV) DSG 6 vel.","","1,0","1,0","22,0","23,0"
"SKODA OCTAVIA LIMO MY22 SPORT 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel.","","1,0","1,0","22,0","23,0"
"SKODA OCTAVIA LIMO MY22 SPORT 1.5 TSI 110 kW (150 CV) DSG m-HEV","","5,3","5,7","120,0","130,0"
"SKODA OCTAVIA LIMO MY22 SPORT 2.0 TDI 110 kW (150 CV) DSG","","4,5","4,7","118,0","123,0"
"SKODA OCTAVIA LIMO MY22 STYLE 1,4 TSI iV P-HEV 150 kW (200 CV) DSG 6 vel.","","1,0","1,1","22,0","24,0"
"SKODA OCTAVIA LIMO MY22 STYLE 1,4 TSI iV P-HEV 150 kW (204 CV) DSG 6 vel.","","1,0","1,1","22,0","24,0"
"SKODA OCTAVIA LIMO MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG m-HEV","","5,3","5,7","121,0","130,0"
"SKODA OCTAVIA LIMO MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual","","5,4","5,9","123,0","133,0"
"SKODA OCTAVIA LIMO MY22 STYLE 2.0 TDI 110 kW (150 CV) DSG","","4,4","4,7","115,0","123,0"
"SKODA OCTAVIA LIMO MY22 STYLE 2.0 TDI 110 kW (150 CV) Manual","","4,2","4,5","110,0","119,0"
"SKODA SCALA MY19 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5,6","5,9","127,0","134,0"
"SKODA SCALA MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6,1","6,4","138,0","145,0"
"SKODA SCALA MY19 1,6 TDI CR 85 kW (115 CV) DSG 7 vel.","","5,1","5,4","132,0","141,0"
"SKODA SCALA MY19 1,6 TDI CR 85 kW (115 CV) Manual 6 vel.","","4,8","5,1","126,0","133,0"
"SKODA SCALA MY20 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","125,0","131,0","5,5","5,8"
"SKODA SCALA MY20 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","5,1","5,1","116,0","116,0"
"SKODA SCALA MY20 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5,6","5,9","127,0","133,0"
"SKODA SCALA MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6,1","6,4","139,0","146,0"
"SKODA SCALA MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5,8","6,1","131,0","137,0"
"SKODA SCALA MY20 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","5,1","5,4","132,0","141,0"
"SKODA SCALA MY20 1,6 TDI 85 kW (115 CV) Manual 6 vel.","","4,8","5,1","126,0","133,0"
"SKODA SCALA MY20 1.0 TGI 66 kW (90 CV)","","5,4","5,8","97,0","103,0"
"SKODA SCALA MY21 1,0 TGI 66 kW Manual 6 vel. G-TEC","","5,5","5,7","98,0","103,0"
"SKODA SCALA MY21 1,0 TSI 70 kW (95 CV) Manual 5 vel.","","5,5","5,7","125,0","129,0"
"SKODA SCALA MY21 1,0 TSI 85 kW (115 CV) DSG 7 vel.","","5,8","6,1","132,0","138,0"
"SKODA SCALA MY21 1,0 TSI 85 kW (115 CV) Manual 6 vel.","","5,5","5,8","124,0","131,0"
"SKODA SCALA MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6,1","6,3","138,0","143,0"
"SKODA SCALA MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","5,7","6,0","128,0","136,0"
"SKODA SCALA MY21 1,6 TDI 85 kW (115 CV) DSG 7 vel.","","4,9","5,1","129,0","133,0"
"SKODA SCALA MY21 1,6 TDI 85 kW (115 CV) Manual 6 vel.","","4,6","4,9","121,0","128,0"
"SKODA SCALA MY22 ACTIVE 1.0 TGI 66 kW (90 CV) Manual","","5,5","5,7","98,0","102,0"
"SKODA SCALA MY22 ACTIVE 1.0 TSI 70 kW (95 CV) Manual","","5,2","5,5","118,0","125,0"
"SKODA SCALA MY22 ACTIVE 1.0 TSI 81 kW (110 CV) Manual","","5,3","5,6","119,0","126,0"
"SKODA SCALA MY22 AMBITION 1.0 TGI 66 kW (90 CV) Manual","","5,5","5,8","98,0","103,0"
"SKODA SCALA MY22 AMBITION 1.0 TSI 70 kW (95 CV) Manual","","5,2","5,6","118,0","126,0"
"SKODA SCALA MY22 AMBITION 1.0 TSI 81 kW (110 CV) DSG","","5,7","6,0","129,0","136,0"
"SKODA SCALA MY22 AMBITION 1.0 TSI 81 kW (110 CV) Manual","","5,3","5,6","119,0","127,0"
"SKODA SCALA MY22 AMBITION 1.5 TSI 110 kW (150 CV) DSG","","5,7","6,0","130,0","136,0"
"SKODA SCALA MY22 AMBITION 1.5 TSI 110 kW (150 CV) Manual","","5,4","5,8","123,0","131,0"
"SKODA SCALA MY22 MONTECARLO 1.0 TSI 81 kW (110 CV) DSG","","5,8","5,9","131,0","134,0"
"SKODA SCALA MY22 MONTECARLO 1.5 TSI 110 kW (150 CV) DSG","","5,8","5,9","133,0","135,0"
"SKODA SCALA MY22 MONTECARLO 1.5 TSI 110 kW (150 CV) Manual","","5,6","5,7","127,0","129,0"
"SKODA SCALA MY22 SPORT 1.0 TSI 81 kW (110 CV) DSG","","5,7","6,0","130,0","136,0"
"SKODA SCALA MY22 SPORT 1.0 TSI 81 kW (110 CV) Manual","","5,4","5,6","122,0","127,0"
"SKODA SCALA MY22 SPORT 1.5 TSI 110 kW (150 CV) DSG","","5,8","6,0","131,0","136,0"
"SKODA SCALA MY22 SPORT 1.5 TSI 110 kW (150 CV) Manual","","5,5","5,8","125,0","131,0"
"SKODA SCALA MY22 STYLE 1.0 TGI 66 kW (90 CV) Manual","","5,7","5,8","101,0","103,0"
"SKODA SCALA MY22 STYLE 1.0 TSI 81 kW (110 CV) DSG","","5,8","6,0","132,0","136,0"
"SKODA SCALA MY22 STYLE 1.0 TSI 81 kW (110 CV) Manual","","5,4","5,6","123,0","127,0"
"SKODA SCALA MY22 STYLE 1.5 TSI 110 kW (150 CV) DSG","","5,8","6,0","133,0","136,0"
"SKODA SCALA MY22 STYLE 1.5 TSI 110 kW (150 CV) Manual","","5,6","5,8","127,0","131,0"
"SKODA SUPERB COMBI IV MY20 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","1,3","1,8","10,0","158,0"
"SKODA SUPERB COMBI IV MY21 1,4 TSI iV P-HEV Máx. 160 kW (218 CV) DSG 6 vel.","","1,3","1,7","9,0","158,0"
"SKODA SUPERB COMBI MY19 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6,8","7,5","155,0","169,0"
"SKODA SUPERB COMBI MY19 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","6,2","6,8","140,0","154,0"
"SKODA SUPERB COMBI MY19 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","5,7","6,0","148,0","157,0"
"SKODA SUPERB COMBI MY19 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","5,5","6,0","144,0","156,0"
"SKODA SUPERB COMBI MY19 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","5,3","5,8","139,0","151,0"
"SKODA SUPERB COMBI MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","5,7","6,0","149,0","157,0"
"SKODA SUPERB COMBI MY19 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","6,4","6,8","167,0","177,0"
"SKODA SUPERB COMBI MY19 2,0 TSI 200 kW (272 CV) DSG 7 vel. 4x4","","8,6","9,0","194,0","203,0"
"SKODA SUPERB COMBI MY20 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","150,0","169,0","6,6","7,4"
"SKODA SUPERB COMBI MY20 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","145,0","157,0","6,4","6,9"
"SKODA SUPERB COMBI MY20 1,6 TDI 88 kW (120 CV) DSG 7 vel.","","148,0","162,0","5,7","6,2"
"SKODA SUPERB COMBI MY20 2,0 TDI 110 kW (150 CV) DSG 7 vel.","","134,0","147,0","5,1","5,6"
"SKODA SUPERB COMBI MY20 2,0 TDI 110 kW (150 CV) Manual 6 vel.","","130,0","142,0","5,0","5,4"
"SKODA SUPERB COMBI MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel.","","151,0","163,0","5,8","6,2"
"SKODA SUPERB COMBI MY20 2,0 TDI 140 kW (190 CV) DSG 7 vel. 4x4","","164,0","178,0","6,3","6,8"
"SKODA SUPERB COMBI MY20 2.0 TSI 140kW (190CV) DSG","","169,0","175,0","7,5","7,8"
"SKODA SUPERB COMBI MY20 2.0 TSI 200kW (272CV) DSG 4x4","","193,0","201,0","8,5","8,9"
"SKODA SUPERB COMBI MY21 1,5 TSI 110 kW (150 CV) DSG 7 vel.","","6,6","7,4","150,0","168,0"
"SKODA SUPERB COMBI MY21 1,5 TSI 110 kW (150 CV) Manual 6 vel.","","6,4","6,8","145,0","155,0"
