"Modelo","Clasificación Energética","Mínimo","Máximo","Mínimo","Máximo"
"Renault Scénic SC4 TCe GPF 103kW MANUAL (140CV) - 18","","6,7","7,2","151,0","163,0"
"Renault Scénic SC4 TCe GPF 103kW MANUAL (140CV) - 18 (semi: LTD NBM6T y EA3 NBM6T)","","6,7","7,2","151,0","163,0"
"Renault Scénic SC4 TCe GPF 117kW AUTOMÁTICA (160CV) - 18","","7,0","7,7","159,0","175,0"
"Renault Scénic SC4 TCe GPF 117kW AUTOMÁTICA (160CV) - 18 (semi: EA3 NCA6T) (con Multisense)","","6,9","7,4","155,0","168,0"
"Renault Scénic SC4 TCe GPF 117kW AUTOMÁTICA (160CV) -18(EA3 NCA6T) (con Multisense)","","6,8","7,4","155,0","168,0"
"Renault Scénic SC4 TCe GPF 117kW MANUAL (160CV) - 18","","6,8","7,2","153,0","163,0"
"Renault Scénic SC4 TCe GPF 117kW MANUAL (160CV) - 18 (semi: EA3 NCM6T)","","6,8","7,2","153,0","163,0"
"Renault Scénic SC4 Tce GPF 85kW (115CV) (Semi: EA1 N9M6T RTOL20 serie,2EA1 N9M6T RTOL20 serie)","","6,7","7,3","151,0","164,0"
"Renault Scénic SC4 TCe GPF 85kW (115CV) - 18 (Semi: EA1 N9M6T con llanta 20 opc. y de serie)","","6,7","7,3","151,0","164,0"
"Renault Talisman FDL MY17 Blue dCi 110 kW (150 cv)(E27A7H6T M6B, E27A7H6T M6B opc RTOL16, SL A7H6T M6L, E37A7H6T M6)","","5,3","5,8","138,0","151,0"
"Renault Talisman FDL MY17 Blue dCi 110 kW (150 cv)(E37A7H6T M6 Opc PKSN01, E37A7H6T M6 Opc 4ROUDI)","","5,3","5,8","138,0","151,0"
"Renault Talisman FDL MY17 Blue dCi 118 kW (160 cv) Auto (Semi: E37AMH6T A6)","","5,6","6,2","148,0","162,0"
"Renault Talisman FDL MY17 Blue dCi 118 kW (160 cv) Auto (Semi: E37AMH6T M6 Opc PKSN01, E37AMH6T M6 Opc 4ROUDI, EP7AMH6T A6)","","5,6","6,2","148,0","162,0"
"Renault Talisman FDL MY17 Blue dCi 147 kW (200 cv) Auto (Semi: E37ALH6T A6 Opc PKSN01, E37ALH6T A6 Opc 4ROUDI, EP7ALH6T A6)","","5,6","6,2","148,0","162,0"
"Renault Talisman FDL MY17 Blue dCi 147 kW (200 cv) Auto (Semi: E37ALH6T A6)","","5,6","6,2","148,0","162,0"
"Renault Talisman FDL MY17 Blue dCi 88 kW (120 cv) (E27A8H6T M6B, E27A8H6T M6B opc RTOL16, SL A8H6T M6L)","","5,1","5,9","134,0","154,0"
"Renault Talisman FDL MY17 Blue dCi 88 kW (120 cv) (E27A8H6T M6B, E27A8H6T M6B opc RTOL16, SL A8H6T M6L)","","5,1","5,9","134,0","154,0"
"Renault Talisman FDL MY17 Tce GPF 117 kW (160CV) EDC (Semi: E27NCH6T A7B, SL NCH6T A7L, E37NCH6T A7)","","6,3","7,3","142,0","165,0"
"Renault Talisman FDL MY17 Tce GPF 117 kW (160CV) EDC (Semi: E37NCH6T A7 Opc PKSN01, E37NCH6T A7 Opc 4ROUDI)","","6,3","7,3","142,0","165,0"
"Renault Talisman FDL MY17 Tce GPF 165 kW (225CV) EDC (Semi: E37M16T A7 con opc. Pack Style / 4 Control y Semi: EP7M16T A7)","","7,6","8,2","172,0","185,0"
"Renault Talisman FDL MY17 Tce GPF 165 kW (225CV) EDC (Semi: E37M16T A7)","","7,6","8,2","172,0","185,0"
"Renault Talisman FDL MY19 Blue dCi 110 kW (150 cv) (E29A7H6T M6B, E29A7H6T M6B RTOL16,SL9A7H6T M6L,E39A7H6T M6)","","5,1","5,7","133,0","150,0"
"Renault Talisman FDL MY19 Blue dCi 110 kW (150 cv) (semi: E39A7H6T M6 PKSN01 E39A7H6T M6 Opc 4ROUDI)","","5,1","5,7","133,0","150,0"
"Renault Talisman FDL MY19 Blue dCi 110 kW (150 cv) E29A7H6T M6B,E29A7H6T M6B opc ,RTOL16, SL9A7H6T M6L, E39A7H6T M6","","5,1","5,7","133,0","150,0"
"Renault Talisman FDL MY19 Blue dCi 118 kW (160 cv) Auto 8 (Semi: E39AMH6T A6)","","5,7","6,3","148,0","162,0"
"Renault Talisman FDL MY19 Blue dCi 118 kW (160 cv) Auto 8 (Semi: E39AMH6T A6)","","5,7","6,3","148,0","162,0"
"Renault Talisman FDL MY19 Blue dCi 118 kW (160 cv) EDC (semi: E39AMH6T A6)","","6,3","5,7","148,0","162,0"
